point#,speed score,accn score,jerk score,point score,distance weight
0,100,0,0,100.0,0.0
1,100,0,0,100.0,0.0
2,100,0,0,100.0,0.0
3,100,0,0,100.0,0.0
4,100,0,0,100.0,0.0
5,100,87.58121006029884,0,93.79060503014942,0.466419
6,100,100,49.14268000000001,83.2170844,0.951171
7,100,100,100,100.0,0.9319080000000002
8,100,0,0,100.0,1.1378749999999997
9,100,0,0,100.0,1.1560540000000001
10,100,100,0,100.0,1.351769
11,100,100,100,100.0,1.571383
12,100,100,100,100.0,2.119796
13,100,0,0,100.0,2.1346220000000002
14,100,-49.13754781456212,0,25.43122609271894,2.3096619999999994
15,100,0,0,100.0,2.538708999999999
16,100,0,0,100.0,2.6830810000000014
