point#,speed score,accn score,jerk score,point score,distance weight
0,100,0,0,100.0,5.454859000000397
1,100,0,0,100.0,5.743961999999556
2,100,100,0,100.0,5.748451000000387
3,100,0,0,100.0,5.515220999999656
4,100,0,0,100.0,5.34937600000012
5,100,100,0,100.0,4.931228999999803
6,100,100,100,100.0,5.2712170000004335
7,100,100,100,100.0,4.749823000000106
8,100,100,100,100.0,4.1302489999998215
9,100,100,100,100.0,4.086145999999644
10,100,51.95645924062284,100,83.66519614181176,3.2721559999999954
11,100,52.52495230639804,100,83.85848378417533,3.278522000000521
12,100,93.9910058373165,100,97.9569419846876,2.6186459999998988
13,100,100,100,100.0,1.966374999999971
14,100,100,100,100.0,1.7457290000002104
15,100,100,100,100.0,1.2999479999998584
16,100,100,100,100.0,0.9745969999994486
17,100,100,100,100.0,0.6704550000004019
18,100,0,0,100.0,0.4920830000000933
19,100,0,0,100.0,0.4465810000001511
20,100,100,0,100.0,0.5280880000000252
21,100,100,64.58836,88.3141588,0.9575469999999768
22,100,100,100,100.0,1.2730039999996734
23,100,3.750665937828157,37.618599999999994,46.68936441886157,1.5519059999996898
24,100,99.4490800337655,30.74539999999999,76.95866921148027,2.0709420000002865
25,100,82.54800961816866,100,94.06632327017735,2.238857999999709
26,100,0,0,100.0,2.39780299999984
27,100,70.91228630507786,0,85.45614315253893,2.601141000000098
28,100,52.55027714336433,100,83.86709422874387,2.875256000000263
29,100,66.6130453529341,100,88.6484354199976,3.8676320000004125
30,100,23.322005458428908,100,73.92948185586583,3.3384949999999662
31,100,-97.00314631297108,100,33.01893025358983,3.848829999999907
32,100,-24.563214350092476,100,57.64850712096856,4.199091999999837
33,100,100,100,100.0,4.2897720000000845
34,100,0,0,100.0,4.915503000000172
35,100,0,0,100.0,4.8063359999996464
36,100,0,0,100.0,4.515075999999681
