point#,speed score,accn score,jerk score,point score,distance weight
0,100,0,0,100.0,7.514317000001029
1,100,79.81654363873214,0,89.90827181936606,7.534931000000142
2,100,0,0,100.0,7.619160999998712
3,100,0,0,100.0,7.680481000001237
4,100,0,0,100.0,7.86848899999859
5,100,0,0,100.0,7.554016000000047
6,100,69.52432992447031,0,84.76216496223515,7.876580000000104
7,100,100,0,100.0,7.856466999999611
8,100,100,100,100.0,7.8273950000002515
9,100,100,0,100.0,8.564636000000974
10,100,0,0,100.0,7.822909000000436
11,100,64.36273352316138,0,82.18136676158069,7.890759999998409
12,100,65.20595747877695,100,88.17002554278417,8.946399000000383
13,100,100,0,100.0,8.198179000000891
14,100,100,100,100.0,8.685174999998708
15,100,0,0,100.0,8.040391000000454
16,100,60.03174066561492,0,80.01587033280745,8.742991000000984
17,100,100,0,100.0,8.528080999998565
18,100,0,0,100.0,8.24547100000018
19,100,0,0,100.0,8.645336000001407
20,100,46.01231912397353,0,73.00615956198676,8.27793500000007
21,100,100,0,100.0,8.756392999999662
22,100,0,0,100.0,8.387783999998646
23,100,0,0,100.0,8.72839600000043
24,100,0,0,100.0,9.531925999999658
25,100,100,0,100.0,8.597255000000587
26,100,0,0,100.0,8.246086999999534
27,100,100,0,100.0,8.676590000000942
28,100,0,0,100.0,8.691122000000178
29,100,100,0,100.0,9.504053999999087
