point#,speed score,accn score,jerk score,point score,distance weight
0,100,0,0,100.0,6.764626000000135
1,100,84.48962856642164,0,92.24481428321081,6.095470999999634
2,100,76.35765433587447,100,91.96160247419732,6.418249000000287
3,100,100,0,100.0,6.269521999999597
4,100,0,0,100.0,6.708741999999802
5,100,88.86997239177067,0,94.43498619588533,7.38803900000039
6,100,0,0,100.0,7.38030499999968
7,100,0,0,100.0,6.910976000000119
8,100,0,0,100.0,7.5874690000000555
9,100,79.3889795914962,0,89.6944897957481,7.597491999999875
10,100,0,0,100.0,6.996506999999838
11,100,0,0,100.0,6.878744999999981
12,100,56.83621679156331,0,78.41810839578166,7.231490000000122
13,100,100,0,100.0,7.512757999999849
14,100,70.94902524936005,0,85.47451262468002,8.300640000000385
15,100,61.8662618906622,100,87.03452904282514,8.727174999999988
16,100,0,0,100.0,8.083781999999701
17,100,0,0,100.0,8.19902700000057
18,100,0,0,100.0,8.201971999999842
19,100,26.326317730135116,0,63.16315886506756,7.614317999999912
20,98.79261363636364,17.013033837022572,100,71.38599400458767,8.08549800000037
21,98.79261363636364,0,0,98.79261363636364,7.977639999999155
22,98.79261363636364,0,0,98.79261363636364,9.080007000000478
23,95.24147727272727,5.75124782778571,0,50.496362550256485,8.536833000000115
24,97.01704545454545,100,0,98.50852272727272,8.166747000000214
25,97.01704545454545,0,0,97.01704545454545,8.444459999999708
26,97.01704545454545,0,0,97.01704545454545,8.25080700000035
27,93.4659090909091,21.050196342362426,0,57.25805271663576,9.591640999999981
28,93.4659090909091,0,0,93.4659090909091,9.42145199999959
29,95.24147727272727,100,0,97.62073863636363,8.62292400000024
30,95.24147727272727,0,0,95.24147727272727,9.058893999999782
31,95.24147727272727,0,0,95.24147727272727,8.93284500000027
