point#,speed score,accn score,jerk score,point score,distance weight
0,100,65.25727584892036,0,82.62863792446018,6.903254000000743
1,100,54.73628851709792,100,84.61033809581329,7.16555100000005
2,100,100,0,100.0,7.147919000000911
3,100,56.392013364242445,0,78.19600668212122,7.451674999998431
4,100,55.01208203512864,100,84.70410789194374,8.278012000000672
5,100,100,0,100.0,8.007703999999649
6,100,0,0,100.0,7.45448800000122
7,100,0,0,100.0,7.4535369999994145
8,100,0,0,100.0,8.11751600000025
9,100,30.63990493846238,0,65.3199524692312,7.658908999999767
10,100,0,0,100.0,7.614362000000256
11,100,0,0,100.0,8.049119999999675
12,100,0,0,100.0,8.049372999999832
13,100,19.03701899647283,0,59.51850949823641,7.811132999999245
14,100,100,0,100.0,8.028202000001329
15,100,0,0,100.0,8.000833999998576
16,100,0,0,100.0,7.756928000000698
17,100,0,0,100.0,7.88738100000046
18,100,0,0,100.0,8.070943999999145
19,100,26.58068003611962,0,63.29034001805981,8.49116099999992
20,100,100,0,100.0,8.076853000000483
