point#,speed score,accn score,jerk score,point score,distance weight
0,100,100,100,100.0,7.007790999999997
1,100,100,100,100.0,5.92046400000072
2,100,100,100,100.0,5.617694999999912
3,100,100,100,100.0,5.571414999999433
4,100,100,100,100.0,5.149016000000302
5,100,100,100,100.0,5.266121999999996
6,100,100,100,100.0,4.828048999999737
7,100,100,100,100.0,4.681645000000572
8,100,100,100,100.0,4.525869999999486
9,100,100,100,100.0,4.506105000000389
10,100,100,100,100.0,4.4235859999998866
11,100,100,100,100.0,4.332738999999492
12,100,0,0,100.0,4.091787000000295
13,100,100,0,100.0,4.359124999999949
14,100,100,100,100.0,3.8197760000002745
15,100,100,100,100.0,3.4294419999996535
16,100,100,100,100.0,3.3823309999997946
17,100,100,100,100.0,3.1063200000007782
18,100,100,35.01944000000001,78.5564152,2.6593749999992724
19,100,100,-46.799719999999986,51.556092400000004,2.6375840000000608
20,100,100,38.265959999999986,79.62776679999999,2.1558869999998933
21,100,100,100,100.0,1.7659110000004148
22,100,100,100,100.0,1.419926999999916
23,100,100,100,100.0,1.1334870000000592
24,100,100,100,100.0,0.8078850000001694
25,100,0,0,100.0,0.7282290000002831
26,100,100,0,100.0,0.6293239999995421
27,100,0,0,100.0,0.41986499999984517
28,100,0,0,100.0,0.4232830000000831
29,100,0,0,100.0,0.5017960000004678
30,100,0,0,100.0,0.4198679999999513
31,100,0,0,100.0,0.4238519999998971
32,100,100,0,100.0,0.16860099999939848
33,100,0,0,100.0,0.0
34,100,0,0,100.0,0.0
35,100,0,0,100.0,0.0
36,100,0,0,100.0,0.0
37,100,0,0,100.0,0.0
38,100,0,0,100.0,0.0
39,100,0,0,100.0,0.0
40,100,0,0,100.0,0.0
41,100,0,0,100.0,0.0
42,100,0,0,100.0,0.0
43,100,100,0,100.0,0.03467300000011164
44,100,100,62.82076,87.7308508,0.6177670000006401
45,100,100,100,100.0,0.9067979999999807
46,100,0,0,100.0,1.228875999999218
47,100,100,0,100.0,1.1840070000007472
48,100,0,0,100.0,1.3067249999994601
49,100,100,0,100.0,0.9878930000004402
50,100,0,0,100.0,1.1264830000000075
51,100,0,0,100.0,0.9148349999995844
52,100,0,0,100.0,0.9088179999998829
53,100,100,0,100.0,0.7138549999999668
54,100,100,100,100.0,0.7378950000002078
55,100,0,0,100.0,0.5825850000001083
56,100,0,0,100.0,0.6190040000001318
57,100,100,0,100.0,0.5552809999999226
58,100,0,0,100.0,0.45740699999987555
59,100,100,0,100.0,0.6790110000001732
60,100,100,0,100.0,0.5848839999998745
61,100,100,0,100.0,0.5459289999998873
62,100,100,0,100.0,0.6915989999997691
63,100,100,100,100.0,0.5194780000001629
64,100,100,0,100.0,0.5722880000002988
65,100,100,0,100.0,0.6520879999998215
66,100,100,100,100.0,0.493268000000171
67,100,0,0,100.0,0.41986999999971886
68,100,0,0,100.0,0.47789900000043417
69,100,0,0,100.0,0.44376999999985856
70,100,0,0,100.0,0.44034300000021176
71,100,0,0,100.0,0.4199819999994361
72,100,0,0,100.0,0.4439060000004247
73,100,100,0,100.0,0.15034000000014203
74,100,0,0,100.0,0.0
75,100,0,0,100.0,0.0
76,100,0,0,100.0,0.0
77,100,0,0,100.0,0.0
78,100,0,0,100.0,0.0
79,100,0,0,100.0,0.0
80,100,100,0,100.0,0.2567410000001473
81,100,100,100,100.0,0.7993319999995947
82,100,100,97.49804,99.17435320000001,1.4041100000004008
83,100,100,100,100.0,1.521349999999984
84,100,100,100,100.0,1.6771579999995083
85,100,100,100,100.0,2.0714880000004996
86,100,100,100,100.0,2.573120000000017
87,100,100,0,100.0,2.2996269999994183
88,100,0,0,100.0,2.4031510000004346
89,100,100,0,100.0,2.545293000000129
90,100,100,100,100.0,2.761464999999589
91,100,100,100,100.0,2.967381000000387
92,100,100,100,100.0,3.1821209999998246
93,100,100,100,100.0,3.7619770000001154
94,100,0,0,100.0,4.08423700000003
95,100,100,0,100.0,3.971111999999266
96,100,100,100,100.0,4.355832000000191
97,100,100,100,100.0,4.626509000000624
98,100,100,100,100.0,4.868449999999939
99,100,100,100,100.0,5.198682999999619
100,100,97.57223682487344,100,99.17456052045696,5.460382000000209
101,100,97.01017959968358,100,98.98346106389242,6.1466959999997925
102,100,0,0,100.0,5.924842000000353
103,100,81.70149846870133,0,90.85074923435067,5.819210999999996
104,100,79.31281538073326,100,92.9663572294493,6.413279999999759
105,100,66.60330321499144,100,88.64512309309708,6.532185999999456
106,100,100,0,100.0,6.716372000000774
107,100,100,100,100.0,6.713420000000042
108,100,63.47311689594382,0,81.7365584479719,6.452049999999872
109,100,100,0,100.0,6.727485999999772
110,100,100,100,100.0,6.3051439999999275
111,100,65.76180571479586,0,82.88090285739793,6.633574000000408
