point#,speed score,accn score,jerk score,point score,distance weight
0,100,100,100,100.0,5.357847999999649
1,100,100,100,100.0,5.713032999999996
2,100,100,48.896319999999996,83.13578559999999,5.224137999999584
3,100,100,100,100.0,4.950651999999536
4,100,75.39011467372364,100,91.63263898906604,5.124638000001141
5,100,13.722906415366488,100,70.6657881812246,4.174654000000373
6,100,92.28534153372155,100,97.37701612146533,4.029620999999679
7,100,96.21088485099004,100,98.71170084933661,3.5515080000004673
8,100,100,100,100.0,3.0861559999993915
9,100,0,0,100.0,3.404469999999492
10,100,100,0,100.0,3.206744000000981
11,100,37.89754772893256,0,68.94877386446628,3.091499999998632
12,100,100,0,100.0,3.5763070000011794
13,100,0,0,100.0,3.154146999999284
14,100,100,0,100.0,3.7156040000008943
15,100,0,0,100.0,4.012807999999495
16,100,100,0,100.0,3.713862999999037
17,100,100,0,100.0,3.6348590000015975
18,100,0,0,100.0,3.7549499999986438
19,100,100,0,100.0,3.69604900000013
