point#,speed score,accn score,jerk score,point score,distance weight
0,100,100,0,100.0,7.794952000000194
1,100,0,0,100.0,7.458792000000358
2,100,39.697764610920025,0,69.84888230546001,7.959334999999555
3,100,0,0,100.0,8.295043000000078
4,100,0,0,100.0,7.741785000000164
5,100,0,0,100.0,7.926510000000235
6,100,14.61040763408148,0,57.30520381704074,7.511428999999225
7,100,100,0,100.0,7.887633000000278
8,100,100,100,100.0,7.716053000000102
9,100,38.22659045856035,0,69.11329522928017,8.693132999999762
10,100,100,0,100.0,9.339431000000332
11,100,0,0,100.0,7.947911999999633
12,100,0,0,100.0,7.9479300000002695
13,100,100,0,100.0,8.1215830000001
14,100,29.785439917648215,0,64.8927199588241,8.231246000000283
15,100,100,0,100.0,7.99699099999998
16,100,100,100,100.0,8.139969999999266
17,65.7718120805369,0,0,65.7718120805369,7.6805420000000595
18,68.25751926423067,100,0,84.12875963211533,7.902927000000091
19,70.74322644792443,100,100,90.34526472781506,7.502578999999969
20,70.74322644792443,0,0,70.74322644792443,7.457738000000063
