point#,speed score,accn score,jerk score,point score,distance weight
0,100,0,0,100.0,3.6963470000009693
1,100,0,0,100.0,3.7549240000007558
2,100,100,0,100.0,4.156551000000036
3,100,0,0,100.0,3.778837999998359
4,100,100,0,100.0,3.9790980000016134
5,100,100,100,100.0,4.290677999999389
6,100,100,100,100.0,4.580018000000564
7,100,0,0,100.0,4.618578999999954
8,100,0,0,100.0,4.7687669999995705
9,100,100,0,100.0,4.9474389999995765
10,100,0,0,100.0,5.294363000000885
11,100,0,0,100.0,4.980547999999544
12,100,100,0,100.0,5.2089839999989636
13,100,40.29376585719465,39.061239999999984,59.59008959144618,5.479701000000205
14,100,0,0,100.0,6.2924760000005335
15,100,0,0,100.0,6.028206000000864
16,100,0,0,100.0,5.82661299999927
17,100,100,0,100.0,6.425982999999178
18,100,0,0,100.0,6.213870999999926
19,100,0,0,100.0,6.850306000000273
20,100,61.04559578174287,0,80.52279789087143,6.4715610000002926
21,100,0,0,100.0,6.905252000000473
22,100,100,0,100.0,6.9385659999989
23,100,0,0,100.0,6.717867000001206
24,100,0,0,100.0,6.772574999999051
25,100,0,0,100.0,7.100185000001147
26,100,0,0,100.0,7.045812000000296
27,100,0,0,100.0,7.045427999999447
28,100,100,0,100.0,7.73070000000007
29,100,100,0,100.0,7.210152999999991
30,100,0,0,100.0,7.481212999999116
31,100,91.90936438081448,0,95.95468219040724,7.108131000000867
32,100,0,0,100.0,7.543932999999015
33,100,0,0,100.0,7.544020000001183
34,100,0,0,100.0,7.1377769999999146
35,100,0,0,100.0,7.601987000000008
36,100,0,0,100.0,7.427953000000343
37,100,100,0,100.0,7.414867999999842
38,100,0,0,100.0,7.8477789999997185
39,100,0,0,100.0,7.004681999998866
40,100,88.96889607017138,0,94.48444803508569,7.333458000000974
41,100,0,0,100.0,7.3369389999988925
42,100,100,0,100.0,7.483683000000383
43,100,0,0,100.0,7.370037000000593
44,100,100,0,100.0,7.369190999999773
45,100,0,0,100.0,6.99782100000084
46,100,100,0,100.0,7.386721999999281
47,100,100,100,100.0,6.785447000000204
48,100,0,0,100.0,7.035319000000527
49,100,100,0,100.0,6.831136999999217
