point#,speed score,accn score,jerk score,point score,distance weight
0,100,100,100,100.0,6.629618000000846
1,100,100,100,100.0,6.368516999998974
2,100,100,100,100.0,6.515255000000252
3,100,100,100,100.0,6.167777999999089
4,100,100,100,100.0,6.035248000000138
5,100,100,100,100.0,5.859104000001025
6,100,100,100,100.0,5.504074000000401
7,100,100,100,100.0,5.433014000000185
8,100,100,100,100.0,5.149877999998353
9,91.23679303915475,100,100,97.10814170292107,5.47594300000128
10,94.34431323803605,100,100,98.1336233685519,5.614378000000215
11,97.45183343691734,100,100,99.15910503418272,4.807247999999163
12,97.45183343691734,0,0,97.45183343691734,4.615830000000642
13,97.45183343691734,0,0,97.45183343691734,5.106832999999824
14,100,100,0,100.0,4.711728999998741
15,100,0,0,100.0,4.578826000000845
16,100,100,0,100.0,4.447323000000324
17,100,0,0,100.0,4.4797509999989416
18,100,100,0,100.0,7.580310000001191
19,100,0,0,100.0,4.913292999999612
20,100,100,0,100.0,5.2307830000008835
21,100,0,0,100.0,5.442079999998896
22,100,0,0,100.0,6.636000000000422
23,100,100,0,100.0,5.684751999999207
