point#,speed score,accn score,jerk score,point score,distance weight
0,100,100,0,100.0,4.145800000000236
1,100,100,0,100.0,4.024597999999969
2,100,0,0,100.0,3.92167199999858
3,100,100,0,100.0,4.488557000000583
4,100,0,0,100.0,4.471790999999939
5,100,0,0,100.0,4.374625000000378
6,100,100,0,100.0,4.480951999999888
7,100,0,0,100.0,4.586176999999225
8,100,100,0,100.0,4.480884000000515
9,100,0,0,100.0,4.443006999999852
10,100,100,0,100.0,4.506396000000677
11,100,0,0,100.0,5.104411000000255
12,100,100,0,100.0,4.788131999999678
13,100,100,0,100.0,5.1706689999991795
14,100,100,0,100.0,5.017976000000999
15,100,0,0,100.0,4.913301999999021
16,100,0,0,100.0,5.377486999999746
17,100,100,0,100.0,4.906442000001334
18,100,0,0,100.0,5.6982889999999315
19,100,0,0,100.0,5.364100999999209
20,100,0,0,100.0,5.158921000000191
21,100,0,0,100.0,5.284190000000308
22,100,0,0,100.0,5.20314899999903
23,100,0,0,100.0,5.529161000000386
24,100,0,0,100.0,5.326688000001013
25,100,100,0,100.0,5.038585999998759
26,100,0,0,100.0,5.416287000000011
27,100,0,0,100.0,5.017853999999716
28,100,100,0,100.0,4.8553740000006655
29,100,0,0,100.0,5.1104360000008455
30,100,0,0,100.0,4.951646999999866
31,100,100,0,100.0,4.999658999999156
32,100,100,100,100.0,4.907618999999613
33,100,100,100,100.0,4.595823999999993
34,100,0,0,100.0,4.303207000000839
35,100,100,0,100.0,4.322095999999874
36,100,0,0,100.0,4.122867000000042
37,100,0,0,100.0,4.12473300000056
38,100,0,0,100.0,4.1247999999995955
39,100,78.73782813551719,0,89.3689140677586,4.556837000000087
40,100,0,0,100.0,4.841660000000047
41,100,100,0,100.0,4.87333899999976
42,100,0,0,100.0,5.099410999999236
43,100,0,0,100.0,5.138077000001431
44,100,0,0,100.0,5.055323999999018
45,100,100,0,100.0,5.5912200000002485
46,100,100,100,100.0,6.026297000000341
47,100,100,100,100.0,5.607012999998915
48,100,0,0,100.0,5.792674000000261
49,100,0,0,100.0,6.058580000000802
50,100,0,0,100.0,6.249791000000187
51,100,100,0,100.0,5.965709000000061
52,100,0,0,100.0,6.314607000000251
53,100,0,0,100.0,6.458087999999407
54,100,100,0,100.0,6.408167999999932
55,100,100,0,100.0,6.567767999998978
56,100,100,100,100.0,6.297977000000174
57,100,100,100,100.0,6.076397000000725
