point#,speed score,accn score,jerk score,point score,distance weight
0,100,0,0,100.0,5.939933999999994
1,100,100,0,100.0,6.233487999999852
2,100,100,100,100.0,6.012446000000637
3,100,100,100,100.0,5.71429199999875
4,100,100,100,100.0,5.473516000000018
5,100,100,49.668639999999996,83.39065120000001,5.099598000000697
6,100,100,-20.12596000000002,60.35843319999999,4.542906000000585
7,100,100,100,100.0,4.7903949999999895
8,100,100,100,100.0,4.222443999999086
9,100,72.94216173129233,100,90.80033498863939,4.037846000001082
10,100,100,100,100.0,3.7044829999995272
11,100,100,100,100.0,3.863530999999057
12,100,0,0,100.0,3.500549000000319
13,100,0,0,100.0,3.7816800000000512
14,100,100,0,100.0,3.9171320000004926
15,100,100,0,100.0,3.6940269999995508
16,100,100,100,100.0,4.074094999999943
17,100,0,0,100.0,3.3590930000009394
18,100,0,0,100.0,3.4681069999987812
19,100,0,0,100.0,3.7695870000006835
20,100,100,0,100.0,3.49279899999965
21,100,100,100,100.0,3.2343550000005052
22,100,100,100,100.0,3.060489999999845
23,100,0,0,100.0,2.938292000000729
24,100,41.99433698766036,0,70.99716849383017,3.1555609999995795
25,100,100,0,100.0,3.3271629999999277
26,100,0,0,100.0,3.2042509999992035
27,100,0,0,100.0,3.305750999999873
28,100,0,0,100.0,3.10410100000081
29,100,100,0,100.0,3.789872999999716
30,100,0,0,100.0,3.3862590000007913
31,100,100,0,100.0,3.5694059999987076
32,100,100,0,100.0,3.7885780000015075
33,100,0,0,100.0,3.5574869999982184
