point#,speed score,accn score,jerk score,point score,distance weight
0,100,100,100,100.0,8.38500600000043
1,100,0,0,100.0,7.517915999999786
2,100,0,0,100.0,7.5108659999996235
3,100,79.81418646485956,0,89.90709323242979,7.620128000000477
4,100,0,0,100.0,7.6806879999994635
5,100,0,0,100.0,7.557452000000012
6,100,0,0,100.0,7.557703999999831
7,100,69.50524697546957,0,84.75262348773478,7.92330100000072
8,100,100,0,100.0,7.824088999999731
9,98.79261363636364,66.50277797069246,0,82.64769580352805,7.985501000000113
10,98.79261363636364,0,0,98.79261363636364,8.172106999999414
11,98.79261363636364,0,0,98.79261363636364,11.155529999999999
12,95.24147727272727,70.84527834122156,0,83.0433778069744,9.432812000000013
13,98.79261363636364,100,0,99.39630681818181,11.55187400000068
14,95.24147727272727,100,0,97.62073863636363,15.736258999999336
15,97.01704545454545,100,0,98.50852272727272,11.297218000000612
16,93.4659090909091,74.37719984356679,0,83.92155446723794,10.112063999999918
17,93.4659090909091,0,0,93.4659090909091,9.011884999999893
18,89.91477272727273,41.70757923357983,0,65.81117598042628,9.096701000000394
19,91.6903409090909,100,0,95.84517045454545,9.830516999999418
20,89.91477272727273,100,0,94.95738636363637,9.17512700000043
21,91.6903409090909,100,0,95.84517045454545,8.931010999999671
22,89.91477272727273,100,0,94.95738636363637,16.687378000000535
23,91.6903409090909,100,0,95.84517045454545,17.081615999999485
24,93.4659090909091,100,100,97.84375,14.615047000000231
25,89.91477272727273,96.29148610757079,0,93.10312941742177,13.808720999999423
26,91.6903409090909,100,0,95.84517045454545,13.941759000000275
27,91.6903409090909,0,0,91.6903409090909,15.610936000000038
28,91.6903409090909,0,0,91.6903409090909,14.081441000000268
29,89.91477272727273,100,0,94.95738636363637,13.18946700000015
30,89.91477272727273,0,0,89.91477272727273,12.627934000000096
31,89.91477272727273,0,0,89.91477272727273,15.379360999999335
32,89.91477272727273,0,0,89.91477272727273,9.321802000000389
33,89.91477272727273,0,0,89.91477272727273,13.27574899999945
34,86.36363636363636,18.720396259605554,0,52.542016311620955,8.983156000000236
35,86.36363636363636,0,0,86.36363636363636,8.961707000000388
36,88.13920454545455,100,0,94.06960227272728,9.244110999999975
37,88.13920454545455,0,0,88.13920454545455,9.179957999999715
38,88.13920454545455,0,0,88.13920454545455,8.884837999999945
39,88.13920454545455,0,0,88.13920454545455,9.89234899999974
40,88.13920454545455,0,0,88.13920454545455,9.464803000000757
41,88.13920454545455,0,0,88.13920454545455,10.61123199999929
42,88.13920454545455,0,0,88.13920454545455,12.32832800000051
43,86.36363636363636,100,0,93.18181818181819,15.478546999999708
44,88.13920454545455,100,0,94.06960227272728,9.167871999999988
