point#,speed score,accn score,jerk score,point score,distance weight
0,100,100,100,100.0,4.966273000000001
1,100,100,100,100.0,5.033839000001535
2,100,100,100,100.0,4.716583999999784
3,100,100,100,100.0,11.250466999999844
4,100,100,100,100.0,2.90208100000018
5,100,0,0,100.0,3.7373239999997168
6,100,0,0,100.0,3.772009000000253
7,100,100,0,100.0,5.382144999999582
8,100,100,100,100.0,2.910675999999512
9,100,100,100,100.0,1.7130749999996624
10,100,100,100,100.0,1.5406949999996868
11,100,100,100,100.0,2.043583000000581
12,100,100,53.299759999999985,84.5889208,1.3050640000001295
13,100,100,100,100.0,1.1528130000006058
14,100,100,100,100.0,0.7446440000003349
15,100,0,0,100.0,0.7272179999999935
16,100,0,0,100.0,0.41672599999947124
17,100,0,0,100.0,0.4226149999994959
