point#,speed score,accn score,jerk score,point score,distance weight
0,100,100,100,100.0,6.019528999999238
1,100,100,100,100.0,5.720957999999882
2,100,100,100,100.0,5.16023000000132
3,100,100,100,100.0,5.0260289999987435
4,100,44.76202215622216,100,81.21908753311553,4.55780600000071
5,100,16.42112002520283,100,71.58318080856895,4.950285999999323
6,100,77.92791266011513,100,92.49549030443914,4.23956200000066
7,100,64.65849536316026,100,87.9838884234745,4.509110999999393
8,100,47.318273353416544,100,82.08821294016163,3.077260000000024
9,100,100,100,100.0,2.736677000000782
10,100,100,100,100.0,2.5532530000000406
11,100,0,0,100.0,2.601150000000416
12,100,64.29287323204176,0,82.14643661602088,2.6619989999999234
13,100,100,0,100.0,3.3725699999995413
14,100,0,0,100.0,2.811471999999412
15,100,100,0,100.0,3.0574260000012146
16,100,100,100,100.0,3.3805579999989277
17,100,0,0,100.0,3.5851930000007997
18,100,67.36212224915053,0,83.68106112457527,3.9152369999992516
19,100,0,0,100.0,4.046045999999478
20,100,0,0,100.0,3.917674000000261
