point#,speed score,accn score,jerk score,point score,distance weight
0,100,100,100,100.0,2.387226000000002
1,100,100,0,100.0,2.534354999999998
2,100,0,0,100.0,2.551964999999999
3,100,100,0,100.0,2.7080090000000006
4,100,0,0,100.0,2.984783
5,100,0,0,100.0,2.6812429999999985
6,100,100,0,100.0,2.8829139999999995
7,100,100,0,100.0,2.9575220000000044
8,100,0,0,100.0,2.981294999999996
9,100,0,0,100.0,3.0494100000000017
10,100,0,0,100.0,2.7990780000000015
11,100,100,0,100.0,2.8475139999999968
12,100,0,0,100.0,2.7527040000000014
13,100,0,0,100.0,2.7398840000000035
14,100,100,0,100.0,2.847988000000001
15,100,100,0,100.0,2.9987959999999987
16,100,0,0,100.0,2.8218769999999935
17,100,100,0,100.0,2.740600999999998
