point#,speed score,accn score,jerk score,point score,distance weight
0,100,100,100,100.0,10.139188999999533
1,100,0,0,100.0,10.923523000001296
2,100,100,0,100.0,7.039831999998569
3,100,100,100,100.0,13.244784000000436
4,100,100,100,100.0,6.790741000000708
5,97.45183343691734,-208.0197786652752,-66.60408,-60.54696611201085,5.9380829999990965
6,100,9.369114667227063,33.936319999999995,47.384484586857205,8.687471999999616
7,100,79.23811439898795,100,92.94095889565591,5.1647850000008475
8,100,100,100,100.0,9.773569000000862
9,100,39.53604934888383,0,69.76802467444192,4.882335999998759
10,100,95.05804374794377,100,98.31973487430088,4.725370000000112
11,100,0,0,100.0,3.92319900000075
12,100,0,0,100.0,3.741147999999157
13,100,-97.57535562020092,0,1.2123221898995382,4.7458390000010695
14,100,100,77.71192,92.6449336,5.466167999999016
15,100,0,0,100.0,4.652672000000166
16,100,100,0,100.0,8.184291999999914
17,100,70.35518042570075,44.069720000000004,71.46376894473826,4.649476000000504
