point#,speed score,accn score,jerk score,point score,distance weight
0,100,0,0,100.0,7.311999999999898
1,100,100,0,100.0,7.328956999999718
2,100,100,100,100.0,6.938702999999805
3,100,100,100,100.0,6.858698000000004
4,100,100,100,100.0,6.581602000000203
5,100,100,100,100.0,6.0653889999994135
6,100,100,100,100.0,5.819126000000324
7,100,100,100,100.0,5.512604999999894
8,85.02175264139217,22.943873274788384,100,68.85809528508747,5.558890000000247
9,100,-173.38720414376888,-29.321960000000004,-35.627896208881424,4.997174000000086
10,100,60.3197978029244,-26.021040000000006,44.921788052994295,4.609383999999409
11,100,72.085229438552,100,90.50897800910768,4.343469000001278
12,100,83.97568669097446,100,94.55173347493132,4.092871999999261
13,100,0,0,100.0,3.727773000000525
14,100,100,0,100.0,3.8931269999993674
15,100,0,0,100.0,3.586472999999387
16,100,-2.1436765915735734,0,48.92816170421321,3.7378610000014305
17,100,0,0,100.0,3.840314999999464
18,100,-150.26034319637512,0,-25.13017159818756,3.8454149999997753
19,100,0,0,100.0,4.198560000000725
20,100,100,0,100.0,5.142063999999664
21,100,0,0,100.0,5.099769000000379
22,100,100,0,100.0,4.922409999999218
23,100,0,0,100.0,5.420798999999533
24,100,60.89736421564196,0,80.44868210782099,5.0732760000009876
25,100,0,0,100.0,5.301688999999897
