point#,speed score,accn score,jerk score,point score,distance weight
0,100,100,0,100.0,4.083848000000216
1,100,100,100,100.0,4.555854000000181
2,100,0,0,100.0,4.61849600000096
3,100,0,0,100.0,4.656125999999858
4,100,100,0,100.0,4.798378999999841
5,100,0,0,100.0,5.256894000000102
6,100,0,0,100.0,4.978146999999808
7,100,100,0,100.0,5.440121999999974
8,100,0,0,100.0,5.26263199999994
9,100,100,0,100.0,5.896385000000009
10,98.0860054685558,100,100,99.36838180462343,8.757137999999031
11,100,100,0,100.0,5.957677000000331
12,100,0,0,100.0,5.964356000000407
13,100,0,0,100.0,5.778376000000208
14,100,0,0,100.0,5.916900000000169
15,95.60029828486203,100,0,97.80014914243102,6.047736000000441
16,95.60029828486203,0,0,95.60029828486203,5.9212659999993775
17,95.60029828486203,0,0,95.60029828486203,6.260565999999017
18,90.62888391747451,100,0,95.31444195873726,6.145574000000124
19,93.11459110116827,100,0,96.55729555058414,6.139320000000225
20,88.14317673378075,100,0,94.07158836689038,6.302625000000262
21,88.14317673378075,0,0,88.14317673378075,6.349200000000565
22,90.62888391747451,100,0,95.31444195873726,6.415899999999965
23,90.62888391747451,0,0,90.62888391747451,6.565349000000424
24,90.62888391747451,0,0,90.62888391747451,6.451915999999983
25,90.62888391747451,0,0,90.62888391747451,6.157982999999149
26,90.62888391747451,0,0,90.62888391747451,6.808962999999494
27,90.62888391747451,0,0,90.62888391747451,6.258218000000852
28,90.62888391747451,0,0,90.62888391747451,6.158166999999594
29,93.11459110116827,100,0,96.55729555058414,6.319553999999698
30,88.14317673378075,100,0,94.07158836689038,6.103474999999889
31,90.62888391747451,100,0,95.31444195873726,6.323041999999987
32,93.11459110116827,100,100,97.72781506338553,6.5538329999999405
33,93.11459110116827,0,0,93.11459110116827,6.2139070000012
34,93.11459110116827,0,0,93.11459110116827,6.308755000000019
35,95.60029828486203,100,0,97.80014914243102,6.124598999998852
36,95.60029828486203,0,0,95.60029828486203,6.451805000000604
37,95.60029828486203,0,0,95.60029828486203,5.975130999999237
38,95.60029828486203,0,0,95.60029828486203,6.0694320000002335
39,98.0860054685558,100,0,99.0430027342779,6.0894870000011
40,98.0860054685558,0,0,98.0860054685558,6.071792999999161
41,100,100,0,100.0,5.819460000000618
42,100,100,100,100.0,5.933210999999574
43,100,0,0,100.0,5.946426000000429
44,100,0,0,100.0,5.458408000000418
45,100,100,0,100.0,5.860664999998335
46,100,100,89.25212000000002,96.4531996,6.687200000000303
47,100,100,100,100.0,5.83683800000108
48,100,100,100,100.0,4.50898799999959
49,100,100,100,100.0,4.163148999999976
50,100,100,100,100.0,4.029522999999244
51,100,93.65379002395993,-40.291840000000015,51.545981408146375,3.4121680000007473
52,100,100,-33.09131999999999,56.079864400000005,3.0631520000006276
53,100,100,100,100.0,2.766093999998702
54,100,100,100,100.0,2.647930000000997
55,100,0,0,100.0,2.662548999998762
56,100,100,0,100.0,2.613085000000865
57,100,0,0,100.0,2.397523999999976
58,100,100,0,100.0,2.9720589999997173
59,100,100,0,100.0,3.3969919999999547
60,100,100,100,100.0,3.6185399999994843
61,100,0,0,100.0,3.048355000000811
62,100,0,0,100.0,3.9987829999990936
63,100,100,0,100.0,5.312911000000895
64,100,0,0,100.0,3.537876000000324
65,100,0,0,100.0,3.1766399999996793
66,100,0,0,100.0,4.014382999999725
67,100,0,0,100.0,3.345814000000246
68,100,0,0,100.0,3.058060999999725
69,100,0,0,100.0,3.2020510000002105
70,100,100,0,100.0,3.5136230000007345
71,100,100,0,100.0,4.228334999999788
72,100,0,0,100.0,5.858495999998922
73,100,100,0,100.0,3.708736000000499
74,100,100,100,100.0,4.272500999999465
75,100,100,0,100.0,5.4486590000014985
76,100,0,0,100.0,3.5540279999986524
77,100,0,0,100.0,5.264291999999841
78,100,100,0,100.0,5.578408000001218
79,100,0,0,100.0,3.8719419999997626
80,100,100,0,100.0,3.9234400000004825
81,100,0,0,100.0,3.6926489999987098
82,100,100,0,100.0,3.9207430000005843
83,100,100,0,100.0,4.073166000000128
84,100,100,0,100.0,5.280018999999811
85,100,0,0,100.0,4.058758999999554
86,100,0,0,100.0,4.1311230000010255
87,100,0,0,100.0,5.407228000000032
88,100,0,0,100.0,4.914749999999913
89,100,100,0,100.0,4.4001919999991514
90,100,0,0,100.0,4.832416999999623
91,100,100,0,100.0,4.478182000000743
92,100,100,0,100.0,4.44446600000083
93,100,100,0,100.0,4.782912999999098
94,100,100,100,100.0,4.749427000000651
95,100,100,0,100.0,7.028902000000016
96,100,100,0,100.0,8.295849999998609
97,100,100,0,100.0,6.041989000001195
98,100,100,0,100.0,6.380569999999352
99,100,0,0,100.0,6.761991999999736
100,100,0,0,100.0,9.045156000000134
101,100,0,0,100.0,5.774859000001015
102,100,0,0,100.0,8.871416999998473
103,100,100,0,100.0,7.015659000000596
104,100,100,100,100.0,11.881553999999596
