point#,speed score,accn score,jerk score,point score,distance weight
0,100,0,0,100.0,10.819496000000072
1,100,100,0,100.0,9.420647999999346
2,100,0,0,100.0,10.440335000001141
3,100,100,0,100.0,13.39105699999891
4,100,0,0,100.0,9.395479000000705
5,100,100,0,100.0,9.440741000000344
6,100,100,100,100.0,9.123278999999457
7,100,0,0,100.0,9.103955000000497
8,100,0,0,100.0,9.175705999999991
9,100,0,0,100.0,9.033408999999665
10,100,-42.10296230234505,0,28.948518848827476,9.190527000000657
11,100,100,0,100.0,9.258065999998507
12,100,0,0,100.0,9.478222000001551
13,100,0,0,100.0,9.164428999998563
14,100,0,0,100.0,9.102824999999939
15,100,-58.587670004743586,0,20.706164997628207,9.173509000000195
16,100,100,0,100.0,9.354873000000225
17,100,0,0,100.0,9.232202999999572
18,100,100,0,100.0,9.383800000001429
19,100,0,0,100.0,8.817182999999204
20,100,100,0,100.0,9.136601000000155
21,100,100,100,100.0,8.63069700000051
22,100,100,100,100.0,8.647010999999111
23,100,100,100,100.0,8.104440999999497
24,100,100,100,100.0,8.071078000000853
