point#,speed score,accn score,jerk score,point score,distance weight
0,100,100,60.84216,87.07791280000001,7.904768999998851
1,100,100,100,100.0,9.357553000001644
2,100,100,100,100.0,5.601757999998881
3,100,100,100,100.0,9.874794000001202
4,100,100,100,100.0,10.762870999998995
5,100,0,0,100.0,9.765237999999954
6,100,100,0,100.0,8.256964000000153
7,100,100,100,100.0,9.265428000000611
8,100,0,0,100.0,11.52446400000008
9,100,0,0,100.0,9.83064000000013
10,100,100,0,100.0,11.110267000000022
11,100,100,0,100.0,9.222690999999031
12,100,100,0,100.0,11.172618000000512
13,100,100,100,100.0,9.688066999999137
14,100,100,0,100.0,9.270276000001104
15,100,0,0,100.0,11.297864000000118
16,100,100,0,100.0,10.92396000000008
17,100,100,0,100.0,22.722984999998516
18,100,0,0,100.0,7.4780940000000555
19,100,0,0,100.0,7.598844000000099
20,100,0,0,100.0,7.598243000000366
21,100,100,0,100.0,7.526410000000396
22,100,0,0,100.0,7.587043999999878
23,100,0,0,100.0,7.323390999999901
24,100,0,0,100.0,7.639796999999817
25,100,0,0,100.0,7.389289000000645
26,100,0,0,100.0,7.22831799999949
27,100,100,0,100.0,7.194933000000674
28,100,100,100,100.0,7.861157999999705
29,100,0,0,100.0,7.291541999999026
30,100,100,0,100.0,6.92525200000091
31,100,100,100,100.0,6.60580200000004
32,100,100,100,100.0,6.398547999999209
33,100,100,100,100.0,6.414394999999786
