point#,speed score,accn score,jerk score,point score,distance weight
0,29.086389061528894,100,100,76.59850839030454,7.853917999999794
1,35.30142945929149,100,100,78.64947172156619,8.040140999999494
2,41.51646985705407,100,100,80.70043505282784,7.460794000000533
3,53.94655065257924,100,45.586959999999976,66.84605851535115,7.074700000000121
4,57.05407085146052,100,-32.409680000000016,42.13264898098197,6.976313000000118
5,66.37663144810442,100,36.48095999999998,67.94300517787445,6.315220999999838
6,72.59167184586698,100,100,90.9552517091361,6.065200000000004
7,81.91423244251088,100,100,94.03169670602858,5.806622000000061
8,91.23679303915475,100,100,97.10814170292107,5.242271999999502
9,100,100,100,100.0,5.036497000000054
10,100,100,100,100.0,4.0026630000002115
11,100,100,34.05419999999999,78.237886,3.8477499999999054
12,100,91.01506065820301,-113.53087999999998,26.479930223789026,3.2807999999995445
13,100,100,-186.24020000000004,5.540733999999979,2.804175000000214
14,100,100,40.58359999999999,80.392588,2.5772580000002563
15,100,100,19.591999999999988,73.46535999999999,2.9850619999997434
16,100,100,100,100.0,2.435804000000644
17,100,100,100,100.0,1.815364999999474
18,100,100,100,100.0,1.694075000000339
19,100,0,0,100.0,1.7281029999994644
20,100,100,0,100.0,1.8607900000006339
21,100,100,100,100.0,1.3636710000000676
22,100,100,100,100.0,1.660715999999411
23,100,100,100,100.0,1.5834230000000389
24,100,100,100,100.0,0.7016499999999724
25,100,100,100,100.0,0.5310239999998885
26,100,0,0,100.0,0.42650099999991653
27,100,0,0,100.0,0.45400100000006205
28,100,0,0,100.0,0.5427650000001449
29,100,100,0,100.0,2.6330010000001494
30,100,84.84016639073928,61.79283999999999,82.23729377285136,1.2688250000001062
31,100,76.6770932197836,100,92.07021169472642,1.8973109999997178
32,100,100,100,100.0,2.138594000000012
33,100,92.628629032579,100,97.49373387107687,2.4207830000004833
34,100,91.29455866964278,100,97.04014994767854,3.1165949999995064
35,100,97.90842197999436,100,99.28886347319809,4.110811999999896
36,100,36.29571752938866,100,78.34054395999215,3.1530460000003586
37,100,39.793379556546405,100,79.52974904922579,3.770032999999785
38,100,18.630302309638825,100,72.3343027852772,3.966656000000512
39,100,-129.4506626312787,100,21.986774705365235,6.100665999999364
40,91.23679303915475,-96.39311283066066,100,30.33448334049644,9.379203000000416
41,100,0,0,100.0,5.329576999999517
42,100,100,0,100.0,5.729108000000451
43,100,100,100,100.0,6.8429150000001755
44,100,100,100,100.0,6.6348199999993085
45,100,0,0,100.0,8.450136000000384
