point#,speed score,accn score,jerk score,point score,distance weight
0,100,0,0,100.0,5.831601000000006
1,100,68.5066251490659,0,84.25331257453294,5.954880000000003
2,100,100,100,100.0,6.33695800000001
3,100,0,0,100.0,6.594649999999973
4,100,51.306874317508246,0,75.65343715875412,7.022129000000007
5,100,95.38535457634676,100,98.4310205559579,7.504043999999993
6,100,87.63397930498235,100,95.795552963694,7.556711000000007
7,100,0,0,100.0,7.779797000000002
8,100,0,0,100.0,7.718964999999997
9,100,75.34921145799804,0,87.67460572899901,7.724444000000005
10,100,61.107889436766506,100,86.77668240850062,7.776085999999992
11,100,53.204717902486685,100,84.08960408684547,8.273873000000009
12,100,100,0,100.0,8.69924499999999
13,100,0,0,100.0,8.313253000000003
14,100,54.24086820492777,0,77.12043410246389,8.90718400000003
15,100,100,100,100.0,9.019165999999984
16,100,0,0,100.0,8.52040999999997
17,100,29.99827112332658,0,64.9991355616633,8.90132600000004
18,100,0,0,100.0,8.794501999999966
19,100,0,0,100.0,8.960647999999992
20,100,0,0,100.0,9.10806500000001
21,100,11.123512336719898,0,55.56175616835995,9.121041999999989
22,100,0,0,100.0,9.310528000000033
23,100,100,0,100.0,9.504966999999965
24,100,0,0,100.0,8.957528000000025
25,100,100,0,100.0,10.089215000000024
26,100,0,0,100.0,9.762801999999965
27,100,0,0,100.0,9.32367099999999
28,100,0,0,100.0,11.681420000000003
29,100,100,0,100.0,12.499326999999994
30,100,0,0,100.0,9.394183000000055
31,100,0,0,100.0,9.25209099999995
32,100,0,0,100.0,9.681583000000046
33,100,0,0,100.0,9.32501499999995
34,100,0,0,100.0,8.953671000000043
35,100,0,0,100.0,9.175588000000005
36,100,0,0,100.0,9.322238999999968
37,100,7.054549134703192,0,53.5272745673516,9.34774600000003
38,100,0,0,100.0,10.063077999999962
39,100,0,0,100.0,9.464730000000031
40,100,0,0,100.0,9.305450000000008
41,100,0,0,100.0,9.314633999999955
42,100,0,0,100.0,9.390864000000079
43,100,-5.40814740814739,0,47.29592629592631,10.095994999999903
44,100,100,0,100.0,9.417929000000072
45,100,0,0,100.0,9.754660999999942
46,100,-15.092829705505384,0,42.45358514724731,10.351870000000076
47,100,0,0,100.0,9.587724999999978
48,100,100,0,100.0,10.090238999999997
49,100,0,0,100.0,9.671544999999924
50,100,0,0,100.0,9.749369000000002
51,100,0,0,100.0,10.13575800000001
52,100,0,0,100.0,9.521607000000017
53,100,0,0,100.0,9.988935000000083
54,100,0,0,100.0,10.278746999999953
55,100,0,0,100.0,9.517071999999985
56,100,0,0,100.0,9.826377999999977
57,100,0,0,100.0,10.136023000000023
58,100,0,0,100.0,9.594424000000004
59,100,0,0,100.0,10.755483000000027
60,100,0,0,100.0,10.909406999999987
61,100,0,0,100.0,9.749332999999979
62,100,0,0,100.0,9.516936999999984
63,100,0,0,100.0,9.833368000000064
64,100,0,0,100.0,9.742284999999924
65,100,0,0,100.0,10.213334000000032
66,100,0,0,100.0,9.671735000000012
67,100,0,0,100.0,9.749197999999978
68,100,0,0,100.0,9.67179299999998
69,100,-29.428344532681685,0,35.28582773365916,10.220210000000066
70,100,0,0,100.0,10.593608000000017
71,100,100,0,100.0,9.765042999999991
72,100,-39.19015530740608,0,30.40492234629696,10.301063999999997
73,100,100,0,100.0,10.002019000000018
74,100,0,0,100.0,9.956270999999902
75,100,0,0,100.0,9.88110400000005
76,100,0,0,100.0,10.58876399999997
77,100,0,0,100.0,9.956530000000043
78,100,0,0,100.0,9.876473000000033
79,100,0,0,100.0,10.354361999999924
80,100,0,0,100.0,10.355860000000007
81,100,-53.37245242272915,0,23.313773788635427,10.609619000000066
82,100,0,0,100.0,10.64541799999995
83,100,0,0,100.0,10.900940999999989
84,100,0,0,100.0,10.322541999999999
85,100,0,0,100.0,10.648240999999985
86,100,100,0,100.0,10.730462999999986
87,100,0,0,100.0,9.932174000000032
88,100,0,0,100.0,10.260069000000044
89,100,0,0,100.0,10.201790999999957
90,100,0,0,100.0,10.156768000000056
91,100,0,0,100.0,10.507368999999926
92,100,0,0,100.0,10.093754999999987
93,100,100,0,100.0,9.825548000000026
94,100,0,0,100.0,9.791811999999936
95,100,-53.34761776218117,0,23.326191118909414,10.479708000000073
96,100,100,0,100.0,10.080365999999913
97,100,100,100,100.0,9.856077000000141
98,100,100,100,100.0,9.785151000000042
99,100,-48.67610062893093,0,25.661949685534534,10.099776999999904
100,100,100,0,100.0,9.900167999999894
101,100,97.82518091299855,100,99.2605615104195,10.084845000000087
102,100,0,0,100.0,9.517018000000007
103,100,0,0,100.0,9.758452999999918
104,100,100,0,100.0,10.089456000000155
105,100,0,0,100.0,9.982348999999886
106,100,0,0,100.0,9.913896000000022
107,100,100,0,100.0,9.676326000000017
108,100,0,0,100.0,10.498839999999973
109,100,-20.312243312243304,0,39.843878343878345,9.501888000000008
110,100,100,0,100.0,9.827878999999939
111,100,0,0,100.0,9.763064000000213
112,100,0,0,100.0,9.237179999999853
113,100,-15.069874569874543,0,42.46506271506273,9.565593000000035
114,100,100,0,100.0,10.05667399999993
115,100,100,100,100.0,9.376985999999988
116,100,-15.062326562326556,0,42.46883671883672,9.644367999999986
117,100,100,0,100.0,9.722646000000168
118,100,0,0,100.0,9.834353999999848
119,100,0,0,100.0,9.534175000000005
120,100,0,0,100.0,9.681647000000112
121,100,0,0,100.0,9.307937999999922
122,100,-25.73483878477436,0,37.13258060761282,9.673183999999992
123,100,100,0,100.0,10.076398000000154
124,100,0,0,100.0,10.058387999999923
125,100,0,0,100.0,9.594593999999915
126,100,0,0,100.0,10.29059099999995
127,100,0,0,100.0,10.36814900000013
128,100,100,0,100.0,9.612157999999908
129,100,-21.998021184960592,0,39.000989407519704,9.798177000000123
130,100,0,0,100.0,10.127838999999994
131,100,0,0,100.0,9.974275000000034
132,100,0,0,100.0,9.81902799999989
133,100,0,0,100.0,9.96281399999998
134,100,-44.78866640996031,0,27.605666795019847,10.228546999999935
135,100,100,0,100.0,10.000865000000204
136,100,100,100,100.0,9.847006999999849
137,100,0,0,100.0,10.049578999999994
138,100,0,0,100.0,9.735499000000118
139,100,0,0,100.0,9.980256999999938
140,100,0,0,100.0,9.883364999999912
141,100,100,0,100.0,12.519243000000188
142,100,0,0,100.0,10.677734999999984
143,100,0,0,100.0,9.524308999999903
144,100,0,0,100.0,9.5870910000001
145,100,100,0,100.0,9.667322000000013
146,100,0,0,100.0,9.84730599999989
147,100,-23.939122337329376,0,38.03043883133531,9.751152000000047
148,100,0,0,100.0,9.735398999999916
149,100,0,0,100.0,10.047399000000041
150,100,0,0,100.0,10.204157000000123
151,100,0,0,100.0,9.73540399999979
152,100,0,0,100.0,9.814080000000104
153,100,0,0,100.0,9.740137000000004
154,100,0,0,100.0,9.966552000000092
155,100,0,0,100.0,9.683861999999863
156,100,0,0,100.0,10.259186
157,100,0,0,100.0,9.73448499999995
158,100,0,0,100.0,10.049560000000156
159,100,0,0,100.0,10.130503999999974
160,100,0,0,100.0,9.659386999999924
161,100,0,0,100.0,11.929219000000103
162,100,0,0,100.0,9.892449999999826
163,100,100,0,100.0,10.427173000000039
164,100,100,100,100.0,9.717685000000074
165,100,0,0,100.0,9.60581000000002
166,100,100,0,100.0,9.62812800000006
167,100,100,100,100.0,9.175027
168,100,0,0,100.0,9.540898999999854
169,100,100,0,100.0,9.155895999999984
