point#,speed score,accn score,jerk score,point score,distance weight
0,100,100,0,100.0,2.9902310000000014
1,100,100,100,100.0,3.3396679999999996
2,100,0,0,100.0,3.35886
3,100,100,0,100.0,3.732028999999997
4,100,0,0,100.0,3.8459490000000045
5,100,100,0,100.0,4.356687000000001
6,100,100,0,100.0,4.058395999999995
7,100,100,0,100.0,4.090977000000002
8,100,100,0,100.0,4.014971000000003
9,100,0,0,100.0,4.017143999999995
10,100,0,0,100.0,4.043434000000005
11,100,100,0,100.0,3.9655369999999976
12,100,0,0,100.0,3.844740999999999
