point#,speed score,accn score,jerk score,point score,distance weight
0,100,100,100,100.0,3.354730999999447
1,100,100,100,100.0,3.117725000000064
2,100,100,100,100.0,3.08227000000079
3,100,100,100,100.0,2.761301000000458
4,100,100,100,100.0,2.521885000000111
5,100,100,100,100.0,2.180668999999398
6,100,0,0,100.0,2.1676339999994525
7,100,0,0,100.0,2.2705490000007558
8,100,100,0,100.0,2.815891999998712
9,100,100,0,100.0,2.49576000000161
10,100,100,100,100.0,2.140871999999945
11,100,0,0,100.0,2.1829349999989063
12,100,100,0,100.0,1.8831989999998768
13,100,100,100,100.0,1.6626310000010562
14,100,100,100,100.0,1.4781889999994746
15,100,100,100,100.0,1.2485479999995732
16,100,0,0,100.0,1.1466440000003786
17,100,100,0,100.0,0.871447999999873
18,100,100,41.501599999999996,80.695528,0.7130600000000413
19,100,100,100,100.0,0.5348470000008092
20,100,0,0,100.0,0.43351699999948323
21,100,0,0,100.0,0.5188629999993282
22,100,0,0,100.0,0.6862099999998463
23,100,0,0,100.0,0.43344299999989744
