point#,speed score,accn score,jerk score,point score,distance weight
0,100,100,100,100.0,17.368306000000302
1,100,100,100,100.0,10.578408999999738
2,100,0,0,100.0,7.899284000000989
3,100,0,0,100.0,8.0923559999992
4,100,0,0,100.0,12.935316999999486
5,100,89.13206729727779,0,94.56603364863889,10.312121000000843
6,100,0,0,100.0,8.123658999998952
7,100,0,0,100.0,8.375327000001562
8,100,100,0,100.0,20.16381899999942
9,100,0,0,100.0,12.425430999999662
10,100,0,0,100.0,15.019683000000441
11,100,100,0,100.0,21.895722999999634
12,100,0,0,100.0,10.476260999999795
13,100,100,0,100.0,26.236593999999968
14,100,36.22224794000554,84.94624000000002,73.34782349960189,9.892799999999625
15,100,100,0,100.0,10.071051000000807
16,100,0,0,100.0,8.894587999999203
17,100,10.916448959845193,0,55.4582244799226,9.111006000000998
18,100,0,0,100.0,9.318849999999657
19,100,100,0,100.0,9.213039000000208
20,100,0,0,100.0,9.03018499999962
21,100,2.345713996559262,0,51.172856998279634,9.338098000000173
22,100,100,0,100.0,12.560246999999436
23,100,0,0,100.0,9.540933000000223
24,100,0,0,100.0,9.84027900000001
25,100,100,0,100.0,12.530956000000515
26,100,0,0,100.0,9.959933000000092
27,100,100,0,100.0,43.429464999999254
