point#,speed score,accn score,jerk score,point score,distance weight
0,100,100,100,100.0,11.804132000001118
1,100,15.28357518598471,100,71.19641556323481,14.131147999998575
2,100,0,0,100.0,13.079201000000467
3,100,-86.20533741865259,0,6.897331290673705,8.125425000000178
4,100,0,0,100.0,34.517831999999544
5,100,95.0025992929064,0,97.50129964645319,16.9280490000001
6,100,11.066493614345596,100,69.7626078288775,10.119432000001325
7,100,0,0,100.0,13.40398599999935
8,100,100,0,100.0,11.950944000000163
9,100,28.97394179243944,0,64.48697089621972,11.858091000000059
10,100,0,0,100.0,15.340712999999596
11,100,0,0,100.0,8.817095000000336
