18:44:57.745468, 18:44:57.750368, 735, 18:44:57.750889, 18:44:57.754471, 1555976697.754212, 1555976697.754462, 0, 18:44:57.754896, 18:44:57.758775, 18, 0, 0, n/a, 18:44:57.760444, 0, 0.000000, 0.000000
18:44:57.762065, 18:44:57.766748, 734, 18:44:57.767270, 18:44:57.771506, 1555976697.771196, 1555976697.771497, 0, 18:44:57.771948, 18:44:57.774931, 18, 41.997688, -93.632913833, 2019-04-22T23:44:58.000Z, 18:44:58.083010, 1, 0.000000, 0.000000
18:44:58.083963, 18:44:58.150483, 734, 18:44:58.151087, 18:44:58.168126, 1555976698.155655, 1555976698.168116, 0, 18:44:58.168598, 18:44:58.172551, 18, 0, 0, 2019-04-22T23:44:58.000Z, 18:44:58.173947, 2, 0.000000, 0.000000
18:44:58.174716, 18:44:58.180501, 736, 18:44:58.181005, 18:44:58.184571, 1555976698.184316, 1555976698.184562, 0, 18:44:58.184998, 18:44:58.188816, 18, 41.997685833, -93.6329075, 2019-04-22T23:44:59.000Z, 18:44:59.081007, 3, 0.000000, 0.000000
18:44:59.081924, 18:44:59.153980, 732, 18:44:59.154585, 18:44:59.171570, 1555976699.159928, 1555976699.171560, 0, 18:44:59.172036, 18:44:59.176177, 18, 0, 0, 2019-04-22T23:44:59.000Z, 18:44:59.177574, 4, 0.000000, 0.000000
18:44:59.178342, 18:44:59.184219, 734, 18:44:59.184725, 18:44:59.188158, 1555976699.187899, 1555976699.188148, 0, 18:44:59.188579, 18:44:59.192466, 18, 41.997684833, -93.6329035, 2019-04-22T23:45:00.000Z, 18:45:00.080426, 5, 0.000000, 0.000000
18:45:00.081304, 18:45:00.152993, 730, 18:45:00.153595, 18:45:00.170894, 1555976700.159160, 1555976700.170884, 0, 18:45:00.171358, 18:45:00.175349, 18, 0, 0, 2019-04-22T23:45:00.000Z, 18:45:00.176742, 6, 0.000000, 0.000000
18:45:00.177513, 18:45:00.179459, 729, 18:45:00.180005, 18:45:00.183558, 1555976700.183323, 1555976700.183549, 0, 18:45:00.183989, 18:45:00.187636, 18, 41.997685333, -93.632904667, 2019-04-22T23:45:01.000Z, 18:45:01.082572, 7, 0.000000, 0.000000
18:45:01.083477, 18:45:01.156542, 815, 18:45:01.157147, 18:45:01.173992, 1555976701.162425, 1555976701.173983, 0, 18:45:01.174460, 18:45:01.178931, 20, 0, 0, 2019-04-22T23:45:01.000Z, 18:45:01.180384, 8, 0.000000, 0.000000
18:45:01.181170, 18:45:01.183497, 872, 18:45:01.183998, 18:45:01.187138, 1555976701.186875, 1555976701.187129, 0, 18:45:01.187555, 18:45:01.191221, 19, 41.997690167, -93.6329145, 2019-04-22T23:45:02.000Z, 18:45:02.088327, 9, 0.000000, 0.000000
