1551574670.454218,89,699,0,16,42.000759,-93.633654167,2019-03-03T01:07:15.000Z,0,0.000000
1551574670.786009,89,710,0,17,0,0,2019-03-03T01:07:15.000Z,1,0.000000
1551574671.101848,88,708,0,17,42.000769167,-93.633702333,2019-03-03T01:07:16.000Z,2,0.000000
1551574671.409421,88,701,0,16,0,0,2019-03-03T01:07:16.000Z,3,0.000000
1551574671.719919,88,703,0,16,42.000767833,-93.633755,2019-03-03T01:07:17.000Z,4,0.000000
1551574672.024052,89,701,0,16,0,0,2019-03-03T01:07:17.000Z,5,0.000000
1551574672.334348,89,695,0,16,42.000754333,-93.63381,2019-03-03T01:07:18.000Z,6,0.000000
1551574672.650445,89,713,0,17,0,0,2019-03-03T01:07:18.000Z,7,0.000000
1551574672.965163,89,694,0,17,42.000733333,-93.633865833,2019-03-03T01:07:19.000Z,8,0.000000
1551574673.268413,89,703,0,17,0,0,2019-03-03T01:07:19.000Z,9,0.000000
1551574673.572106,89,690,0,16,42.000702833,-93.633922833,2019-03-03T01:07:20.000Z,10,0.000000
1551574673.874518,89,690,0,16,0,0,2019-03-03T01:07:20.000Z,11,0.000000
1551574674.181733,89,695,0,16,0,0,2019-03-03T01:07:20.000Z,12,0.000000
1551574674.488948,89,704,0,16,42.000667,-93.633986333,2019-03-03T01:07:21.000Z,13,0.000000
1551574674.796162,89,701,0,16,42.000627667,-93.634059167,2019-03-03T01:07:22.000Z,14,0.000000
1551574675.299997,89,701,0,16,0,0,2019-03-03T01:07:22.000Z,15,0.000000
1551574675.607211,89,703,0,17,0,0,2019-03-03T01:07:22.000Z,16,0.000000
1551574675.914452,89,694,0,17,0,0,2019-03-03T01:07:22.000Z,17,0.000000
1551574676.279034,89,701,0,17,42.000584833,-93.6341385,2019-03-03T01:07:23.000Z,18,0.000000
1551574676.598515,89,696,0,17,0,0,2019-03-03T01:07:23.000Z,19,0.000000
1551574676.905732,88,705,0,16,42.000533,-93.634220833,2019-03-03T01:07:24.000Z,20,0.000000
1551574677.217180,89,692,0,16,0,0,2019-03-03T01:07:24.000Z,21,0.000000
