17:45:50.337134,42.018085,-93.638271
17:45:51.125057,42.018084333,-93.63827
17:45:52.090490,42.018083833,-93.638269
17:45:53.096752,42.018083333,-93.6382675
17:45:54.117939,42.018083167,-93.638266333
17:45:55.094940,42.018082667,-93.638265167
17:45:56.152693,42.018082167,-93.638263833
17:45:57.086081,42.018081833,-93.638263667
17:45:58.128326,42.0180805,-93.638265167
17:45:59.076009,42.018071833,-93.638269333
17:46:00.081064,42.018052833,-93.638277667
17:46:01.090492,42.018024167,-93.638287167
17:46:02.078920,42.017987333,-93.638289833
17:46:03.210889,42.017949667,-93.638278167
17:46:04.139510,42.017916,-93.638242667
17:46:05.205723,42.017898833,-93.638187
17:46:06.131805,42.0178965,-93.638122
17:46:07.096815,42.017902167,-93.638053667
17:46:08.085408,42.0179065,-93.637981
17:46:09.168101,42.017909667,-93.637903
17:46:10.208326,42.017911833,-93.637822333
17:46:11.098395,42.017913667,-93.637740833
17:46:12.227332,42.017913333,-93.637659667
17:46:13.106218,42.017914,-93.637582
17:46:14.213155,42.017913833,-93.637512
17:46:15.197547,42.017913333,-93.637459167
17:46:16.080736,42.0179145,-93.637431
17:46:17.112761,42.017916667,-93.637412
17:46:18.098395,42.017929667,-93.637386
17:46:19.103881,42.017960667,-93.637353
17:46:20.068283,42.018014,-93.637329667
17:46:21.102652,42.018079667,-93.637317
17:46:22.075745,42.018153667,-93.637313333
17:46:23.071613,42.018236,-93.6373145
17:46:24.082808,42.018321833,-93.637315667
17:46:25.130603,42.018412667,-93.637317833
17:46:26.177462,42.018505,-93.63732
17:46:27.107743,42.018599833,-93.637324
17:46:28.113073,42.018696333,-93.637327667
17:46:29.110423,42.018794667,-93.6373315
17:46:30.122053,42.0188935,-93.637335667
17:46:31.085867,42.018991667,-93.637339167
17:46:32.133791,42.019087667,-93.637342333
17:46:33.087888,42.019182667,-93.637344167
17:46:34.111636,42.019276333,-93.637345667
17:46:35.130481,42.0193635,-93.637345833
17:46:36.077256,42.019436833,-93.637345667
17:46:37.168465,42.019489833,-93.6373445
17:46:38.241648,42.019528833,-93.637342
17:46:39.082012,42.019562333,-93.637328667
17:46:40.101904,42.019593167,-93.637293167
17:46:41.074129,42.019609167,-93.6372335
17:46:42.112308,42.019613833,-93.637155833
17:46:43.073214,42.019614667,-93.6370645
17:46:44.117130,42.019615333,-93.636960833
17:46:45.147936,42.0196175,-93.636849
17:46:46.101391,42.019620833,-93.636730333
