1,16:40:04.545330,1200.463354,0.077998,0.077998,18,740,0,-5.858654,0,0,12998.356875,0.000000,0.000000
2,16:40:04.607679,1200.533074,0.147718,0.069720,18,734,0,0.000000,0,0,12998.356875,0.000000,0.000000
3,16:40:04.661995,1200.581975,0.196619,0.048901,18,738,0,0.000000,0,0,12998.356875,0.000000,0.000000
4,16:40:04.700185,1200.619100,0.233744,0.037125,18,741,0,0.000000,0,0,12998.356875,0.000000,0.000000
5,16:40:04.751210,1200.676438,0.291082,0.057338,18,742,0,0.000000,0,0,12998.356875,0.000000,0.000000
6,16:40:04.822271,1200.717656,0.332300,0.041218,18,748,0,0.000000,41.999859975,-93.633054184,12998.356875,0.000000,0.000000
7,16:40:04.848326,1200.770551,0.385195,0.052895,18,748,0,0.000000,0,0,12998.356875,0.000000,0.000000
8,16:40:04.888437,1200.815465,0.430109,0.044914,18,748,0,0.000000,41.99986,-93.633054167,12998.356875,0.000000,0.000000
9,16:40:04.927120,1200.856437,0.471081,0.040972,18,751,0,0.000000,0,0,12998.356875,0.000000,0.000000
10,16:40:05.006851,1200.905590,0.520234,0.049153,18,753,0,0.000000,0,0,12998.356875,0.000000,0.000000
11,16:40:05.070422,1200.987639,0.602283,0.082049,18,749,0,0.000000,0,0,12998.356875,0.000000,0.000000
12,16:40:05.141950,1201.048967,0.663611,0.061328,18,750,0,0.000000,0,0,12998.356875,0.000000,0.000000
13,16:40:05.174058,1201.094018,0.708662,0.045051,18,752,0,0.000000,0,0,12998.356875,0.000000,0.000000
14,16:40:05.203096,1201.130879,0.745523,0.036861,18,754,0,0.000000,0,0,12998.356875,0.000000,0.000000
15,16:40:05.262890,1201.192333,0.806977,0.061454,18,753,0,0.000000,0,0,12998.356875,0.000000,0.000000
16,16:40:05.345053,1201.229596,0.844240,0.037263,18,754,0,0.000000,0,0,12998.356875,0.000000,0.000000
17,16:40:05.401824,1201.320154,0.934798,0.090558,18,755,0,0.000000,0,0,12998.356875,0.000000,0.000000
18,16:40:05.462587,1201.388945,1.003589,0.068791,18,754,0,0.000000,0,0,12998.356875,0.000000,0.000000
19,16:40:05.492766,1201.409427,1.024071,0.020482,18,752,0,0.000000,0,0,12998.356875,0.000000,0.000000
20,16:40:05.564356,1201.487422,1.102066,0.077995,18,756,0,0.000000,0,0,12998.356875,0.000000,0.000000
21,16:40:05.606205,1201.536790,1.151434,0.049368,18,759,0,0.000000,0,0,12998.356875,0.000000,0.000000
22,16:40:05.651136,1201.565085,1.179729,0.028295,18,762,0,0.000000,0,0,12998.356875,0.000000,0.000000
23,16:40:05.716931,1201.647142,1.261786,0.082057,18,760,0,0.000000,0,0,12998.356875,0.000000,0.000000
24,16:40:05.765439,1201.688215,1.302859,0.041073,18,758,0,0.000000,0,0,12998.356875,0.000000,0.000000
25,16:40:05.797913,1201.724842,1.339486,0.036627,18,757,0,0.000000,41.99986125,-93.633054064,12998.356875,0.000000,0.000000
26,16:40:05.824245,1201.754018,1.368662,0.029176,18,754,0,0.000000,0,0,12998.356875,0.000000,0.000000
27,16:40:05.874092,1201.782189,1.396833,0.028171,18,752,0,0.000000,0,0,12998.356875,0.000000,0.000000
28,16:40:05.927850,1201.843811,1.458455,0.061622,18,746,0,0.000000,0,0,12998.356875,0.000000,0.000000
29,16:40:05.974490,1201.892809,1.507453,0.048998,18,744,0,0.000000,0,0,12998.356875,0.000000,0.000000
30,16:40:06.028150,1201.946521,1.561165,0.053712,18,743,0,0.000000,0,0,12998.356875,0.000000,0.000000
31,16:40:06.095248,1201.982906,1.597550,0.036385,18,746,0,0.000000,0,0,12998.356875,0.000000,0.000000
32,16:40:06.125414,1202.052556,1.667200,0.069650,18,755,0,0.000000,0,0,12998.356875,0.000000,0.000000
33,16:40:06.158972,1202.085324,1.699968,0.032768,18,760,0,0.000000,0,0,12998.356875,0.000000,0.000000
34,16:40:06.183705,1202.109901,1.724545,0.024577,19,764,0,0.000000,0,0,12998.356875,0.000000,0.000000
35,16:40:06.218082,1202.134480,1.749124,0.024579,20,768,0,0.000000,0,0,12998.356875,0.000000,0.000000
36,16:40:06.278755,1202.204111,1.818755,0.069631,20,778,0,0.000000,0,0,12998.356875,0.000000,0.000000
37,16:40:06.307989,1202.232786,1.847430,0.028675,20,789,0,0.000000,0,0,12998.356875,0.000000,0.000000
38,16:40:06.341054,1202.261453,1.876097,0.028667,21,798,0,0.000000,0,0,12998.356875,0.000000,0.000000
39,16:40:06.389788,1202.314704,1.929348,0.053251,22,829,0,0.000000,0,0,12998.356875,0.000000,0.000000
40,16:40:06.426485,1202.343713,1.958357,0.029009,22,862,0,0.000000,0,0,12998.356875,0.000000,0.000000
41,16:40:06.480126,1202.392534,2.007178,0.048821,22,904,0,0.000000,0,0,12998.356875,0.000000,0.000000
42,16:40:06.512897,1202.437953,2.052597,0.045419,22,954,0,0.000000,0,0,12998.356875,0.000000,0.000000
43,16:40:06.542280,1202.462173,2.076817,0.024220,23,998,0,0.000000,0,0,12998.356875,0.000000,0.000000
44,16:40:06.587566,1202.507232,2.121876,0.045059,23,1048,0,0.000000,0,0,12998.356875,0.000000,0.000000
45,16:40:06.633800,1202.560483,2.175127,0.053251,23,1124,0,0.000000,0,0,12998.356875,0.000000,0.000000
46,16:40:06.666830,1202.593437,2.208081,0.032954,23,1197,0,0.000000,0,0,12998.356875,0.000000,0.000000
47,16:40:06.730780,1202.650916,2.265560,0.057479,23,1279,0,0.000000,0,0,12998.356875,0.000000,0.000000
48,16:40:06.780892,1202.704098,2.318742,0.053182,23,1352,0,0.000000,41.999859435,-93.633050322,12998.356875,0.000000,0.000000
49,16:40:06.811310,1202.741311,2.355955,0.037213,22,1382,0,0.000000,0,0,12998.356875,0.000000,0.000000
50,16:40:06.870860,1202.793975,2.408619,0.052664,22,1419,0,0.000000,0,0,12998.356875,0.000000,0.000000
51,16:40:06.912445,1202.839031,2.453675,0.045056,21,1448,0,0.000000,0,0,12998.356875,0.000000,0.000000
52,16:40:06.943384,1202.867715,2.482359,0.028684,21,1452,0,0.000000,0,0,12998.356875,0.000000,0.000000
53,16:40:06.968011,1202.896380,2.511024,0.028665,21,1454,0,0.000000,0,0,12998.356875,0.000000,0.000000
54,16:40:07.010215,1202.929150,2.543794,0.032770,21,1448,0,0.000000,0,0,12998.356875,0.000000,0.000000
55,16:40:07.058328,1202.961920,2.576564,0.032770,21,1440,0,0.000000,0,0,12998.356875,0.000000,0.000000
56,16:40:07.087501,1203.015180,2.629824,0.053260,21,1416,0,0.000000,0,0,12998.356875,0.000000,0.000000
57,16:40:07.130219,1203.056139,2.670783,0.040959,21,1388,0,0.000000,0,0,12998.356875,0.000000,0.000000
58,16:40:07.154663,1203.085053,2.699697,0.028914,21,1371,0,0.000000,0,0,12998.356875,0.000000,0.000000
59,16:40:07.214791,1203.129869,2.744513,0.044816,21,1344,0,0.000000,0,0,12998.356875,0.000000,0.000000
60,16:40:07.260717,1203.187216,2.801860,0.057347,22,1305,0,0.000000,0,0,12998.356875,0.000000,0.000000
61,16:40:07.315088,1203.240764,2.855408,0.053548,22,1279,0,0.000000,0,0,12998.356875,0.000000,0.000000
62,16:40:07.341216,1203.265054,2.879698,0.024290,22,1272,0,0.000000,0,0,12998.356875,0.000000,0.000000
63,16:40:07.377651,1203.297815,2.912459,0.032761,22,1270,0,0.000000,0,0,12998.356875,0.000000,0.000000
64,16:40:07.406265,1203.331223,2.945867,0.033408,22,1271,0,0.000000,0,0,12998.356875,0.000000,0.000000
65,16:40:07.435462,1203.359260,2.973904,0.028037,22,1276,0,0.000000,0,0,12998.356875,0.000000,0.000000
66,16:40:07.492562,1203.408426,3.023070,0.049166,22,1284,0,0.000000,0,0,12998.356875,0.000000,0.000000
67,16:40:07.524945,1203.453909,3.068553,0.045483,23,1308,0,0.000000,0,0,12998.356875,0.000000,0.000000
68,16:40:07.563430,1203.486252,3.100896,0.032343,23,1322,0,0.000000,0,0,12998.356875,0.000000,0.000000
69,16:40:07.615966,1203.543765,3.158409,0.057513,23,1352,0,0.000000,0,0,12998.356875,0.000000,0.000000
70,16:40:07.641763,1203.572358,3.187002,0.028593,23,1367,0,0.000000,0,0,12998.356875,0.000000,0.000000
