19:50:19.259393, 19:50:19.262599, 728, 19:50:19.263141, 19:50:19.266699, 1555980619.266252, 1555980619.266689, 0, 19:50:19.267190, 19:50:19.272291, 16, 0, 0, n/a, 19:50:19.284132, 0, 0.000000, 0.000000
19:50:19.286016, 19:50:19.293533, 729, 19:50:19.294118, 19:50:19.301108, 1555980619.299952, 1555980619.301094, 0, 19:50:19.301612, 19:50:19.307949, 16, 41.997611167, -93.6326785, 2019-04-23T00:50:20.000Z, 19:50:20.087193, 1, 0.000000, 0.000000
19:50:20.088089, 19:50:20.214101, 696, 19:50:20.214726, 19:50:20.262785, 1555980620.216574, 1555980620.262772, 0, 19:50:20.263380, 19:50:20.282513, 16, 0, 0, 2019-04-23T00:50:20.000Z, 19:50:20.294123, 2, 0.000000, 0.000000
19:50:20.295220, 19:50:20.308433, 691, 19:50:20.309000, 19:50:20.316736, 1555980620.311676, 1555980620.316724, 0, 19:50:20.317250, 19:50:20.320281, 16, 41.9976115, -93.632677333, 2019-04-23T00:50:21.000Z, 19:50:21.089222, 3, 0.000000, 0.000000
19:50:21.090207, 19:50:21.213807, 668, 19:50:21.214431, 19:50:21.262138, 1555980621.220120, 1555980621.262126, 0, 19:50:21.262696, 19:50:21.280359, 16, 0, 0, 2019-04-23T00:50:21.000Z, 19:50:21.291931, 4, 0.000000, 0.000000
19:50:21.293025, 19:50:21.306714, 671, 19:50:21.307270, 19:50:21.312178, 1555980621.310249, 1555980621.312168, 0, 19:50:21.312674, 19:50:21.315568, 16, 41.997611833, -93.632675833, 2019-04-23T00:50:22.000Z, 19:50:22.090961, 5, 0.000000, 0.000000
19:50:22.091928, 19:50:22.216051, 660, 19:50:22.216671, 19:50:22.263916, 1555980622.219821, 1555980622.263904, 0, 19:50:22.264475, 19:50:22.284412, 16, 0, 0, 2019-04-23T00:50:22.000Z, 19:50:22.295960, 6, 0.000000, 0.000000
19:50:22.296977, 19:50:22.308444, 666, 19:50:22.308992, 19:50:22.316031, 1555980622.314174, 1555980622.316018, 0, 19:50:22.316624, 19:50:22.322400, 16, 41.997612, -93.632674167, 2019-04-23T00:50:23.000Z, 19:50:23.092621, 7, 0.000000, 0.000000
19:50:23.093481, 19:50:23.217319, 656, 19:50:23.217939, 19:50:23.266720, 1555980623.223145, 1555980623.266707, 0, 19:50:23.267290, 19:50:23.285277, 16, 0, 0, 2019-04-23T00:50:23.000Z, 19:50:23.296828, 8, 0.000000, 0.000000
19:50:23.297858, 19:50:23.309711, 663, 19:50:23.310340, 19:50:23.315624, 1555980623.313518, 1555980623.315614, 0, 19:50:23.316107, 19:50:23.321889, 16, 41.997611833, -93.632673167, 2019-04-23T00:50:24.000Z, 19:50:24.091700, 9, 0.000000, 0.000000
19:50:24.092609, 19:50:24.216499, 654, 19:50:24.217120, 19:50:24.265239, 1555980624.222608, 1555980624.265227, 0, 19:50:24.265799, 19:50:24.282251, 16, 0, 0, 2019-04-23T00:50:24.000Z, 19:50:24.293816, 10, 0.000000, 0.000000
19:50:24.294966, 19:50:24.309205, 661, 19:50:24.309802, 19:50:24.315875, 1555980624.312891, 1555980624.315865, 0, 19:50:24.316389, 19:50:24.321724, 16, 41.997611667, -93.632672333, 2019-04-23T00:50:25.000Z, 19:50:25.090193, 11, 0.000000, 0.000000
19:50:25.091163, 19:50:25.198144, 682, 19:50:25.198527, 19:50:25.215722, 1555980625.201564, 1555980625.215715, 0, 19:50:25.216033, 19:50:25.218469, 17, 0, 0, 2019-04-23T00:50:25.000Z, 19:50:25.229323, 12, 0.000000, 0.000000
19:50:25.229959, 19:50:25.234765, 701, 19:50:25.235065, 19:50:25.238628, 1555980625.238439, 1555980625.238622, 0, 19:50:25.238880, 19:50:25.242708, 17, 41.997612, -93.632671, 2019-04-23T00:50:26.000Z, 19:50:26.090719, 13, 0.000000, 0.000000
19:50:26.091571, 19:50:26.216325, 690, 19:50:26.216948, 19:50:26.265844, 1555980626.221577, 1555980626.265832, 0, 19:50:26.266421, 19:50:26.286385, 17, 0, 0, 2019-04-23T00:50:26.000Z, 19:50:26.297931, 14, 0.000000, 0.000000
19:50:26.298984, 19:50:26.310125, 698, 19:50:26.310699, 19:50:26.318249, 1555980626.316550, 1555980626.318238, 0, 19:50:26.318734, 19:50:26.324349, 17, 41.997612333, -93.632670667, 2019-04-23T00:50:27.000Z, 19:50:27.087787, 15, 0.000000, 0.000000
19:50:27.088639, 19:50:27.213776, 740, 19:50:27.214380, 19:50:27.261295, 1555980627.216896, 1555980627.261283, 0, 19:50:27.261855, 19:50:27.279800, 17, 0, 0, 2019-04-23T00:50:27.000Z, 19:50:27.291400, 16, 0.000000, 0.000000
