17:49:16.243890,42.0180725,-93.638263833
17:49:17.135069,42.018069,-93.638259
17:49:18.131792,42.018066,-93.638253833
17:49:19.101384,42.018063833,-93.638249167
17:49:20.102566,42.018062333,-93.638245
17:49:21.115575,42.018060667,-93.638241167
17:49:22.083425,42.018059,-93.638237167
17:49:23.084410,42.0180565,-93.638232833
17:49:24.102453,42.018054333,-93.6382295
17:49:25.092556,42.018052,-93.638226167
17:49:26.110589,42.01805,-93.638223333
17:49:27.080662,42.0180485,-93.638221167
17:49:28.105840,42.018047833,-93.638219667
17:49:29.093353,42.018047167,-93.638218833
17:49:30.108967,42.0180465,-93.638219167
17:49:31.093298,42.018041167,-93.6382245
17:49:32.088724,42.018028,-93.6382365
17:49:33.111172,42.018004,-93.638248333
17:49:34.090140,42.017977333,-93.638254167
17:49:35.091506,42.017947167,-93.638251
17:49:36.132218,42.017917,-93.638233
17:49:37.090797,42.0179,-93.638199833
17:49:38.113871,42.017895667,-93.6381475
17:49:39.184428,42.017898167,-93.638088
17:49:40.146243,42.017900667,-93.638021167
17:49:41.151890,42.017900167,-93.6379485
17:49:42.097814,42.017901167,-93.637871
17:49:43.095977,42.0179015,-93.63779
17:49:44.094216,42.0179025,-93.637710667
17:49:45.109015,42.017901833,-93.637633333
17:49:46.101772,42.017901833,-93.637558333
17:49:47.101609,42.017902833,-93.637491667
17:49:48.110559,42.017903167,-93.637441
17:49:49.100039,42.017906667,-93.637411
17:49:50.103502,42.017906167,-93.637399333
17:49:51.113907,42.017906167,-93.6373975
17:49:52.116976,42.0179055,-93.637397167
17:49:53.111895,42.017904833,-93.637396667
17:49:54.087153,42.017905,-93.637396
17:49:55.083925,42.017906333,-93.637395167
17:49:56.116587,42.017907,-93.637390333
17:49:57.086123,42.017913167,-93.637366167
17:49:58.099177,42.0179365,-93.637330833
17:49:59.085912,42.017984667,-93.637307667
17:50:00.073095,42.018047,-93.637298333
17:50:01.119780,42.018119,-93.6372975
17:50:02.081372,42.018200167,-93.6372985
17:50:03.095734,42.018288667,-93.637303
17:50:04.127823,42.0183815,-93.637311
17:50:05.087941,42.018477167,-93.637316833
17:50:06.117369,42.018574167,-93.637321333
17:50:07.094940,42.018672667,-93.637326333
17:50:08.106909,42.018772167,-93.637329833
17:50:09.113261,42.018871,-93.637333833
17:50:10.092889,42.018969,-93.637335667
17:50:11.091606,42.019064,-93.637338667
17:50:12.096604,42.019154667,-93.637341333
17:50:13.123868,42.0192405,-93.637344
17:50:14.112364,42.019319833,-93.637345833
17:50:15.086358,42.019385833,-93.637347
17:50:16.136733,42.0194385,-93.6373455
17:50:17.096730,42.019484167,-93.6373445
