17:45:19.181519,42.017173333,-93.637314167
17:45:20.069514,42.0172515,-93.637321
17:45:21.114454,42.017328,-93.6373245
17:45:22.088553,42.017404667,-93.637323167
17:45:23.115497,42.0174825,-93.637314333
17:45:24.148668,42.017561667,-93.637306
17:45:25.100999,42.017640667,-93.637301667
17:45:26.196000,42.0177175,-93.637299833
17:45:27.176818,42.017790833,-93.637299333
17:45:28.088963,42.017855167,-93.6373
17:45:29.139618,42.017906,-93.637303333
17:45:30.078939,42.0179445,-93.637308
17:45:31.066575,42.0179795,-93.637320333
17:45:32.102728,42.018013167,-93.637354333
17:45:33.105156,42.018035167,-93.6374155
17:45:34.127799,42.018043,-93.6374845
17:45:35.086624,42.018045667,-93.6375575
17:45:36.133023,42.018048833,-93.637631167
17:45:37.120329,42.018051333,-93.637707833
17:45:38.136735,42.018053167,-93.637783667
17:45:39.093950,42.018054667,-93.637860167
17:45:40.070824,42.018059333,-93.637935667
17:45:41.096294,42.018066,-93.638011167
17:45:42.098691,42.018076333,-93.638081
17:45:43.113298,42.018086167,-93.638144333
17:45:44.088032,42.018092,-93.638198667
17:45:45.078378,42.018091,-93.638237
17:45:46.092359,42.018087833,-93.638263333
17:45:47.096364,42.018085833,-93.638271167
17:45:48.096731,42.018085333,-93.638272333
17:45:49.084536,42.018085167,-93.6382715
