1,19:28:31.717744,625,0,16,0,0,1049.329405,0.070531,0.070531,8295.635084,0.000000
2,19:28:31.760070,622,0,16,0,0,1049.371731,0.112857,0.042326,8295.635084,0.000000
3,19:28:31.792465,619,0,16,0,0,1049.404126,0.145252,0.032395,8295.635084,0.000000
4,19:28:31.845982,620,0,16,0,0,1049.457643,0.198769,0.053517,8295.635084,0.000000
5,19:28:31.879499,619,0,16,0,0,1049.491160,0.232286,0.033517,8295.635084,0.000000
6,19:28:31.930276,621,0,16,0,0,1049.541937,0.283063,0.050777,8295.635084,0.000000
7,19:28:31.987218,618,0,16,0,0,1049.598879,0.340005,0.056942,8295.635084,0.000000
8,19:28:32.063210,622,0,16,0,0,1049.674871,0.415997,0.075992,8295.635084,0.000000
9,19:28:32.102838,626,0,16,0,0,1049.714499,0.455625,0.039628,8295.635084,0.000000
10,19:28:32.144135,626,0,16,41.999857,-93.633149167,1049.755796,0.496922,0.041297,8295.635084,0.000000
11,19:28:32.180340,624,0,16,0,0,1049.792001,0.533127,0.036205,8295.635084,0.000000
12,19:28:32.212647,623,0,16,0,0,1049.824308,0.565434,0.032307,8295.635084,0.000000
13,19:28:32.268209,623,0,16,0,0,1049.879870,0.620996,0.055562,8295.635084,0.000000
14,19:28:32.301083,626,0,16,0,0,1049.912744,0.653870,0.032874,8295.635084,0.000000
15,19:28:32.417086,625,0,16,0,0,1050.028747,0.769873,0.116003,8295.635084,0.000000
16,19:28:32.483873,627,0,16,0,0,1050.095534,0.836660,0.066787,8295.635084,0.000000
17,19:28:32.542065,625,0,16,0,0,1050.153726,0.894852,0.058192,8295.635084,0.000000
18,19:28:32.585639,625,0,16,0,0,1050.197300,0.938426,0.043574,8295.635084,0.000000
19,19:28:32.640970,626,0,16,0,0,1050.252631,0.993757,0.055331,8295.635084,0.000000
20,19:28:32.717199,625,0,16,0,0,1050.328860,1.069986,0.076229,8295.635084,0.000000
21,19:28:32.773202,621,0,16,0,0,1050.384863,1.125989,0.056003,8295.635084,0.000000
22,19:28:32.844372,620,0,16,0,0,1050.456033,1.197159,0.071170,8295.635084,0.000000
23,19:28:32.903651,620,0,16,0,0,1050.515312,1.256438,0.059279,8295.635084,0.000000
24,19:28:32.935208,620,0,16,0,0,1050.546869,1.287995,0.031557,8295.635084,0.000000
25,19:28:32.977368,622,0,16,0,0,1050.589029,1.330155,0.042160,8295.635084,0.000000
26,19:28:33.011688,624,0,16,0,0,1050.623349,1.364475,0.034320,8295.635084,0.000000
27,19:28:33.069608,628,0,16,0,0,1050.681269,1.422395,0.057920,8295.635084,0.000000
28,19:28:33.126457,626,0,16,41.999857,-93.633148333,1050.738118,1.479244,0.056849,8295.635084,0.000000
29,19:28:33.176089,626,0,16,0,0,1050.787750,1.528876,0.049632,8295.635084,0.000000
30,19:28:33.214867,627,0,16,0,0,1050.826528,1.567654,0.038778,8295.635084,0.000000
31,19:28:33.263220,630,0,16,0,0,1050.874881,1.616007,0.048353,8295.635084,0.000000
32,19:28:33.343961,628,0,16,0,0,1050.955622,1.696748,0.080741,8295.635084,0.000000
33,19:28:33.406235,630,0,16,0,0,1051.017896,1.759022,0.062274,8295.635084,0.000000
34,19:28:33.438642,630,0,16,0,0,1051.050303,1.791429,0.032407,8295.635084,0.000000
35,19:28:33.482068,630,0,16,0,0,1051.093729,1.834855,0.043426,8295.635084,0.000000
36,19:28:33.528460,631,0,16,0,0,1051.140121,1.881247,0.046392,8295.635084,0.000000
37,19:28:33.568026,631,0,16,0,0,1051.179687,1.920813,0.039566,8295.635084,0.000000
38,19:28:33.609830,632,0,16,0,0,1051.221491,1.962617,0.041804,8295.635084,0.000000
39,19:28:33.660516,634,0,16,0,0,1051.272177,2.013303,0.050686,8295.635084,0.000000
40,19:28:33.697456,633,0,16,0,0,1051.309117,2.050243,0.036940,8295.635084,0.000000
41,19:28:33.754405,633,0,16,0,0,1051.366066,2.107192,0.056949,8295.635084,0.000000
42,19:28:33.808079,632,0,16,0,0,1051.419740,2.160866,0.053674,8295.635084,0.000000
43,19:28:33.852655,632,0,16,0,0,1051.464316,2.205442,0.044576,8295.635084,0.000000
44,19:28:33.883040,629,0,16,0,0,1051.494701,2.235827,0.030385,8295.635084,0.000000
45,19:28:33.922080,627,0,16,0,0,1051.533741,2.274867,0.039040,8295.635084,0.000000
46,19:28:33.967292,625,0,16,0,0,1051.578953,2.320079,0.045212,8295.635084,0.000000
47,19:28:34.026715,624,0,16,0,0,1051.638376,2.379502,0.059423,8295.635084,0.000000
48,19:28:34.056514,623,0,16,0,0,1051.668175,2.409301,0.029799,8295.635084,0.000000
49,19:28:34.117945,623,0,16,41.999856667,-93.6331475,1051.729606,2.470732,0.061431,8295.635084,0.000000
50,19:28:34.162615,626,0,16,0,0,1051.774276,2.515402,0.044670,8295.635084,0.000000
51,19:28:34.207895,632,0,16,0,0,1051.819556,2.560682,0.045280,8295.635084,0.000000
