1,20:06:53.355325,0.072378,0.072378,0.072378,17,764,0,0,0,0.000000,0.000000,0.000000
2,20:06:53.401214,0.118267,0.118267,0.045889,17,765,0,41.997698333,-93.632857333,0.000000,0.000000,0.000000
3,20:06:53.435175,0.152228,0.152228,0.033961,17,762,0,0,0,0.000000,0.000000,0.000000
4,20:06:53.593880,0.310933,0.310933,0.158705,17,759,0,0,0,0.000000,0.000000,0.000000
5,20:06:53.667217,0.384270,0.384270,0.073337,17,757,0,0,0,0.000000,0.000000,0.000000
6,20:06:53.729633,0.446686,0.446686,0.062416,17,761,0,0,0,0.000000,0.000000,0.000000
7,20:06:53.776321,0.493374,0.493374,0.046688,17,764,0,0,0,0.000000,0.000000,0.000000
8,20:06:53.939604,0.656657,0.656657,0.163283,17,760,0,0,0,0.000000,0.000000,0.000000
9,20:06:54.039144,0.756197,0.756197,0.099540,17,762,0,0,0,0.000000,0.000000,0.000000
10,20:06:54.124273,0.841326,0.841326,0.085129,17,762,0,0,0,0.000000,0.000000,0.000000
11,20:06:54.166920,0.883973,0.883973,0.042647,17,761,0,0,0,0.000000,0.000000,0.000000
12,20:06:54.233615,0.950668,0.950668,0.066695,17,763,0,0,0,0.000000,0.000000,0.000000
13,20:06:54.290050,1.007103,1.007103,0.056435,17,763,0,0,0,0.000000,0.000000,0.000000
14,20:06:54.402326,1.119379,1.119379,0.112276,17,760,0,41.997699346,-93.632856462,0.000000,0.000000,0.000000
15,20:06:54.517752,1.234805,1.234805,0.115426,17,757,0,41.997699333,-93.6328565,0.000000,0.000000,0.000000
16,20:06:54.602249,1.319302,1.319302,0.084497,17,754,0,0,0,0.000000,0.000000,0.000000
17,20:06:54.742426,1.459479,1.459479,0.140177,17,758,0,0,0,0.000000,0.000000,0.000000
18,20:06:54.784928,1.501981,1.501981,0.042502,17,761,0,0,0,0.000000,0.000000,0.000000
19,20:06:54.878653,1.595706,1.595706,0.093725,17,757,0,0,0,0.000000,0.000000,0.000000
20,20:06:54.935614,1.652667,1.652667,0.056961,17,754,0,0,0,0.000000,0.000000,0.000000
21,20:06:55.066852,1.783905,1.783905,0.131238,17,760,0,0,0,0.000000,0.000000,0.000000
22,20:06:55.131509,1.848562,1.848562,0.064657,17,759,0,0,0,0.000000,0.000000,0.000000
23,20:06:55.249757,1.966810,1.966810,0.118248,17,752,0,0,0,0.000000,0.000000,0.000000
24,20:06:55.324059,2.041112,2.041112,0.074302,17,754,0,41.997700312,-93.632855732,0.000000,0.000000,0.000000
25,20:06:55.429962,2.147015,2.147015,0.105903,17,754,0,0,0,0.000000,0.000000,0.000000
26,20:06:55.534370,2.251423,2.251423,0.104408,17,754,0,0,0,0.000000,0.000000,0.000000
27,20:06:55.618725,2.335778,2.335778,0.084355,17,755,0,0,0,0.000000,0.000000,0.000000
28,20:06:55.729437,2.446490,2.446490,0.110712,17,758,0,0,0,0.000000,0.000000,0.000000
29,20:06:55.784921,2.501974,2.501974,0.055484,17,758,0,0,0,0.000000,0.000000,0.000000
30,20:06:55.841974,2.559027,2.559027,0.057053,17,758,0,0,0,0.000000,0.000000,0.000000
31,20:06:55.876018,2.593071,2.593071,0.034044,17,757,0,0,0,0.000000,0.000000,0.000000
32,20:06:55.930191,2.647244,2.647244,0.054173,17,758,0,0,0,0.000000,0.000000,0.000000
33,20:06:55.977728,2.694781,2.694781,0.047537,17,760,0,0,0,0.000000,0.000000,0.000000
34,20:06:56.150899,2.867952,2.867952,0.173171,17,762,0,0,0,0.000000,0.000000,0.000000
35,20:06:56.195695,2.912748,2.912748,0.044796,17,754,0,0,0,0.000000,0.000000,0.000000
36,20:06:56.240015,2.957068,2.957068,0.044320,17,757,0,0,0,0.000000,0.000000,0.000000
37,20:06:56.288650,3.005703,3.005703,0.048635,17,757,0,0,0,0.000000,0.000000,0.000000
38,20:06:56.336450,3.053503,3.053503,0.047800,17,758,0,41.997701468,-93.632855363,0.000000,0.000000,0.000000
39,20:06:56.448677,3.165730,3.165730,0.112227,17,757,0,0,0,0.000000,0.000000,0.000000
40,20:06:56.510508,3.227561,3.227561,0.061831,17,757,0,0,0,0.000000,0.000000,0.000000
41,20:06:56.605133,3.322186,3.322186,0.094625,17,758,0,0,0,0.000000,0.000000,0.000000
42,20:06:56.661563,3.378616,3.378616,0.056430,17,757,0,0,0,0.000000,0.000000,0.000000
43,20:06:56.707309,3.424362,3.424362,0.045746,17,758,0,0,0,0.000000,0.000000,0.000000
44,20:06:56.845997,3.563050,3.563050,0.138688,17,759,0,0,0,0.000000,0.000000,0.000000
45,20:06:56.926190,3.643243,3.643243,0.080193,17,755,0,0,0,0.000000,0.000000,0.000000
46,20:06:56.972464,3.689517,3.689517,0.046274,17,752,0,0,0,0.000000,0.000000,0.000000
47,20:06:57.189997,3.907050,3.907050,0.217533,17,751,0,0,0,0.000000,0.000000,0.000000
48,20:06:57.262638,3.979691,3.979691,0.072641,17,754,0,0,0,0.000000,0.000000,0.000000
49,20:06:57.350361,4.067414,4.067414,0.087723,17,754,0,41.997702556,-93.632854994,0.000000,0.000000,0.000000
50,20:06:57.395041,4.112094,4.112094,0.044680,17,758,0,0,0,0.000000,0.000000,0.000000
51,20:06:57.499005,4.216058,4.216058,0.103964,17,758,0,0,0,0.000000,0.000000,0.000000
52,20:06:57.617308,4.334361,4.334361,0.118303,17,762,0,0,0,0.000000,0.000000,0.000000
53,20:06:57.686177,4.403230,4.403230,0.068869,17,762,0,0,0,0.000000,0.000000,0.000000
54,20:06:57.799291,4.516344,4.516344,0.113114,17,762,0,0,0,0.000000,0.000000,0.000000
55,20:06:57.956623,4.673676,4.673676,0.157332,17,756,0,0,0,0.000000,0.000000,0.000000
56,20:06:58.107885,4.824938,4.824938,0.151262,17,752,0,0,0,0.000000,0.000000,0.000000
57,20:06:58.361218,5.078271,5.078271,0.253333,17,746,0,41.997703311,-93.632854625,0.000000,0.000000,0.000000
58,20:06:58.449437,5.166490,5.166490,0.088219,17,750,0,0,0,0.000000,0.000000,0.000000
59,20:06:58.486634,5.203687,5.203687,0.037197,17,749,0,0,0,0.000000,0.000000,0.000000
60,20:06:58.568526,5.285579,5.285579,0.081892,17,751,0,0,0,0.000000,0.000000,0.000000
61,20:06:58.605291,5.322344,5.322344,0.036765,17,752,0,0,0,0.000000,0.000000,0.000000
62,20:06:58.691244,5.408297,5.408297,0.085953,17,751,0,0,0,0.000000,0.000000,0.000000
63,20:06:58.777663,5.494716,5.494716,0.086419,17,744,0,0,0,0.000000,0.000000,0.000000
64,20:06:58.870943,5.587996,5.587996,0.093280,17,744,0,0,0,0.000000,0.000000,0.000000
65,20:06:58.984891,5.701944,5.701944,0.113948,17,744,0,0,0,0.000000,0.000000,0.000000
66,20:06:59.032452,5.749505,5.749505,0.047561,17,741,0,0,0,0.000000,0.000000,0.000000
67,20:06:59.136735,5.853788,5.853788,0.104283,17,744,0,0,0,0.000000,0.000000,0.000000
68,20:06:59.195127,5.912180,5.912180,0.058392,17,748,0,0,0,0.000000,0.000000,0.000000
69,20:06:59.232097,5.949150,5.949150,0.036970,17,745,0,0,0,0.000000,0.000000,0.000000
70,20:06:59.275180,5.992233,5.992233,0.043083,17,744,0,0,0,0.000000,0.000000,0.000000
71,20:06:59.352616,6.069669,6.069669,0.077436,17,747,0,41.997704132,-93.632854256,0.000000,0.000000,0.000000
72,20:06:59.458489,6.175542,6.175542,0.105873,17,746,0,0,0,0.000000,0.000000,0.000000
73,20:06:59.563445,6.280498,6.280498,0.104956,17,743,0,0,0,0.000000,0.000000,0.000000
74,20:06:59.623770,6.340823,6.340823,0.060325,17,742,0,0,0,0.000000,0.000000,0.000000
75,20:06:59.704087,6.421140,6.421140,0.080317,17,741,0,0,0,0.000000,0.000000,0.000000
76,20:06:59.766212,6.483265,6.483265,0.062125,17,741,0,0,0,0.000000,0.000000,0.000000
77,20:06:59.865566,6.582619,6.582619,0.099354,17,744,0,0,0,0.000000,0.000000,0.000000
78,20:06:59.928271,6.645324,6.645324,0.062705,17,744,0,0,0,0.000000,0.000000,0.000000
79,20:06:59.979939,6.696992,6.696992,0.051668,17,743,0,0,0,0.000000,0.000000,0.000000
80,20:07:00.073334,6.790387,6.790387,0.093395,17,742,0,0,0,0.000000,0.000000,0.000000
81,20:07:00.141317,6.858370,6.858370,0.067983,17,741,0,0,0,0.000000,0.000000,0.000000
82,20:07:00.196247,6.913300,6.913300,0.054930,17,744,0,0,0,0.000000,0.000000,0.000000
83,20:07:00.252805,6.969858,6.969858,0.056558,17,747,0,0,0,0.000000,0.000000,0.000000
84,20:07:00.384427,7.101480,7.101480,0.131622,17,743,0,41.997704889,-93.632853999,0.000000,0.000000,0.000000
85,20:07:00.434977,7.152030,7.152030,0.050550,17,742,0,41.997704833,-93.632854,0.000000,0.000000,0.000000
86,20:07:00.492068,7.209121,7.209121,0.057091,17,744,0,0,0,0.000000,0.000000,0.000000
87,20:07:00.529735,7.246788,7.246788,0.037667,17,748,0,0,0,0.000000,0.000000,0.000000
88,20:07:00.654521,7.371574,7.371574,0.124786,17,750,0,0,0,0.000000,0.000000,0.000000
89,20:07:00.781199,7.498252,7.498252,0.126678,17,748,0,0,0,0.000000,0.000000,0.000000
90,20:07:00.834978,7.552031,7.552031,0.053779,17,740,0,0,0,0.000000,0.000000,0.000000
91,20:07:00.917828,7.634881,7.634881,0.082850,17,742,0,0,0,0.000000,0.000000,0.000000
92,20:07:00.999504,7.716557,7.716557,0.081676,17,743,0,0,0,0.000000,0.000000,0.000000
93,20:07:01.045834,7.762887,7.762887,0.046330,17,744,0,0,0,0.000000,0.000000,0.000000
94,20:07:01.089400,7.806453,7.806453,0.043566,17,745,0,0,0,0.000000,0.000000,0.000000
95,20:07:01.118270,7.835323,7.835323,0.028870,17,745,0,0,0,0.000000,0.000000,0.000000
96,20:07:01.144810,7.861863,7.861863,0.026540,17,744,0,0,0,0.000000,0.000000,0.000000
97,20:07:01.194980,7.912033,7.912033,0.050170,17,744,0,0,0,0.000000,0.000000,0.000000
98,20:07:01.254626,7.971679,7.971679,0.059646,17,748,0,0,0,0.000000,0.000000,0.000000
99,20:07:01.336992,8.054045,8.054045,0.082366,17,748,0,41.997705635,-93.632853871,0.000000,0.000000,0.000000
100,20:07:01.454328,8.171381,8.171381,0.117336,17,749,0,0,0,0.000000,0.000000,0.000000
101,20:07:01.524945,8.241998,8.241998,0.070617,17,748,0,0,0,0.000000,0.000000,0.000000
102,20:07:01.568755,8.285808,8.285808,0.043810,17,739,0,0,0,0.000000,0.000000,0.000000
