1,17:52:45.546101,721,0,18,3154.036183,0.000000
2,17:52:45.577077,723,0,18,3154.036183,0.000000
3,17:52:45.627374,730,0,18,3154.036183,0.000000
4,17:52:45.656363,731,0,18,3154.036183,0.000000
5,17:52:45.728208,736,0,18,3154.036183,0.000000
6,17:52:45.776353,745,0,18,3154.036183,0.000000
7,17:52:45.827558,745,0,18,3154.036183,0.000000
8,17:52:45.869506,747,0,18,3154.036183,0.000000
9,17:52:45.904386,745,0,18,3154.036183,0.000000
10,17:52:45.935111,741,0,18,3154.036183,0.000000
11,17:52:45.972120,739,0,19,3154.036183,0.000000
12,17:52:46.020220,736,0,19,3154.036183,0.000000
13,17:52:46.079006,736,0,19,3154.036183,0.000000
14,17:52:46.159740,735,0,19,3154.036183,0.000000
15,17:52:46.348178,736,0,19,3154.036183,0.000000
16,17:52:46.467931,735,0,19,3154.036183,0.000000
17,17:52:46.567766,733,0,19,3154.036183,0.000000
18,17:52:46.623407,729,0,19,3154.036183,0.000000
19,17:52:46.683825,731,0,19,3154.036183,0.000000
20,17:52:46.757088,736,0,19,3154.036183,0.000000
21,17:52:46.907722,734,0,18,3154.036183,0.000000
22,17:52:46.977596,727,0,18,3154.036183,0.000000
23,17:52:47.036321,734,0,18,3154.036183,0.000000
24,17:52:47.085715,734,0,18,3154.036183,0.000000
25,17:52:47.254167,735,0,18,3154.036183,0.000000
26,17:52:47.362229,727,0,18,3154.036183,0.000000
27,17:52:47.508637,730,0,18,3154.036183,0.000000
28,17:52:47.626442,734,0,18,3154.036183,0.000000
29,17:52:47.766822,743,0,18,3154.036183,0.000000
30,17:52:47.860641,748,0,18,3154.036183,0.000000
31,17:52:47.980618,744,0,18,3154.036183,0.000000
32,17:52:48.083371,743,0,18,3154.036183,0.000000
33,17:52:48.156410,748,0,18,3154.036183,0.000000
34,17:52:48.308830,745,0,18,3154.036183,0.000000
35,17:52:48.410094,744,0,18,3154.036183,0.000000
36,17:52:48.526392,743,0,18,3154.036183,0.000000
37,17:52:48.580944,740,0,18,3154.036183,0.000000
38,17:52:48.739421,739,0,18,3154.036183,0.000000
39,17:52:48.788338,736,0,18,3154.036183,0.000000
40,17:52:48.951207,734,0,18,3154.036183,0.000000
41,17:52:49.019793,734,0,18,3154.036183,0.000000
42,17:52:49.127285,730,0,18,3154.036183,0.000000
43,17:52:49.323795,730,0,18,3154.036183,0.000000
44,17:52:49.390268,733,0,18,3154.036183,0.000000
45,17:52:49.446384,732,0,18,3154.036183,0.000000
46,17:52:49.589938,725,0,18,3154.036183,0.000000
47,17:52:49.689269,723,0,18,3154.036183,0.000000
48,17:52:49.734884,728,0,18,3154.036183,0.000000
49,17:52:49.823579,730,0,18,3154.036183,0.000000
50,17:52:49.939398,721,0,18,3154.036183,0.000000
51,17:52:50.025102,723,0,18,3154.036183,0.000000
52,17:52:50.115494,724,0,18,3154.036183,0.000000
53,17:52:50.164374,722,0,18,3154.036183,0.000000
54,17:52:50.424154,720,0,18,3154.036183,0.000000
55,17:52:50.463001,717,0,18,3154.036183,0.000000
56,17:52:50.543668,719,0,18,3154.036183,0.000000
57,17:52:50.636386,719,0,18,3154.036183,0.000000
58,17:52:50.694873,717,0,18,3154.036183,0.000000
59,17:52:50.765397,718,0,18,3154.036183,0.000000
60,17:52:50.794128,717,0,18,3154.036183,0.000000
61,17:52:50.919971,714,0,18,3154.036183,0.000000
62,17:52:51.046915,713,0,18,3154.036183,0.000000
63,17:52:51.143882,713,0,18,3154.036183,0.000000
64,17:52:51.248663,712,0,18,3154.036183,0.000000
65,17:52:51.403689,715,0,18,3154.036183,0.000000
66,17:52:51.528714,720,0,18,3154.036183,0.000000
67,17:52:51.616449,722,0,18,3154.036183,0.000000
68,17:52:51.721883,722,0,18,3154.036183,0.000000
69,17:52:51.846918,723,0,18,3154.036183,0.000000
70,17:52:51.903301,725,0,18,3154.036183,0.000000
71,17:52:52.111195,720,0,18,3154.036183,0.000000
72,17:52:52.216379,718,0,18,3154.036183,0.000000
73,17:52:52.288929,720,0,18,3154.036183,0.000000
74,17:52:52.387210,718,0,18,3154.036183,0.000000
75,17:52:52.489361,716,0,18,3154.036183,0.000000
76,17:52:52.588644,717,0,18,3154.036183,0.000000
77,17:52:52.699309,718,0,18,3154.036183,0.000000
78,17:52:52.746316,716,0,18,3154.036183,0.000000
79,17:52:52.789728,716,0,18,3154.036183,0.000000
80,17:52:52.886492,712,0,18,3154.036183,0.000000
