1551491193.331695,91,1836,15,33,42.017912667,-93.637745833,2019-03-02T01:46:47.000Z,0,0.000000
1551491193.668778,91,1869,16,33,0,0,2019-03-02T01:46:47.000Z,1,0.944144
1551491193.974767,91,1901,17,34,42.017911833,-93.637822167,2019-03-02T01:46:48.000Z,2,1.855500
1551491194.337290,91,1922,18,30,0,0,2019-03-02T01:46:48.000Z,3,2.999574
1551491194.687741,91,1842,19,30,42.017911,-93.637900667,2019-03-02T01:46:49.000Z,4,4.167744
1551491194.999345,91,1548,19,31,0,0,2019-03-02T01:46:49.000Z,5,5.218446
1551491195.349945,91,1498,20,31,42.01791,-93.6379785,2019-03-02T01:46:50.000Z,6,6.449333
1551491195.711562,91,1567,20,31,0,0,2019-03-02T01:46:50.000Z,7,7.732850
1551491196.055263,91,1566,20,24,42.017909333,-93.638054833,2019-03-02T01:46:51.000Z,8,8.952777
1551491196.405129,90,1386,21,24,0,0,2019-03-02T01:46:51.000Z,9,10.243177
1551491196.805113,90,1285,21,24,0,0,2019-03-02T01:46:51.000Z,10,11.733859
1551491197.129743,91,1234,20,23,42.017909167,-93.638126333,2019-03-02T01:46:52.000Z,11,12.898619
1551491197.454883,91,894,19,24,0,0,2019-03-02T01:46:52.000Z,12,14.007507
1551491197.829509,91,804,19,24,0,0,2019-03-02T01:46:52.000Z,13,15.270713
1551491198.173148,90,860,18,25,42.017909667,-93.638189167,2019-03-02T01:46:53.000Z,14,16.381706
1551491198.516881,90,1001,17,24,0,0,2019-03-02T01:46:53.000Z,15,17.432002
1551491198.854200,90,986,15,24,0,0,2019-03-02T01:46:53.000Z,16,18.355985
1551491199.216961,90,939,14,24,42.0179165,-93.638241,2019-03-02T01:46:54.000Z,17,19.271285
1551491199.535213,90,916,13,24,0,0,2019-03-02T01:46:54.000Z,18,20.017802
1551491199.872522,90,961,13,24,42.0179385,-93.638277,2019-03-02T01:46:55.000Z,19,20.796007
1551491200.210241,90,1014,12,27,0,0,2019-03-02T01:46:55.000Z,20,21.528253
1551491200.534801,90,1182,12,27,0,0,2019-03-02T01:46:55.000Z,21,22.219445
1551491200.847181,90,1409,12,28,42.0179715,-93.638292333,2019-03-02T01:46:56.000Z,22,22.884699
1551491201.178319,90,1488,12,29,0,0,2019-03-02T01:46:56.000Z,23,23.589900
1551491201.521954,90,1488,13,30,0,0,2019-03-02T01:46:56.000Z,24,24.369443
1551491201.897065,90,1532,13,32,42.018006333,-93.638290333,2019-03-02T01:46:57.000Z,25,25.234861
1551491202.221782,90,1658,13,33,42.018039,-93.6382695,2019-03-02T01:46:58.000Z,26,25.984015
1551491202.546946,90,1778,14,35,0,0,2019-03-02T01:46:58.000Z,27,26.779362
1551491202.892395,90,1874,15,35,42.018070333,-93.638243833,2019-03-02T01:46:59.000Z,28,27.685633
1551491203.209643,90,1948,16,35,42.018098,-93.638226667,2019-03-02T01:47:00.000Z,29,28.574221
1551491203.521329,90,1978,17,31,0,0,2019-03-02T01:47:00.000Z,30,29.502545
1551491203.871213,90,1841,17,29,42.018113167,-93.6382195,2019-03-02T01:47:01.000Z,31,30.558136
1551491204.189610,90,1630,18,29,0,0,2019-03-02T01:47:01.000Z,32,31.562954
1551491204.533589,90,1394,18,30,42.018116667,-93.638219167,2019-03-02T01:47:02.000Z,33,32.661776
1551491204.889405,90,1472,19,31,0,0,2019-03-02T01:47:02.000Z,34,33.847829
1551491205.295704,90,1525,19,31,42.018117167,-93.638220167,2019-03-02T01:47:03.000Z,35,35.217834
1551491205.657990,90,1564,20,31,0,0,2019-03-02T01:47:03.000Z,36,36.489749
1551491206.039176,90,1581,20,31,0,0,2019-03-02T01:47:03.000Z,37,37.842724
1551491206.395216,90,1598,21,31,42.018121167,-93.638219833,2019-03-02T01:47:04.000Z,38,39.155896
1551491206.739598,90,1609,22,31,0,0,2019-03-02T01:47:04.000Z,39,40.487188
1551491207.101196,90,1623,22,31,0,0,2019-03-02T01:47:04.000Z,40,41.898983
1551491207.457271,90,1636,22,31,42.018137,-93.638217167,2019-03-02T01:47:05.000Z,41,43.289214
1551491207.825901,90,1648,23,31,0,0,2019-03-02T01:47:05.000Z,42,44.779662
1551491208.169615,90,1603,23,24,0,0,2019-03-02T01:47:05.000Z,43,46.182630
1551491208.506936,90,1426,23,24,42.018162167,-93.638214833,2019-03-02T01:47:06.000Z,44,47.559504
1551491208.838032,90,1334,23,24,0,0,2019-03-02T01:47:06.000Z,45,48.910968
1551491209.156635,90,1339,23,22,42.018191333,-93.638206833,2019-03-02T01:47:07.000Z,46,50.211439
1551491209.494033,90,1169,23,22,0,0,2019-03-02T01:47:07.000Z,47,51.588627
1551491209.875173,90,934,23,23,42.018219333,-93.638187,2019-03-02T01:47:08.000Z,48,53.144360
1551491210.199939,90,798,23,23,0,0,2019-03-02T01:47:08.000Z,49,54.469987
1551491210.538191,90,883,23,22,0,0,2019-03-02T01:47:08.000Z,50,55.850661
1551491210.868560,90,988,22,22,42.018242333,-93.638153667,2019-03-02T01:47:09.000Z,51,57.153273
1551491211.230951,90,1069,22,23,0,0,2019-03-02T01:47:09.000Z,52,58.568164
1551491211.555799,90,1248,22,23,42.018258,-93.638107167,2019-03-02T01:47:10.000Z,53,59.836474
1551491211.899381,90,1192,21,23,0,0,2019-03-02T01:47:10.000Z,54,61.130209
1551491212.255636,90,1110,19,23,42.018267167,-93.638048833,2019-03-02T01:47:11.000Z,55,62.358959
1551491212.605418,90,1024,19,23,0,0,2019-03-02T01:47:11.000Z,56,63.538394
1551491212.942808,90,969,17,23,42.018272333,-93.637981333,2019-03-02T01:47:12.000Z,57,64.582324
1551491213.298866,90,931,16,23,0,0,2019-03-02T01:47:12.000Z,58,65.607090
1551491213.636251,90,903,15,23,42.018275833,-93.637905833,2019-03-02T01:47:13.000Z,59,66.518237
1551491213.967536,90,888,15,23,0,0,2019-03-02T01:47:13.000Z,60,67.400130
1551491214.310984,90,908,15,23,0,0,2019-03-02T01:47:13.000Z,61,68.314402
1551491214.679781,90,959,15,25,42.018278833,-93.637825667,2019-03-02T01:47:14.000Z,62,69.296153
1551491215.004468,90,1135,15,26,0,0,2019-03-02T01:47:14.000Z,63,70.160482
1551491215.348144,90,1262,14,28,0,0,2019-03-02T01:47:14.000Z,64,71.027627
1551491215.666877,90,1287,15,23,0,0,2019-03-02T01:47:14.000Z,65,71.863810
1551491215.991756,90,1210,14,23,42.018281,-93.637743667,2019-03-02T01:47:15.000Z,66,72.683527
1551491216.297817,90,1144,14,24,0,0,2019-03-02T01:47:15.000Z,67,73.443957
1551491216.635214,90,1150,15,24,42.018282167,-93.637661167,2019-03-02T01:47:16.000Z,68,74.329103
