18:38:22.965230, 18:38:22.969024, 744, 18:38:22.969537, 18:38:22.973135, 1555976302.972883, 1555976302.973126, 0, 18:38:22.973582, 18:38:22.977463, 18, 0, 0, n/a, 18:38:22.977837, 0, 0.000000, 0.000000
18:38:23.073672, 18:38:23.095626, 749, 18:38:23.096230, 18:38:23.102258, 1555976303.099862, 1555976303.102249, 0, 18:38:23.102721, 18:38:23.108404, 18, 41.997725833, -93.632899, 2019-04-22T23:38:23.000Z, 18:38:23.108784, 1, 0.000000, 0.000000
18:38:23.110722, 18:38:23.116758, 748, 18:38:23.117237, 18:38:23.120612, 1555976303.120345, 1555976303.120603, 0, 18:38:23.121055, 18:38:23.124683, 18, 0, 0, 2019-04-22T23:38:23.000Z, 18:38:23.125029, 2, 0.000000, 0.000000
18:38:24.074092, 18:38:24.146406, 743, 18:38:24.147016, 18:38:24.164711, 1555976304.152599, 1555976304.164700, 0, 18:38:24.165184, 18:38:24.169234, 18, 41.997717667, -93.6328955, 2019-04-22T23:38:24.000Z, 18:38:24.169616, 3, 0.000000, 0.000000
18:38:24.171488, 18:38:24.173342, 742, 18:38:24.173815, 18:38:24.177431, 1555976304.177175, 1555976304.177422, 0, 18:38:24.177863, 18:38:24.181532, 18, 0, 0, 2019-04-22T23:38:24.000Z, 18:38:24.181875, 4, 0.000000, 0.000000
18:38:25.077661, 18:38:25.158554, 742, 18:38:25.159228, 18:38:25.179652, 1555976305.164376, 1555976305.179641, 0, 18:38:25.180230, 18:38:25.185368, 18, 41.9977115, -93.632892833, 2019-04-22T23:38:25.000Z, 18:38:25.185826, 5, 0.000000, 0.000000
18:38:25.188021, 18:38:25.193464, 744, 18:38:25.194011, 18:38:25.197420, 1555976305.197150, 1555976305.197411, 0, 18:38:25.197894, 18:38:25.201508, 18, 0, 0, 2019-04-22T23:38:25.000Z, 18:38:25.201931, 6, 0.000000, 0.000000
18:38:26.074530, 18:38:26.154481, 748, 18:38:26.155164, 18:38:26.175573, 1555976306.159768, 1555976306.175562, 0, 18:38:26.176125, 18:38:26.181029, 18, 41.9977065, -93.632892, 2019-04-22T23:38:26.000Z, 18:38:26.181488, 7, 0.000000, 0.000000
18:38:26.183728, 18:38:26.188754, 751, 18:38:26.189260, 18:38:26.192846, 1555976306.192538, 1555976306.192837, 0, 18:38:26.193316, 18:38:26.196918, 18, 0, 0, 2019-04-22T23:38:26.000Z, 18:38:26.197286, 8, 0.000000, 0.000000
18:38:27.074016, 18:38:27.154659, 736, 18:38:27.155318, 18:38:27.176326, 1555976307.159411, 1555976307.176315, 0, 18:38:27.176878, 18:38:27.182053, 18, 41.997704833, -93.632894333, 2019-04-22T23:38:27.000Z, 18:38:27.182451, 9, 0.000000, 0.000000
18:38:27.184631, 18:38:27.188362, 736, 18:38:27.188886, 18:38:27.192564, 1555976307.192264, 1555976307.192553, 0, 18:38:27.193126, 18:38:27.196381, 18, 0, 0, 2019-04-22T23:38:27.000Z, 18:38:27.196766, 10, 0.000000, 0.000000
18:38:28.074520, 18:38:28.154429, 744, 18:38:28.155110, 18:38:28.176161, 1555976308.158748, 1555976308.176150, 0, 18:38:28.176703, 18:38:28.182085, 18, 41.997706667, -93.632901667, 2019-04-22T23:38:28.000Z, 18:38:28.182535, 11, 0.000000, 0.000000
18:38:28.184675, 18:38:28.188325, 748, 18:38:28.188885, 18:38:28.191799, 1555976308.191513, 1555976308.191790, 0, 18:38:28.192264, 18:38:28.196431, 18, 0, 0, 2019-04-22T23:38:28.000Z, 18:38:28.196800, 12, 0.000000, 0.000000
18:38:29.070198, 18:38:29.150743, 821, 18:38:29.151413, 18:38:29.171368, 1555976309.154133, 1555976309.171357, 4, 18:38:29.171909, 18:38:29.177514, 17, 41.997711833, -93.632909333, 2019-04-22T23:38:29.000Z, 18:38:29.177950, 13, 0.534789, 0.534789
18:38:29.180198, 18:38:29.183103, 834, 18:38:29.183597, 18:38:29.187795, 1555976309.187446, 1555976309.187786, 4, 18:38:29.188293, 18:38:29.191290, 17, 0, 0, 2019-04-22T23:38:29.000Z, 18:38:29.191645, 14, 0.558437, 0.558437
18:38:30.071978, 18:38:30.152086, 968, 18:38:30.152755, 18:38:30.172984, 1555976310.157728, 1555976310.172974, 6, 18:38:30.173491, 18:38:30.178928, 19, 41.9977215, -93.632921167, 2019-04-22T23:38:30.000Z, 18:38:30.179318, 15, 1.516740, 1.516740
18:38:30.181586, 18:38:30.188449, 1034, 18:38:30.189006, 18:38:30.194889, 1555976310.194585, 1555976310.194879, 6, 18:38:30.195360, 18:38:30.199835, 19, 0, 0, 2019-04-22T23:38:30.000Z, 18:38:30.200261, 16, 1.555986, 1.555986
18:38:31.072770, 18:38:31.152778, 1221, 18:38:31.153432, 18:38:31.174396, 1555976311.157239, 1555976311.174385, 8, 18:38:31.174953, 18:38:31.180362, 18, 41.9977305, -93.632940167, 2019-04-22T23:38:31.000Z, 18:38:31.180864, 17, 2.848438, 2.848438
18:38:31.183017, 18:38:31.186146, 1223, 18:38:31.186666, 18:38:31.190260, 1555976311.189988, 1555976311.190251, 8, 18:38:31.190759, 18:38:31.194377, 18, 0, 0, 2019-04-22T23:38:31.000Z, 18:38:31.194746, 18, 2.894933, 2.894933
18:38:32.079583, 18:38:32.160118, 1280, 18:38:32.160751, 18:38:32.181644, 1555976312.164883, 1555976312.181633, 10, 18:38:32.182198, 18:38:32.186578, 18, 41.9977455, -93.632966833, 2019-04-22T23:38:32.000Z, 18:38:32.187009, 19, 4.549848, 4.549848
18:38:32.189223, 18:38:32.193880, 1286, 18:38:32.194385, 18:38:32.197962, 1555976312.197655, 1555976312.197953, 10, 18:38:32.198413, 18:38:32.202030, 18, 0, 0, 2019-04-22T23:38:32.000Z, 18:38:32.202422, 20, 4.608008, 4.608008
18:38:33.076447, 18:38:33.157344, 1398, 18:38:33.158008, 18:38:33.178401, 1555976313.160515, 1555976313.178391, 12, 18:38:33.178935, 18:38:33.184901, 18, 41.997762667, -93.632999833, 2019-04-22T23:38:33.000Z, 18:38:33.185314, 21, 6.584249, 6.584249
18:38:33.187526, 18:38:33.193305, 1401, 18:38:33.193838, 18:38:33.197436, 1555976313.197142, 1555976313.197427, 12, 18:38:33.197894, 18:38:33.201494, 18, 0, 0, 2019-04-22T23:38:33.000Z, 18:38:33.201919, 22, 6.662250, 6.662250
18:38:34.076399, 18:38:34.160418, 986, 18:38:34.161033, 18:38:34.183884, 1555976314.164348, 1555976314.183870, 14, 18:38:34.184474, 18:38:34.191188, 18, 41.997782333, -93.633039167, 2019-04-22T23:38:34.000Z, 18:38:34.191593, 23, 8.990709, 8.990709
18:38:34.193820, 18:38:34.196916, 963, 18:38:34.197407, 18:38:34.201033, 1555976314.200742, 1555976314.201024, 14, 18:38:34.201506, 18:38:34.205500, 18, 0, 0, 2019-04-22T23:38:34.000Z, 18:38:34.205857, 24, 9.081133, 9.081133
18:38:35.076957, 18:38:35.161324, 885, 18:38:35.161933, 18:38:35.184245, 1555976315.167578, 1555976315.184233, 14, 18:38:35.184758, 18:38:35.190954, 17, 41.997803, -93.63308, 2019-04-22T23:38:35.000Z, 18:38:35.191345, 25, 11.483303, 11.483303
18:38:35.193650, 18:38:35.196412, 880, 18:38:35.196904, 18:38:35.200613, 1555976315.200227, 1555976315.200603, 14, 18:38:35.201061, 18:38:35.205627, 17, 0, 0, 2019-04-22T23:38:35.000Z, 18:38:35.205981, 26, 11.564421, 11.564421
18:38:36.076560, 18:38:36.159905, 844, 18:38:36.160516, 18:38:36.181759, 1555976316.163141, 1555976316.181748, 14, 18:38:36.182251, 18:38:36.189383, 17, 41.997824833, -93.633120833, 2019-04-22T23:38:36.000Z, 18:38:36.189772, 27, 13.956846, 13.956846
18:38:36.191919, 18:38:36.196326, 842, 18:38:36.196814, 18:38:36.200159, 1555976316.199701, 1555976316.200149, 14, 18:38:36.200610, 18:38:36.204333, 17, 0, 0, 2019-04-22T23:38:36.000Z, 18:38:36.204885, 28, 14.047682, 14.047682
18:38:37.073502, 18:38:37.156626, 828, 18:38:37.157320, 18:38:37.180030, 1555976317.162802, 1555976317.180018, 13, 18:38:37.180912, 18:38:37.186307, 17, 41.997847333, -93.633160667, 2019-04-22T23:38:37.000Z, 18:38:37.187144, 29, 16.306808, 16.306808
18:38:37.189040, 18:38:37.191303, 826, 18:38:37.191807, 18:38:37.195384, 1555976317.195100, 1555976317.195375, 13, 18:38:37.195825, 18:38:37.200457, 17, 0, 0, 2019-04-22T23:38:37.000Z, 18:38:37.200828, 30, 16.381323, 16.381323
18:38:38.076566, 18:38:38.160115, 843, 18:38:38.160719, 18:38:38.182950, 1555976318.165909, 1555976318.182939, 15, 18:38:38.183440, 18:38:38.189441, 17, 41.997869333, -93.633196667, 2019-04-22T23:38:38.000Z, 18:38:38.189832, 31, 18.890744, 18.890744
18:38:38.191735, 18:38:38.195154, 838, 18:38:38.195738, 18:38:38.199793, 1555976318.199127, 1555976318.199783, 15, 18:38:38.200295, 18:38:38.203068, 17, 0, 0, 2019-04-22T23:38:38.000Z, 18:38:38.203416, 32, 18.979172, 18.979172
18:38:39.079973, 18:38:39.163438, 853, 18:38:39.164049, 18:38:39.187213, 1555976319.169501, 1555976319.187199, 13, 18:38:39.187802, 18:38:39.193094, 17, 41.997885, -93.633221833, 2019-04-22T23:38:39.000Z, 18:38:39.193496, 33, 21.292795, 21.292795
18:38:39.195586, 18:38:39.198558, 859, 18:38:39.199438, 18:38:39.202898, 1555976319.202513, 1555976319.202888, 13, 18:38:39.203357, 18:38:39.206969, 17, 0, 0, 2019-04-22T23:38:39.000Z, 18:38:39.207351, 34, 21.368957, 21.368957
18:38:40.076331, 18:38:40.135741, 755, 18:38:40.136113, 18:38:40.142929, 1555976320.140283, 1555976320.142923, 10, 18:38:40.143180, 18:38:40.148838, 17, 41.997894333, -93.633236667, 2019-04-22T23:38:40.000Z, 18:38:40.149047, 35, 23.141747, 23.141747
18:38:40.150168, 18:38:40.152694, 741, 18:38:40.152957, 18:38:40.157132, 1555976320.157008, 1555976320.157128, 10, 18:38:40.157360, 18:38:40.161016, 17, 0, 0, 2019-04-22T23:38:40.000Z, 18:38:40.161205, 36, 23.171429, 23.171429
18:38:41.080121, 18:38:41.162485, 706, 18:38:41.163308, 18:38:41.184377, 1555976321.168476, 1555976321.184366, 7, 18:38:41.185081, 18:38:41.191508, 17, 41.997903, -93.633246667, 2019-04-22T23:38:41.000Z, 18:38:41.191910, 37, 24.545028, 24.545028
18:38:41.194193, 18:38:41.197652, 708, 18:38:41.198141, 18:38:41.201536, 1555976321.201247, 1555976321.201527, 7, 18:38:41.201990, 18:38:41.206223, 17, 0, 0, 2019-04-22T23:38:41.000Z, 18:38:41.206574, 38, 24.585738, 24.585738
18:38:42.080494, 18:38:42.163619, 727, 18:38:42.164327, 18:38:42.184222, 1555976322.167962, 1555976322.184212, 4, 18:38:42.184707, 18:38:42.191166, 17, 41.997909, -93.633254167, 2019-04-22T23:38:42.000Z, 18:38:42.191557, 39, 25.383875, 25.383875
18:38:42.193752, 18:38:42.196921, 728, 18:38:42.197413, 18:38:42.201128, 1555976322.200739, 1555976322.201119, 3, 18:38:42.201573, 18:38:42.205935, 17, 0, 0, 2019-04-22T23:38:42.000Z, 18:38:42.206290, 40, 25.402590, 25.402590
18:38:43.080000, 18:38:43.163822, 790, 18:38:43.164432, 18:38:43.184568, 1555976323.167449, 1555976323.184558, 5, 18:38:43.185055, 18:38:43.191324, 18, 41.9979195, -93.633261833, 2019-04-22T23:38:43.000Z, 18:38:43.191848, 41, 26.185804, 26.185804
