1551491103.195520,93,802,0,22,42.018118833,-93.638170167,2019-03-02T01:45:04.000Z,0,0.000000
1551491103.520460,93,800,0,22,0,0,2019-03-02T01:45:04.000Z,1,0.000000
1551491103.882874,93,802,0,22,42.018118667,-93.6381685,2019-03-02T01:45:05.000Z,2,0.000000
1551491104.232535,94,804,0,22,0,0,2019-03-02T01:45:05.000Z,3,0.000000
1551491104.557619,94,801,0,22,0,0,2019-03-02T01:45:05.000Z,4,0.000000
1551491104.883195,94,802,0,22,42.0181185,-93.638167,2019-03-02T01:45:06.000Z,5,0.000000
1551491105.232179,94,804,0,22,0,0,2019-03-02T01:45:06.000Z,6,0.000000
1551491105.600955,94,795,0,22,42.018118167,-93.638165667,2019-03-02T01:45:07.000Z,7,0.000000
1551491105.938408,94,801,0,22,0,0,2019-03-02T01:45:07.000Z,8,0.000000
1551491106.250597,94,798,0,22,42.018117833,-93.638164,2019-03-02T01:45:08.000Z,9,0.000000
1551491106.631621,94,801,0,22,0,0,2019-03-02T01:45:08.000Z,10,0.000000
1551491106.956526,94,800,0,22,42.0181175,-93.638161333,2019-03-02T01:45:09.000Z,11,0.000000
1551491107.300279,94,803,0,22,0,0,2019-03-02T01:45:09.000Z,12,0.000000
1551491107.681305,94,804,0,22,42.018118333,-93.638159667,2019-03-02T01:45:10.000Z,13,0.000000
1551491108.050002,94,798,0,22,0,0,2019-03-02T01:45:10.000Z,14,0.000000
1551491108.418598,94,806,0,22,42.018118333,-93.638158167,2019-03-02T01:45:11.000Z,15,0.000000
1551491108.768531,94,801,0,22,0,0,2019-03-02T01:45:11.000Z,16,0.000000
1551491109.130916,94,803,0,22,42.018118833,-93.638156833,2019-03-02T01:45:12.000Z,17,0.000000
1551491109.480693,94,809,0,22,0,0,2019-03-02T01:45:12.000Z,18,0.000000
1551491109.818281,94,804,0,22,42.0181195,-93.638155333,2019-03-02T01:45:13.000Z,19,0.000000
1551491110.136622,94,799,0,22,0,0,2019-03-02T01:45:13.000Z,20,0.000000
1551491110.480365,94,797,0,22,0,0,2019-03-02T01:45:13.000Z,21,0.000000
1551491110.855154,94,796,0,22,42.01812,-93.638153667,2019-03-02T01:45:14.000Z,22,0.000000
1551491111.198793,94,804,0,22,0,0,2019-03-02T01:45:14.000Z,23,0.000000
1551491111.573583,94,793,0,22,0,0,2019-03-02T01:45:14.000Z,24,0.000000
1551491111.904789,94,800,0,22,42.0181205,-93.6381525,2019-03-02T01:45:15.000Z,25,0.000000
1551491112.254630,94,801,0,22,0,0,2019-03-02T01:45:15.000Z,26,0.000000
1551491112.579596,94,798,0,22,42.0181205,-93.638151333,2019-03-02T01:45:16.000Z,27,0.000000
1551491112.910859,94,799,0,22,0,0,2019-03-02T01:45:16.000Z,28,0.000000
1551491113.248026,94,803,0,22,42.018121333,-93.638151333,2019-03-02T01:45:17.000Z,29,0.000000
1551491113.560423,94,812,0,22,0,0,2019-03-02T01:45:17.000Z,30,0.000000
1551491113.891613,94,804,0,22,42.018122,-93.638151667,2019-03-02T01:45:18.000Z,31,0.000000
1551491114.197708,94,803,0,22,0,0,2019-03-02T01:45:18.000Z,32,0.000000
1551491114.529636,94,806,0,22,0,0,2019-03-02T01:45:18.000Z,33,0.000000
1551491114.879110,94,803,0,22,42.018122833,-93.638151833,2019-03-02T01:45:19.000Z,34,0.000000
1551491115.203652,94,802,0,22,0,0,2019-03-02T01:45:19.000Z,35,0.000000
1551491115.559751,94,801,0,22,42.018123333,-93.638151833,2019-03-02T01:45:20.000Z,36,0.000000
1551491115.928402,94,795,0,22,0,0,2019-03-02T01:45:20.000Z,37,0.000000
1551491116.278584,94,802,0,22,0,0,2019-03-02T01:45:20.000Z,38,0.000000
1551491116.628861,94,798,0,22,42.018124,-93.6381525,2019-03-02T01:45:21.000Z,39,0.000000
1551491116.965995,94,802,0,22,0,0,2019-03-02T01:45:21.000Z,40,0.000000
1551491117.315496,94,798,0,22,0,0,2019-03-02T01:45:21.000Z,41,0.000000
1551491117.658938,94,797,0,22,0,0,2019-03-02T01:45:21.000Z,42,0.000000
1551491117.997049,94,800,0,22,42.018124833,-93.638153833,2019-03-02T01:45:22.000Z,43,0.000000
1551491118.427399,94,806,0,22,0,0,2019-03-02T01:45:22.000Z,44,0.000000
1551491118.814889,94,800,0,22,0,0,2019-03-02T01:45:22.000Z,45,0.000000
1551491119.170798,94,798,0,22,42.018125333,-93.6381545,2019-03-02T01:45:23.000Z,46,0.000000
1551491119.508234,94,800,0,22,0,0,2019-03-02T01:45:23.000Z,47,0.000000
1551491119.834771,94,797,0,22,42.018125833,-93.638155,2019-03-02T01:45:24.000Z,48,0.000000
1551491120.170445,94,802,0,22,0,0,2019-03-02T01:45:24.000Z,49,0.000000
1551491120.526608,94,800,0,22,0,0,2019-03-02T01:45:24.000Z,50,0.000000
1551491120.901492,94,797,0,22,42.018126667,-93.638156833,2019-03-02T01:45:25.000Z,51,0.000000
1551491121.214113,94,802,0,22,42.018127333,-93.638158833,2019-03-02T01:45:26.000Z,52,0.000000
1551491121.557481,94,796,0,22,0,0,2019-03-02T01:45:26.000Z,53,0.000000
