point#,speed score,accn score,jerk score,point score,distance weight
0,100,0,0,100.0,0.0
1,100,0,0,100.0,0.0
2,100,0,0,100.0,0.0
3,100,0,0,100.0,0.0
4,100,0,0,100.0,0.0
5,100,0,0,100.0,0.0
6,100,0,0,100.0,0.0
7,100,0,0,100.0,0.0
8,100,0,0,100.0,0.0
9,100,0,0,100.0,0.01877
10,100,100,0,100.0,0.133132
11,100,100,100,100.0,0.582534
12,100,0,0,100.0,0.78028
13,100,100,0,100.0,0.934463
14,100,83.22932205511628,100,94.29796949873955,1.442224
15,100,100,100,100.0,1.7246380000000001
16,100,96.73201406752855,100,98.8888847829597,1.7362250000000001
17,100,100,0,100.0,1.948188
18,100,0,0,100.0,2.044668999999999
19,100,28.179944621578525,0,64.08997231078926,2.022400000000001
20,100,72.28390799182807,100,90.57652871722155,2.384929999999999
21,100,67.2666742050622,100,88.87066922972116,2.861656
