1555804038.552812,597,0,16,41.999863167,-93.633134833,2019-04-20T23:47:18.000Z,69,186.155399,186.1553990,186.155399,0.000000
1555804039.916745,592,0,16,41.999863167,-93.633134667,2019-04-20T23:47:19.000Z,1,186.155399,0.000000
1555804041.080092,599,0,16,41.999863333,-93.633134333,2019-04-20T23:47:20.000Z,2,186.155399,0.000000
1555804042.153542,593,0,17,41.999864167,-93.633133667,2019-04-20T23:47:22.000Z,3,186.155399,0.000000
1555804043.668909,641,0,17,41.999865167,-93.633128167,2019-04-20T23:47:23.000Z,4,186.155399,0.000000
1555804044.959358,981,0,18,41.9998685,-93.6331175,2019-04-20T23:47:24.000Z,5,186.155399,0.000000
1555804046.245462,946,8,18,41.999879333,-93.633099,2019-04-20T23:47:25.000Z,6,187.584403,1.429004
1555804047.498918,1235,11,20,41.999924167,-93.633066167,2019-04-20T23:47:27.000Z,7,189.886275,3.730876
1555804048.559838,1580,13,22,41.999956167,-93.633059667,2019-04-20T23:47:28.000Z,8,192.252061,6.096662
1555804049.649459,1477,13,22,41.999993333,-93.633065,2019-04-20T23:47:29.000Z,9,194.765924,8.610525
1555804050.808692,1507,20,22,42.000035667,-93.633082167,2019-04-20T23:47:30.000Z,10,198.567421,12.412022
1555804052.066237,1599,21,22,42.000083333,-93.633110167,2019-04-20T23:47:31.000Z,11,203.205589,17.050190
1555804053.184518,1772,25,22,42.0001345,-93.6331455,2019-04-20T23:47:32.000Z,12,207.994524,21.839125
1555804054.130993,1699,25,19,42.000251833,-93.633232667,2019-04-20T23:47:34.000Z,13,212.193776,26.038377
1555804055.400837,1042,28,18,42.000315667,-93.633282167,2019-04-20T23:47:35.000Z,14,218.356831,32.201432
1555804056.490198,1009,28,18,42.000379667,-93.6333325,2019-04-20T23:47:36.000Z,15,223.770013,37.614614
1555804057.284873,990,27,18,42.000442667,-93.633380833,2019-04-20T23:47:37.000Z,16,227.608490,41.453091
1555804058.100030,938,27,18,42.000503167,-93.633424833,2019-04-20T23:47:38.000Z,17,231.514450,45.359052
1555804058.964340,831,26,18,42.0005545,-93.633462,2019-04-20T23:47:39.000Z,18,235.535893,49.380494
1555804059.689378,777,22,18,0,0,2019-04-20T23:47:39.000Z,19,238.478563,52.323164
1555804061.946419,897,13,17,42.0005945,-93.633491167,2019-04-20T23:47:40.000Z,20,244.469474,58.314075
1555804062.806643,672,7,18,42.000640833,-93.633525167,2019-04-20T23:47:42.000Z,21,245.737242,59.581844
1555804063.584920,741,5,18,42.000648833,-93.633531,2019-04-20T23:47:43.000Z,22,246.487895,60.332496
1555804064.511134,711,3,16,42.00065,-93.633532167,2019-04-20T23:47:44.000Z,23,247.052486,60.897087
1555804065.498700,703,3,20,42.000651667,-93.6335335,2019-04-20T23:47:45.000Z,24,247.578273,61.422874
1555804066.890605,1444,3,22,42.0006575,-93.633538167,2019-04-20T23:47:46.000Z,25,248.319334,62.163935
1555804068.910066,1626,9,24,42.000676833,-93.633551833,2019-04-20T23:47:47.000Z,26,251.077394,64.921995
1555804069.872685,1666,18,22,42.000736833,-93.633612,2019-04-20T23:47:49.000Z,27,253.818184,67.662785
1555804071.322759,1667,20,24,42.0007615,-93.633665,2019-04-20T23:47:50.000Z,28,258.853163,72.697764
1555804072.629719,1940,24,27,42.000764,-93.633812333,2019-04-20T23:47:52.000Z,29,264.218154,78.062755
1555804073.776852,2144,28,27,42.000736333,-93.633895833,2019-04-20T23:47:53.000Z,30,269.741386,83.585987
1555804075.111804,2278,33,28,42.000690833,-93.633981333,2019-04-20T23:47:54.000Z,31,277.301995,91.146596
1555804076.135869,2115,37,30,42.000573833,-93.634175833,2019-04-20T23:47:56.000Z,32,283.868337,97.712938
1555804077.565471,2156,42,29,42.000504,-93.634283167,2019-04-20T23:47:57.000Z,33,294.248394,108.092995
1555804078.741530,2223,48,26,42.000424833,-93.634395833,2019-04-20T23:47:58.000Z,34,303.994439,117.839040
1555804080.207680,2186,50,28,42.000334167,-93.634507333,2019-04-20T23:47:59.000Z,35,316.891129,130.735730
1555804081.014539,2276,52,28,42.000121,-93.634718333,2019-04-20T23:48:01.000Z,36,324.274885,138.119486
1555804082.632785,2257,56,27,0,0,2019-04-20T23:48:01.000Z,37,340.107725,153.952326
1555804084.078531,2112,58,27,41.999881,-93.634926667,2019-04-20T23:48:03.000Z,38,354.877537,168.722138
1555804085.635352,2073,62,25,41.999623333,-93.6351425,2019-04-20T23:48:05.000Z,39,371.767121,185.611722
1555804087.556258,1842,63,23,41.999490667,-93.6352545,2019-04-20T23:48:06.000Z,40,393.169809,207.014410
1555804089.288973,1557,63,20,41.999215667,-93.635480667,2019-04-20T23:48:08.000Z,41,412.542527,226.387128
1555804091.181463,1558,64,20,41.998943167,-93.635713333,2019-04-20T23:48:10.000Z,42,433.964462,247.809063
1555804092.156357,1530,63,20,41.998672333,-93.6359405,2019-04-20T23:48:12.000Z,43,444.901930,258.746531
1555804094.859904,1518,61,20,41.998540167,-93.636055333,2019-04-20T23:48:13.000Z,44,474.378102,288.222703
1555804097.121032,1480,62,19,41.998284667,-93.636296333,2019-04-20T23:48:15.000Z,45,499.170254,313.014855
1555804098.902906,1455,59,19,41.997959833,-93.636724333,2019-04-20T23:48:18.000Z,46,518.033919,331.878520
1555804100.643821,1545,58,21,41.997870333,-93.636882833,2019-04-20T23:48:19.000Z,47,536.020688,349.865289
1555804102.090057,1548,58,20,41.9977185,-93.637216667,2019-04-20T23:48:21.000Z,48,550.907098,364.751699
1555804103.740849,1531,56,19,41.997603,-93.637570333,2019-04-20T23:48:23.000Z,49,567.440494,381.285095
1555804105.039123,1450,55,19,41.997557833,-93.63775,2019-04-20T23:48:24.000Z,50,580.162778,394.007380
