1,19:12:14.214420,673,0,17,0,0,71.826081,0.045124,0.045124,183.418874,0.000000
2,19:12:14.255329,676,0,17,0,0,71.866990,0.086033,0.040909,183.418874,0.000000
3,19:12:14.310378,680,0,17,0,0,71.922039,0.141082,0.055049,183.418874,0.000000
4,19:12:14.399668,680,0,17,0,0,72.011329,0.230372,0.089290,183.418874,0.000000
5,19:12:14.431720,682,0,17,0,0,72.043381,0.262424,0.032052,183.418874,0.000000
6,19:12:14.470370,685,0,17,0,0,72.082031,0.301074,0.038650,183.418874,0.000000
7,19:12:14.514335,690,0,17,0,0,72.125996,0.345039,0.043965,183.418874,0.000000
8,19:12:14.545140,694,0,17,0,0,72.156801,0.375844,0.030805,183.418874,0.000000
9,19:12:14.594101,696,0,17,0,0,72.205762,0.424805,0.048961,183.418874,0.000000
10,19:12:14.614360,693,0,17,0,0,72.226021,0.445064,0.020259,183.418874,0.000000
11,19:12:14.641033,692,0,17,0,0,72.252694,0.471737,0.026673,183.418874,0.000000
12,19:12:14.675193,694,0,17,0,0,72.286854,0.505897,0.034160,183.418874,0.000000
13,19:12:14.719994,694,0,17,0,0,72.331655,0.550698,0.044801,183.418874,0.000000
14,19:12:14.782228,691,0,17,0,0,72.393889,0.612932,0.062234,183.418874,0.000000
15,19:12:14.825741,691,0,17,0,0,72.437402,0.656445,0.043513,183.418874,0.000000
16,19:12:14.856688,690,0,17,0,0,72.468349,0.687392,0.030947,183.418874,0.000000
17,19:12:14.883336,692,0,17,0,0,72.494997,0.714040,0.026648,183.418874,0.000000
18,19:12:14.917737,694,0,17,0,0,72.529398,0.748441,0.034401,183.418874,0.000000
19,19:12:14.947846,693,0,17,0,0,72.559507,0.778550,0.030109,183.418874,0.000000
20,19:12:14.973379,694,0,17,0,0,72.585040,0.804083,0.025533,183.418874,0.000000
21,19:12:15.015656,693,0,17,0,0,72.627317,0.846360,0.042277,183.418874,0.000000
22,19:12:15.075917,697,0,17,0,0,72.687578,0.906621,0.060261,183.418874,0.000000
23,19:12:15.110606,699,0,17,41.999855,-93.6331675,72.722267,0.941310,0.034689,183.418874,0.000000
24,19:12:15.136251,699,0,17,0,0,72.747912,0.966955,0.025645,183.418874,0.000000
25,19:12:15.181969,701,0,17,0,0,72.793630,1.012673,0.045718,183.418874,0.000000
26,19:12:15.208726,702,0,17,0,0,72.820387,1.039430,0.026757,183.418874,0.000000
27,19:12:15.240365,704,0,17,0,0,72.852026,1.071069,0.031639,183.418874,0.000000
28,19:12:15.287829,702,0,17,0,0,72.899490,1.118533,0.047464,183.418874,0.000000
29,19:12:15.315813,693,0,17,0,0,72.927474,1.146517,0.027984,183.418874,0.000000
30,19:12:15.368034,692,0,17,0,0,72.979695,1.198738,0.052221,183.418874,0.000000
31,19:12:15.418630,694,0,17,0,0,73.030291,1.249334,0.050596,183.418874,0.000000
32,19:12:15.447918,694,0,17,0,0,73.059579,1.278622,0.029288,183.418874,0.000000
33,19:12:15.486286,694,0,17,0,0,73.097947,1.316990,0.038368,183.418874,0.000000
34,19:12:15.522405,693,0,17,0,0,73.134066,1.353109,0.036119,183.418874,0.000000
35,19:12:15.551967,694,0,17,0,0,73.163628,1.382671,0.029562,183.418874,0.000000
36,19:12:15.583390,696,0,17,0,0,73.195051,1.414094,0.031423,183.418874,0.000000
37,19:12:15.625359,695,0,17,0,0,73.237020,1.456063,0.041969,183.418874,0.000000
38,19:12:15.670367,697,0,17,0,0,73.282028,1.501071,0.045008,183.418874,0.000000
39,19:12:15.725706,699,0,17,0,0,73.337367,1.556410,0.055339,183.418874,0.000000
40,19:12:15.764449,703,0,17,0,0,73.376110,1.595153,0.038743,183.418874,0.000000
41,19:12:15.808618,702,0,17,0,0,73.420279,1.639322,0.044169,183.418874,0.000000
42,19:12:15.846480,700,0,17,0,0,73.458141,1.677184,0.037862,183.418874,0.000000
43,19:12:15.881953,702,0,17,0,0,73.493614,1.712657,0.035473,183.418874,0.000000
44,19:12:15.904720,702,0,17,0,0,73.516381,1.735424,0.022767,183.418874,0.000000
45,19:12:15.952583,704,0,17,0,0,73.564244,1.783287,0.047863,183.418874,0.000000
46,19:12:15.985324,697,0,17,0,0,73.596985,1.816028,0.032741,183.418874,0.000000
47,19:12:16.026097,690,0,17,0,0,73.637758,1.856801,0.040773,183.418874,0.000000
48,19:12:16.078363,688,0,17,0,0,73.690024,1.909067,0.052266,183.418874,0.000000
49,19:12:16.129586,685,0,17,41.999855667,-93.6331645,73.741247,1.960290,0.051223,183.418874,0.000000
50,19:12:16.173818,681,0,17,0,0,73.785479,2.004522,0.044232,183.418874,0.000000
51,19:12:16.235720,679,0,17,0,0,73.847381,2.066424,0.061902,183.418874,0.000000
52,19:12:16.278137,676,0,17,0,0,73.889798,2.108841,0.042417,183.418874,0.000000
53,19:12:16.322655,676,0,17,0,0,73.934316,2.153359,0.044518,183.418874,0.000000
54,19:12:16.362660,676,0,17,0,0,73.974321,2.193364,0.040005,183.418874,0.000000
55,19:12:16.394479,677,0,17,0,0,74.006140,2.225183,0.031819,183.418874,0.000000
56,19:12:16.425117,677,0,17,0,0,74.036778,2.255821,0.030638,183.418874,0.000000
57,19:12:16.464935,678,0,17,0,0,74.076596,2.295639,0.039818,183.418874,0.000000
58,19:12:16.526061,675,0,18,0,0,74.137722,2.356765,0.061126,183.418874,0.000000
59,19:12:16.559003,673,0,18,0,0,74.170664,2.389707,0.032942,183.418874,0.000000
60,19:12:16.580863,675,0,18,0,0,74.192524,2.411567,0.021860,183.418874,0.000000
61,19:12:16.603103,676,0,18,0,0,74.214764,2.433807,0.022240,183.418874,0.000000
62,19:12:16.673190,671,0,19,0,0,74.284851,2.503894,0.070087,183.418874,0.000000
63,19:12:16.702045,679,0,19,0,0,74.313706,2.532749,0.028855,183.418874,0.000000
64,19:12:16.735405,686,0,20,0,0,74.347066,2.566109,0.033360,183.418874,0.000000
65,19:12:16.771798,694,0,20,0,0,74.383459,2.602502,0.036393,183.418874,0.000000
66,19:12:16.816604,710,0,20,0,0,74.428265,2.647308,0.044806,183.418874,0.000000
67,19:12:16.846867,736,0,20,0,0,74.458528,2.677571,0.030263,183.418874,0.000000
68,19:12:16.873098,765,0,20,0,0,74.484759,2.703802,0.026231,183.418874,0.000000
69,19:12:16.907917,788,0,20,0,0,74.519578,2.738621,0.034819,183.418874,0.000000
70,19:12:16.942296,816,0,20,0,0,74.553957,2.773000,0.034379,183.418874,0.000000
71,19:12:16.995954,861,0,21,0,0,74.607615,2.826658,0.053658,183.418874,0.000000
72,19:12:17.045789,941,0,21,0,0,74.657450,2.876493,0.049835,183.418874,0.000000
73,19:12:17.086439,995,0,21,0,0,74.698100,2.917143,0.040650,183.418874,0.000000
74,19:12:17.137866,1054,0,21,41.9998575,-93.633155667,74.749527,2.968570,0.051427,183.418874,0.000000
75,19:12:17.171261,1093,0,21,0,0,74.782922,3.001965,0.033395,183.418874,0.000000
76,19:12:17.220921,1135,0,21,0,0,74.832582,3.051625,0.049660,183.418874,0.000000
77,19:12:17.260215,1179,0,21,0,0,74.871876,3.090919,0.039294,183.418874,0.000000
78,19:12:17.284059,1207,0,21,0,0,74.895720,3.114763,0.023844,183.418874,0.000000
79,19:12:17.329485,1234,0,20,0,0,74.941146,3.160189,0.045426,183.418874,0.000000
80,19:12:17.430716,1261,0,20,0,0,75.042377,3.261420,0.101231,183.418874,0.000000
81,19:12:17.503599,1291,3,20,0,0,75.115260,3.334303,0.072883,183.464965,0.046091
