39,27:54.2,3198.073964,1.07732,0.03253,18,760,0,n/a,n/a,0,0,38376.62894,0,n/a,0
40,27:54.2,3198.102802,1.106158,0.028838,18,756,0,n/a,n/a,0,0,38376.62894,0,n/a,0
41,27:54.2,3198.147826,1.151182,0.045024,18,755,0,n/a,n/a,0,0,38376.62894,0,n/a,0
42,27:54.3,3198.172275,1.175631,0.024449,18,755,0,n/a,n/a,0,0,38376.62894,0,n/a,0
43,27:54.3,3198.205828,1.209184,0.033553,18,756,0,n/a,n/a,0,0,38376.62894,0,n/a,0
44,27:54.3,3198.233729,1.237085,0.027901,18,759,0,n/a,n/a,0,0,38376.62894,0,n/a,0
45,27:54.4,3198.2583,1.261656,0.024571,18,756,0,n/a,n/a,0,0,38376.62894,0,n/a,0
46,27:54.4,3198.283425,1.286781,0.025125,18,754,0,n/a,n/a,0,0,38376.62894,0,n/a,0
47,27:54.4,3198.307562,1.310918,0.024137,18,755,0,n/a,n/a,0,0,38376.62894,0,n/a,0
48,27:54.4,3198.332279,1.335635,0.024717,18,756,0,n/a,n/a,0,0,38376.62894,0,n/a,0
49,27:54.5,3198.356631,1.359987,0.024352,18,757,0,n/a,n/a,0,0,38376.62894,0,n/a,0
50,27:54.5,3198.381186,1.384542,0.024555,18,756,0,n/a,n/a,0,0,38376.62894,0,n/a,0
51,27:54.5,3198.401668,1.405024,0.020482,18,756,0,n/a,n/a,0,0,38376.62894,0,n/a,0
52,27:54.5,3198.430471,1.433827,0.028803,18,756,0,n/a,n/a,0,0,38376.62894,0,n/a,0
53,27:54.5,3198.446983,1.450339,0.016512,18,756,0,n/a,n/a,0,0,38376.62894,0,n/a,0
54,27:54.6,3198.479496,1.482852,0.032513,18,755,0,n/a,n/a,0,0,38376.62894,0,n/a,0
55,27:54.6,3198.500292,1.503648,0.020796,18,755,0,n/a,n/a,0,0,38376.62894,0,n/a,0
56,27:54.6,3198.524689,1.528045,0.024397,18,754,0,0,0,0,0,38376.62894,0,0,0
57,27:54.7,3198.557336,1.560692,0.032647,18,757,0,n/a,n/a,0,0,38376.62894,0,n/a,0
58,27:54.7,3198.598289,1.601645,0.040953,18,753,0,n/a,n/a,0,0,38376.62894,0,n/a,0
59,27:54.7,3198.626969,1.630325,0.02868,18,755,0,n/a,n/a,0,0,38376.62894,0,n/a,0
60,27:54.8,3198.651537,1.654893,0.024568,18,754,0,n/a,n/a,0,0,38376.62894,0,n/a,0
61,27:54.8,3198.680214,1.68357,0.028677,18,755,0,n/a,n/a,0,0,38376.62894,0,n/a,0
62,27:54.8,3198.70506,1.708416,0.024846,18,756,0,n/a,n/a,0,0,38376.62894,0,n/a,0
63,27:54.8,3198.733467,1.736823,0.028407,18,756,0,n/a,n/a,0,0,38376.62894,0,n/a,0
64,27:54.9,3198.753958,1.757314,0.020491,18,754,0,n/a,n/a,0,0,38376.62894,0,n/a,0
65,27:54.9,3198.784161,1.787517,0.030203,18,755,0,n/a,n/a,0,0,38376.62894,0,n/a,0
66,27:54.9,3198.811294,1.81465,0.027133,18,757,0,n/a,n/a,0,0,38376.62894,0,n/a,0
67,27:54.9,3198.840209,1.843565,0.028915,18,756,0,n/a,n/a,0,0,38376.62894,0,n/a,0
68,27:55.0,3198.880955,1.884311,0.040746,18,757,0,n/a,n/a,0,0,38376.62894,0,n/a,0
69,27:55.0,3198.909719,1.913075,0.028764,18,754,0,n/a,n/a,0,0,38376.62894,0,n/a,0
70,27:55.0,3198.934203,1.937559,0.024484,18,756,0,n/a,n/a,0,0,38376.62894,0,n/a,0
71,27:55.1,3198.958775,1.962131,0.024572,18,756,0,n/a,n/a,0,0,38376.62894,0,n/a,0
72,27:55.1,3198.988283,1.991639,0.029508,18,756,0,n/a,n/a,0,0,38376.62894,0,n/a,0
73,27:55.1,3199.007916,2.011272,0.019633,18,756,0,n/a,n/a,0,0,38376.62894,0,n/a,0
74,27:55.1,3199.028399,2.031755,0.020483,18,757,0,0,0,0,0,38376.62894,0,0,0
75,27:55.1,3199.052975,2.056331,0.024576,18,754,0,n/a,n/a,0,0,38376.62894,0,n/a,0
76,27:55.2,3199.081905,2.085261,0.02893,18,754,0,n/a,n/a,0,0,38376.62894,0,n/a,0
77,27:55.2,3199.106229,2.109585,0.024324,18,758,0,n/a,n/a,0,0,38376.62894,0,n/a,0
78,27:55.2,3199.151298,2.154654,0.045069,18,757,0,n/a,n/a,41.99986811,-93.63314683,38376.62894,0,n/a,0
79,27:55.3,3199.17201,2.175366,0.020712,18,756,0,n/a,n/a,0,0,38376.62894,0,n/a,0
80,27:55.3,3199.193014,2.19637,0.021004,18,756,0,n/a,n/a,0,0,38376.62894,0,n/a,0
81,27:55.3,3199.225029,2.228385,0.032015,18,753,0,n/a,n/a,0,0,38376.62894,0,n/a,0
82,27:55.4,3199.249596,2.252952,0.024567,18,755,0,n/a,n/a,0,0,38376.62894,0,n/a,0
83,27:55.4,3199.282376,2.285732,0.03278,18,756,0,n/a,n/a,0,0,38376.62894,0,n/a,0
84,27:55.4,3199.307209,2.310565,0.024833,18,754,0,n/a,n/a,0,0,38376.62894,0,n/a,0
85,27:55.4,3199.348153,2.351509,0.040944,18,757,0,n/a,n/a,0,0,38376.62894,0,n/a,0
86,27:55.5,3199.368389,2.371745,0.020236,18,756,0,n/a,n/a,0,0,38376.62894,0,n/a,0
87,27:55.5,3199.388873,2.392229,0.020484,18,757,0,n/a,n/a,0,0,38376.62894,0,n/a,0
88,27:55.5,3199.417547,2.420903,0.028674,18,754,0,n/a,n/a,0,0,38376.62894,0,n/a,0
89,27:55.5,3199.446219,2.449575,0.028672,18,756,0,n/a,n/a,0,0,38376.62894,0,n/a,0
90,27:55.6,3199.470796,2.474152,0.024577,18,756,0,n/a,n/a,0,0,38376.62894,0,n/a,0
91,27:55.6,3199.491278,2.494634,0.020482,18,754,0,n/a,n/a,0,0,38376.62894,0,n/a,0
92,27:55.6,3199.515858,2.519214,0.02458,18,754,0,n/a,n/a,0,0,38376.62894,0,n/a,0
93,27:55.6,3199.536348,2.539704,0.02049,18,754,0,0,0,0,0,38376.62894,0,0,0
94,27:55.7,3199.561045,2.564401,0.024697,18,758,0,n/a,n/a,0,0,38376.62894,0,n/a,0
95,27:55.7,3199.593689,2.597045,0.032644,18,759,0,n/a,n/a,0,0,38376.62894,0,n/a,0
96,27:55.7,3199.614165,2.617521,0.020476,18,760,0,n/a,n/a,0,0,38376.62894,0,n/a,0
97,27:55.7,3199.634648,2.638004,0.020483,18,759,0,n/a,n/a,0,0,38376.62894,0,n/a,0
98,27:55.8,3199.663325,2.666681,0.028677,18,762,0,n/a,n/a,0,0,38376.62894,0,n/a,0
99,27:55.8,3199.683806,2.687162,0.020481,18,758,0,n/a,n/a,0,0,38376.62894,0,n/a,0
100,27:55.8,3199.712483,2.715839,0.028677,18,758,0,n/a,n/a,0,0,38376.62894,0,n/a,0
101,27:55.8,3199.737295,2.740651,0.024812,18,760,0,n/a,n/a,0,0,38376.62894,0,n/a,0
102,27:55.9,3199.769998,2.773354,0.032703,18,759,0,n/a,n/a,0,0,38376.62894,0,n/a,0
103,27:55.9,3199.795408,2.798764,0.02541,18,760,0,n/a,n/a,0,0,38376.62894,0,n/a,0
104,27:55.9,3199.823081,2.826437,0.027673,18,761,0,n/a,n/a,0,0,38376.62894,0,n/a,0
105,27:55.9,3199.851761,2.855117,0.02868,18,759,0,n/a,n/a,0,0,38376.62894,0,n/a,0
106,27:56.0,3199.880424,2.88378,0.028663,18,759,0,n/a,n/a,0,0,38376.62894,0,n/a,0
107,27:56.0,3199.900907,2.904263,0.020483,18,758,0,n/a,n/a,0,0,38376.62894,0,n/a,0
108,27:56.0,3199.925725,2.929081,0.024818,18,755,0,n/a,n/a,0,0,38376.62894,0,n/a,0
109,27:56.0,3199.954157,2.957513,0.028432,18,754,0,n/a,n/a,0,0,38376.62894,0,n/a,0
110,27:56.1,3199.974641,2.977997,0.020484,18,755,0,n/a,n/a,0,0,38376.62894,0,n/a,0
111,27:56.1,3200.003315,3.006671,0.028674,18,753,0,n/a,n/a,0,0,38376.62894,0,n/a,0
112,27:56.1,3200.032116,3.035472,0.028801,18,754,0,n/a,n/a,0,0,38376.62894,0,n/a,0
113,27:56.1,3200.05247,3.055826,0.020354,18,756,0,0,0,0,0,38376.62894,0,0,0
114,27:56.2,3200.089845,3.093201,0.037375,18,756,0,n/a,n/a,0,0,38376.62894,0,n/a,0
115,27:56.2,3200.114425,3.117781,0.02458,18,757,0,n/a,n/a,0,0,38376.62894,0,n/a,0
116,27:56.2,3200.150788,3.154144,0.036363,18,756,0,n/a,n/a,41.99986839,-93.63314682,38376.62894,0,n/a,0
117,27:56.3,3200.175368,3.178724,0.02458,18,754,0,n/a,n/a,0,0,38376.62894,0,n/a,0
118,27:56.3,3200.204514,3.20787,0.029146,18,756,0,n/a,n/a,0,0,38376.62894,0,n/a,0
119,27:56.3,3200.224765,3.228121,0.020251,18,757,0,n/a,n/a,0,0,38376.62894,0,n/a,0
120,27:56.3,3200.244995,3.248351,0.02023,18,758,0,n/a,n/a,0,0,38376.62894,0,n/a,0
121,27:56.4,3200.281861,3.285217,0.036866,18,758,0,n/a,n/a,0,0,38376.62894,0,n/a,0
122,27:56.4,3200.314762,3.318118,0.032901,18,758,0,n/a,n/a,0,0,38376.62894,0,n/a,0
123,27:56.4,3200.335114,3.33847,0.020352,18,754,0,n/a,n/a,0,0,38376.62894,0,n/a,0
124,27:56.5,3200.364027,3.367383,0.028913,18,752,0,n/a,n/a,0,0,38376.62894,0,n/a,0
125,27:56.5,3200.388365,3.391721,0.024338,18,752,0,n/a,n/a,0,0,38376.62894,0,n/a,0
126,27:56.5,3200.409029,3.412385,0.020664,18,751,0,n/a,n/a,0,0,38376.62894,0,n/a,0
127,27:56.5,3200.433422,3.436778,0.024393,18,752,0,n/a,n/a,0,0,38376.62894,0,n/a,0
128,27:56.6,3200.458011,3.461367,0.024589,18,754,0,n/a,n/a,0,0,38376.62894,0,n/a,0
129,27:56.6,3200.482587,3.485943,0.024576,18,754,0,n/a,n/a,0,0,38376.62894,0,n/a,0
130,27:56.6,3200.5236,3.526956,0.041013,18,758,0,n/a,n/a,0,0,38376.62894,0,n/a,0
131,27:56.6,3200.548131,3.551487,0.024531,18,762,0,n/a,n/a,0,0,38376.62894,0,n/a,0
132,27:56.7,3200.57272,3.576076,0.024589,18,762,0,0,0,0,0,38376.62894,0,0,0
133,27:56.7,3200.597491,3.600847,0.024771,18,763,0,n/a,n/a,0,0,38376.62894,0,n/a,0
134,27:56.7,3200.621854,3.62521,0.024363,18,764,0,n/a,n/a,0,0,38376.62894,0,n/a,0
135,27:56.7,3200.646431,3.649787,0.024577,18,764,0,n/a,n/a,0,0,38376.62894,0,n/a,0
136,27:56.8,3200.675105,3.678461,0.028674,18,765,0,n/a,n/a,0,0,38376.62894,0,n/a,0
137,27:56.8,3200.695593,3.698949,0.020488,18,766,0,n/a,n/a,0,0,38376.62894,0,n/a,0
138,27:56.8,3200.720321,3.723677,0.024728,18,770,0,n/a,n/a,0,0,38376.62894,0,n/a,0
139,27:56.8,3200.744985,3.748341,0.024664,18,770,0,n/a,n/a,0,0,38376.62894,0,n/a,0
140,27:56.9,3200.77751,3.780866,0.032525,18,772,0,n/a,n/a,0,0,38376.62894,0,n/a,0
141,27:56.9,3200.806721,3.810077,0.029211,18,772,0,n/a,n/a,0,0,38376.62894,0,n/a,0
142,27:56.9,3200.838965,3.842321,0.032244,18,772,0,n/a,n/a,0,0,38376.62894,0,n/a,0
143,27:57.0,3200.863533,3.866889,0.024568,18,776,0,n/a,n/a,0,0,38376.62894,0,n/a,0
144,27:57.0,3200.892208,3.895564,0.028675,18,775,0,n/a,n/a,0,0,38376.62894,0,n/a,0
145,27:57.0,3200.916922,3.920278,0.024714,18,774,0,n/a,n/a,0,0,38376.62894,0,n/a,0
146,27:57.0,3200.945718,3.949074,0.028796,18,774,0,n/a,n/a,0,0,38376.62894,0,n/a,0
147,27:57.1,3200.965946,3.969302,0.020228,18,772,0,n/a,n/a,0,0,38376.62894,0,n/a,0
148,27:57.1,3200.987378,3.990734,0.021432,18,772,0,n/a,n/a,0,0,38376.62894,0,n/a,0
149,27:57.1,3201.015099,4.018455,0.027721,18,772,0,n/a,n/a,0,0,38376.62894,0,n/a,0
150,27:57.1,3201.039674,4.04303,0.024575,18,770,0,n/a,n/a,0,0,38376.62894,0,n/a,0
151,27:57.2,3201.068478,4.071834,0.028804,18,770,0,n/a,n/a,0,0,38376.62894,0,n/a,0
152,27:57.2,3201.097024,4.10038,0.028546,18,768,0,0,0,0,0,38376.62894,0,0,0
153,27:57.3,3201.133895,4.137251,0.036871,18,765,0,n/a,n/a,0,0,38376.62894,0,n/a,0
154,27:57.4,3201.273163,4.276519,0.139268,18,764,0,n/a,n/a,41.99986877,-93.63314719,38376.62894,0,n/a,0
155,27:57.8,3201.592672,4.596028,0.319509,18,770,0,n/a,n/a,0,0,38376.62894,0,n/a,0
156,27:57.8,3201.736165,4.739521,0.143493,18,773,0,0,0,0,0,38376.62894,0,0,0
157,27:57.9,3201.760866,4.764222,0.024701,18,776,0,n/a,n/a,0,0,38376.62894,0,n/a,0
158,27:57.9,3201.785208,4.788564,0.024342,18,778,0,n/a,n/a,0,0,38376.62894,0,n/a,0
159,27:57.9,3201.810021,4.813377,0.024813,18,778,0,n/a,n/a,0,0,38376.62894,0,n/a,0
160,27:57.9,3201.834606,4.837962,0.024585,18,779,0,n/a,n/a,0,0,38376.62894,0,n/a,0
161,27:58.0,3201.854843,4.858199,0.020237,18,783,0,n/a,n/a,0,0,38376.62894,0,n/a,0
162,27:58.0,3201.879411,4.882767,0.024568,18,781,0,n/a,n/a,0,0,38376.62894,0,n/a,0
163,27:58.0,3201.908104,4.91146,0.028693,18,781,0,n/a,n/a,0,0,38376.62894,0,n/a,0
164,27:58.0,3201.949058,4.952414,0.040954,18,785,0,n/a,n/a,0,0,38376.62894,0,n/a,0
165,27:58.1,3201.986581,4.989937,0.037523,18,785,0,n/a,n/a,0,0,38376.62894,0,n/a,0
166,27:58.1,3202.011022,5.014378,0.024441,18,786,0,n/a,n/a,0,0,38376.62894,0,n/a,0
167,27:58.1,3202.039169,5.042525,0.028147,18,782,0,n/a,n/a,0,0,38376.62894,0,n/a,0
168,27:58.2,3202.063751,5.067107,0.024582,18,782,0,n/a,n/a,0,0,38376.62894,0,n/a,0
169,27:58.2,3202.092668,5.096024,0.028917,18,781,0,n/a,n/a,0,0,38376.62894,0,n/a,0
170,27:58.2,3202.112911,5.116267,0.020243,18,784,0,n/a,n/a,0,0,38376.62894,0,n/a,0
171,27:58.2,3202.145675,5.149031,0.032764,18,784,0,n/a,n/a,41.99986963,-93.63314674,38376.62894,0,n/a,0
172,27:58.3,3202.17025,5.173606,0.024575,18,788,0,n/a,n/a,0,0,38376.62894,0,n/a,0
173,27:58.3,3202.194826,5.198182,0.024576,18,786,0,n/a,n/a,0,0,38376.62894,0,n/a,0
174,27:58.3,3202.21561,5.218966,0.020784,18,786,0,n/a,n/a,0,0,38376.62894,0,n/a,0
175,27:58.3,3202.235792,5.239148,0.020182,18,788,0,n/a,n/a,0,0,38376.62894,0,n/a,0
176,27:58.4,3202.260366,5.263722,0.024574,18,786,0,0,0,0,0,38376.62894,0,0,0
177,27:58.4,3202.281741,5.285097,0.021375,18,786,0,n/a,n/a,0,0,38376.62894,0,n/a,0
178,27:58.4,3202.305597,5.308953,0.023856,18,786,0,n/a,n/a,0,0,38376.62894,0,n/a,0
179,27:58.4,3202.330013,5.333369,0.024416,18,788,0,n/a,n/a,0,0,38376.62894,0,n/a,0
180,27:58.4,3202.350487,5.353843,0.020474,18,788,0,n/a,n/a,0,0,38376.62894,0,n/a,0
181,27:58.5,3202.387489,5.390845,0.037002,18,788,0,n/a,n/a,0,0,38376.62894,0,n/a,0
182,27:58.5,3202.428327,5.431683,0.040838,18,788,0,n/a,n/a,0,0,38376.62894,0,n/a,0
183,27:58.6,3202.456989,5.460345,0.028662,18,785,0,n/a,n/a,0,0,38376.62894,0,n/a,0
184,27:58.6,3202.481704,5.48506,0.024715,18,786,0,n/a,n/a,0,0,38376.62894,0,n/a,0
185,27:58.6,3202.510671,5.514027,0.028967,18,785,0,n/a,n/a,0,0,38376.62894,0,n/a,0
186,27:58.6,3202.551209,5.554565,0.040538,18,786,0,n/a,n/a,0,0,38376.62894,0,n/a,0
187,27:58.7,3202.571689,5.575045,0.02048,18,788,0,n/a,n/a,0,0,38376.62894,0,n/a,0
188,27:58.7,3202.608551,5.611907,0.036862,18,785,0,n/a,n/a,0,0,38376.62894,0,n/a,0
189,27:58.7,3202.637509,5.640865,0.028958,18,784,0,n/a,n/a,0,0,38376.62894,0,n/a,0
190,27:58.8,3202.67819,5.681546,0.040681,18,780,0,n/a,n/a,0,0,38376.62894,0,n/a,0
191,27:58.8,3202.707064,5.71042,0.028874,18,781,0,n/a,n/a,0,0,38376.62894,0,n/a,0
192,27:58.8,3202.73554,5.738896,0.028476,18,784,0,n/a,n/a,0,0,38376.62894,0,n/a,0
193,27:58.9,3202.760114,5.76347,0.024574,18,783,0,n/a,n/a,0,0,38376.62894,0,n/a,0
194,27:58.9,3202.793306,5.796662,0.033192,18,784,0,0,0,0,0,38376.62894,0,0,0
195,27:58.9,3202.821562,5.824918,0.028256,18,786,0,n/a,n/a,0,0,38376.62894,0,n/a,0
196,27:58.9,3202.846385,5.849741,0.024823,18,786,0,n/a,n/a,0,0,38376.62894,0,n/a,0
197,27:59.0,3202.87072,5.874076,0.024335,18,788,0,n/a,n/a,0,0,38376.62894,0,n/a,0
198,27:59.0,3202.895589,5.898945,0.024869,18,788,0,n/a,n/a,0,0,38376.62894,0,n/a,0
199,27:59.0,3202.919879,5.923235,0.02429,18,786,0,n/a,n/a,0,0,38376.62894,0,n/a,0
200,27:59.0,3202.940593,5.943949,0.020714,18,788,0,n/a,n/a,0,0,38376.62894,0,n/a,0
201,27:59.1,3202.964946,5.968302,0.024353,18,788,0,n/a,n/a,0,0,38376.62894,0,n/a,0
202,27:59.1,3202.998218,6.001574,0.033272,18,788,0,n/a,n/a,0,0,38376.62894,0,n/a,0
203,27:59.1,3203.018432,6.021788,0.020214,18,790,0,n/a,n/a,0,0,38376.62894,0,n/a,0
204,27:59.1,3203.042763,6.046119,0.024331,18,790,0,n/a,n/a,0,0,38376.62894,0,n/a,0
205,27:59.2,3203.075562,6.078918,0.032799,18,790,0,n/a,n/a,0,0,38376.62894,0,n/a,0
206,27:59.2,3203.096013,6.099369,0.020451,18,793,0,n/a,n/a,0,0,38376.62894,0,n/a,0
207,27:59.2,3203.116495,6.119851,0.020482,18,792,0,n/a,n/a,0,0,38376.62894,0,n/a,0
208,27:59.2,3203.141198,6.144554,0.024703,18,792,0,n/a,n/a,41.99987063,-93.63314605,38376.62894,0,n/a,0
209,27:59.3,3203.165647,6.169003,0.024449,18,793,0,n/a,n/a,0,0,38376.62894,0,n/a,0
210,27:59.3,3203.198419,6.201775,0.032772,18,796,0,n/a,n/a,0,0,38376.62894,0,n/a,0
211,27:59.3,3203.218898,6.222254,0.020479,18,794,0,n/a,n/a,0,0,38376.62894,0,n/a,0
212,27:59.3,3203.247772,6.251128,0.028874,18,794,0,n/a,n/a,0,0,38376.62894,0,n/a,0
213,27:59.4,3203.272402,6.275758,0.02463,18,791,0,n/a,n/a,0,0,38376.62894,0,n/a,0
214,27:59.4,3203.305125,6.308481,0.032723,18,793,0,0,0,0,0,38376.62894,0,0,0
215,27:59.4,3203.3418,6.345156,0.036675,18,793,0,n/a,n/a,0,0,38376.62894,0,n/a,0
216,27:59.5,3203.366365,6.369721,0.024565,18,794,0,n/a,n/a,0,0,38376.62894,0,n/a,0
217,27:59.5,3203.391134,6.39449,0.024769,18,794,0,n/a,n/a,0,0,38376.62894,0,n/a,0
218,27:59.5,3203.411904,6.41526,0.02077,18,789,0,n/a,n/a,0,0,38376.62894,0,n/a,0
219,27:59.5,3203.444291,6.447647,0.032387,18,789,0,n/a,n/a,0,0,38376.62894,0,n/a,0
220,27:59.6,3203.468769,6.472125,0.024478,18,786,0,n/a,n/a,0,0,38376.62894,0,n/a,0
221,27:59.6,3203.493348,6.496704,0.024579,18,789,0,n/a,n/a,0,0,38376.62894,0,n/a,0
222,27:59.6,3203.518058,6.521414,0.02471,18,790,0,n/a,n/a,0,0,38376.62894,0,n/a,0
223,27:59.6,3203.542504,6.54586,0.024446,18,792,0,n/a,n/a,0,0,38376.62894,0,n/a,0
224,27:59.7,3203.567082,6.570438,0.024578,18,792,0,n/a,n/a,0,0,38376.62894,0,n/a,0
225,27:59.7,3203.588156,6.591512,0.021074,18,791,0,n/a,n/a,0,0,38376.62894,0,n/a,0
226,27:59.7,3203.61624,6.619596,0.028084,18,792,0,n/a,n/a,0,0,38376.62894,0,n/a,0
227,27:59.7,3203.640816,6.644172,0.024576,18,790,0,n/a,n/a,0,0,38376.62894,0,n/a,0
228,27:59.8,3203.669657,6.673013,0.028841,18,791,0,n/a,n/a,0,0,38376.62894,0,n/a,0
229,27:59.8,3203.698163,6.701519,0.028506,18,790,0,n/a,n/a,0,0,38376.62894,0,n/a,0
230,27:59.8,3203.714563,6.717919,0.0164,18,788,0,n/a,n/a,0,0,38376.62894,0,n/a,0
231,27:59.8,3203.743223,6.746579,0.02866,18,789,0,n/a,n/a,0,0,38376.62894,0,n/a,0
232,27:59.9,3203.771897,6.775253,0.028674,18,790,0,n/a,n/a,0,0,38376.62894,0,n/a,0
233,27:59.9,3203.79326,6.796616,0.021363,18,790,0,n/a,n/a,0,0,38376.62894,0,n/a,0
234,27:59.9,3203.825146,6.828502,0.031886,18,790,0,0,0,0,0,38376.62894,0,0,0
235,27:59.9,3203.849729,6.853085,0.024583,18,793,0,n/a,n/a,0,0,38376.62894,0,n/a,0
236,28:00.0,3203.874534,6.87789,0.024805,18,794,0,n/a,n/a,0,0,38376.62894,0,n/a,0
237,28:00.0,3203.902976,6.906332,0.028442,18,794,0,n/a,n/a,0,0,38376.62894,0,n/a,0
238,28:00.0,3203.93166,6.935016,0.028684,18,794,0,n/a,n/a,0,0,38376.62894,0,n/a,0
239,28:00.1,3203.972615,6.975971,0.040955,18,791,0,n/a,n/a,0,0,38376.62894,0,n/a,0
240,28:00.1,3203.993348,6.996704,0.020733,18,793,0,n/a,n/a,0,0,38376.62894,0,n/a,0
241,28:00.1,3204.021917,7.025273,0.028569,18,793,0,n/a,n/a,0,0,38376.62894,0,n/a,0
242,28:00.2,3204.058643,7.061999,0.036726,18,790,0,n/a,n/a,0,0,38376.62894,0,n/a,0
243,28:00.2,3204.083347,7.086703,0.024704,18,792,0,n/a,n/a,0,0,38376.62894,0,n/a,0
244,28:00.2,3204.116002,7.119358,0.032655,18,789,0,n/a,n/a,0,0,38376.62894,0,n/a,0
245,28:00.2,3204.148767,7.152123,0.032765,18,792,0,n/a,n/a,41.99987152,-93.63314564,38376.62894,0,n/a,0
246,28:00.3,3204.178846,7.182202,0.030079,18,794,0,n/a,n/a,0,0,38376.62894,0,n/a,0
247,28:00.3,3204.214523,7.217879,0.035677,18,794,0,n/a,n/a,0,0,38376.62894,0,n/a,0
248,28:00.3,3204.247488,7.250844,0.032965,18,794,0,n/a,n/a,0,0,38376.62894,0,n/a,0
249,28:00.4,3204.280452,7.283808,0.032964,18,791,0,n/a,n/a,0,0,38376.62894,0,n/a,0
250,28:00.4,3204.304741,7.308097,0.024289,18,793,0,n/a,n/a,0,0,38376.62894,0,n/a,0
