1,17:43:09.861267,734,0,18,0.000000,0.000000
2,17:43:09.891946,732,0,18,0.000000,0.000000
3,17:43:09.951410,731,0,18,0.000000,0.000000
4,17:43:10.040020,721,0,18,0.000000,0.000000
5,17:43:10.080005,713,0,18,0.000000,0.000000
6,17:43:10.154586,714,0,18,0.000000,0.000000
7,17:43:10.266161,710,0,18,0.000000,0.000000
8,17:43:10.396973,724,0,18,0.000000,0.000000
9,17:43:10.480232,721,0,18,0.000000,0.000000
10,17:43:10.807655,718,0,18,0.000000,0.000000
11,17:43:10.882268,704,0,18,0.000000,0.000000
12,17:43:10.995989,704,0,18,0.000000,0.000000
13,17:43:11.073198,710,0,18,0.000000,0.000000
14,17:43:11.212395,715,0,18,0.000000,0.000000
15,17:43:11.314871,716,0,18,0.000000,0.000000
16,17:43:11.357417,712,0,18,0.000000,0.000000
17,17:43:11.532047,705,0,18,0.000000,0.000000
18,17:43:11.625800,695,0,18,0.000000,0.000000
19,17:43:11.716747,701,0,18,0.000000,0.000000
20,17:43:11.833832,705,0,18,0.000000,0.000000
21,17:43:11.956962,723,0,18,0.000000,0.000000
22,17:43:12.059002,725,0,18,0.000000,0.000000
23,17:43:12.165472,713,0,18,0.000000,0.000000
24,17:43:12.236387,711,0,27,0.000000,0.000000
25,17:43:12.336389,721,0,27,0.000000,0.000000
26,17:43:12.395627,904,0,29,0.000000,0.000000
27,17:43:12.545785,1109,0,29,0.000000,0.000000
28,17:43:12.654377,1347,0,29,0.000000,0.000000
29,17:43:12.774211,1449,0,29,0.000000,0.000000
30,17:43:12.884543,1572,0,28,0.000000,0.000000
31,17:43:12.962168,1604,0,28,0.000000,0.000000
32,17:43:13.057920,1586,0,28,0.000000,0.000000
33,17:43:13.156394,1585,0,28,0.000000,0.000000
34,17:43:13.273707,1562,0,28,0.000000,0.000000
35,17:43:13.361650,1562,0,28,0.000000,0.000000
36,17:43:13.456377,1571,0,29,0.000000,0.000000
37,17:43:13.602887,1591,0,29,0.000000,0.000000
38,17:43:13.666428,1648,0,29,0.000000,0.000000
39,17:43:13.877976,1684,5,29,0.136480,0.136480
40,17:43:14.036734,1717,5,29,0.296326,0.296326
41,17:43:14.136057,1740,5,29,0.343569,0.343569
42,17:43:14.241059,1751,8,29,0.546428,0.546428
43,17:43:14.301111,1755,8,29,0.621992,0.621992
44,17:43:14.394275,1786,8,28,0.726628,0.726628
