1555804820.317650,726,0,18,41.999862,-93.633176167,2019-04-21T00:00:20.000Z,103,184.287765,184.2877650,184.287765,0.000000
1555804821.649211,712,0,18,41.999863333,-93.633176667,2019-04-21T00:00:21.000Z,1,184.287765,0.000000
1555804822.648437,709,0,18,41.999864833,-93.633177333,2019-04-21T00:00:22.000Z,2,184.287765,0.000000
1555804824.139484,712,0,18,41.999866167,-93.633177667,2019-04-21T00:00:23.000Z,3,184.287765,0.000000
1555804824.676223,902,0,20,41.999872333,-93.633161333,2019-04-21T00:00:25.000Z,4,184.287765,0.000000
1555804825.196491,1238,3,20,0,0,2019-04-21T00:00:25.000Z,5,184.504543,0.216778
1555804825.724743,1249,5,19,41.9998835,-93.633137333,2019-04-21T00:00:26.000Z,6,184.932525,0.644760
1555804826.261357,1156,7,17,0,0,2019-04-21T00:00:26.000Z,7,185.557747,1.269982
1555804826.797970,1138,11,17,41.9999045,-93.633112167,2019-04-21T00:00:27.000Z,8,186.522491,2.234726
1555804827.322295,1058,11,17,0,0,2019-04-21T00:00:27.000Z,9,187.546057,3.258292
1555804827.854812,1012,11,19,41.9999325,-93.6330965,2019-04-21T00:00:28.000Z,10,188.585616,4.297851
1555804828.387327,1361,11,20,0,0,2019-04-21T00:00:28.000Z,11,189.625171,5.337406
1555804828.915881,1240,13,21,41.999965167,-93.633093833,2019-04-21T00:00:29.000Z,12,190.803814,6.516048
1555804829.440070,1456,13,24,0,0,2019-04-21T00:00:29.000Z,13,192.013169,7.725404
1555804829.976683,1710,13,24,42.000004833,-93.633101333,2019-04-21T00:00:30.000Z,14,193.251189,8.963423
1555804830.505352,1712,16,23,0,0,2019-04-21T00:00:30.000Z,15,194.691159,10.403394
1555804831.041717,1725,20,23,42.000053833,-93.633119667,2019-04-21T00:00:31.000Z,16,196.512152,12.224386
1555804831.570144,1731,22,23,0,0,2019-04-21T00:00:31.000Z,17,198.534526,14.246761
