1555804742.943028,735,0,18,0,0,n/a,0,0.000000,0.000000
1555804744.524189,736,0,18,41.9976475,-93.632839667,2019-04-20T23:59:03.000Z,1,0.000000,0.000000
1555804745.060802,721,0,18,41.99765,-93.632837333,2019-04-20T23:59:05.000Z,2,0.000000,0.000000
1555804745.736688,724,0,18,0,0,2019-04-20T23:59:05.000Z,3,0.000000,0.000000
1555804746.437833,722,0,18,41.997651167,-93.6328365,2019-04-20T23:59:06.000Z,4,0.000000,0.000000
1555804747.043781,744,0,18,41.997653833,-93.632843333,2019-04-20T23:59:07.000Z,5,0.000000,0.000000
1555804747.674227,862,0,20,0,0,2019-04-20T23:59:07.000Z,6,0.000000,0.000000
1555804748.333728,1148,4,20,41.99766,-93.632858833,2019-04-20T23:59:08.000Z,7,0.366389,0.366389
1555804749.030097,1266,6,19,41.997669,-93.632876667,2019-04-20T23:59:09.000Z,8,1.054161,1.054161
1555804749.861639,1203,8,19,0,0,2019-04-20T23:59:09.000Z,9,2.170583,2.170583
1555804750.426925,1315,10,18,41.997681667,-93.632904333,2019-04-20T23:59:10.000Z,10,3.130174,3.130174
1555804751.090535,1392,12,19,41.997697333,-93.632936833,2019-04-20T23:59:11.000Z,11,4.492213,4.492213
1555804751.856532,1302,14,19,41.9977175,-93.632979333,2019-04-20T23:59:12.000Z,12,6.336280,6.336280
1555804752.520201,1076,14,17,0,0,2019-04-20T23:59:12.000Z,13,7.985210,7.985210
1555804753.232876,934,16,17,41.997740333,-93.6330245,2019-04-20T23:59:13.000Z,14,9.953865,9.953865
1555804753.859606,912,15,17,41.997763833,-93.633068667,2019-04-20T23:59:14.000Z,15,11.646423,11.646423
1555804754.596965,884,17,17,0,0,2019-04-20T23:59:14.000Z,16,13.814122,13.814122
1555804755.228098,942,15,17,41.9977865,-93.633111,2019-04-20T23:59:15.000Z,17,15.542920,15.542920
1555804755.748155,967,14,17,41.997807667,-93.633149,2019-04-20T23:59:16.000Z,18,16.855101,16.855101
1555804756.268219,969,14,17,0,0,2019-04-20T23:59:16.000Z,19,18.147235,18.147235
1555804756.788443,968,13,17,41.9978245,-93.633180167,2019-04-20T23:59:17.000Z,20,19.367514,19.367514
1555804757.648663,886,10,17,0,0,2019-04-20T23:59:17.000Z,21,20.993701,20.993701
1555804758.627682,681,9,17,41.997836167,-93.633201333,2019-04-20T23:59:18.000Z,22,22.595183,22.595183
1555804759.545409,717,5,17,41.997842,-93.6332115,2019-04-20T23:59:19.000Z,23,23.551148,23.551148
1555804760.159685,720,3,17,41.997843333,-93.633214833,2019-04-20T23:59:20.000Z,24,23.925591,23.925591
1555804761.019897,730,3,18,41.997845,-93.633219167,2019-04-20T23:59:21.000Z,25,24.383575,24.383575
1555804761.732649,721,3,18,0,0,2019-04-20T23:59:21.000Z,26,24.763049,24.763049
1555804762.801774,730,3,19,41.997849667,-93.633227333,2019-04-20T23:59:22.000Z,27,25.332259,25.332259
1555804763.334292,1127,5,19,41.997859833,-93.633239,2019-04-20T23:59:23.000Z,28,25.763697,25.763697
1555804763.866822,1226,7,19,41.9978785,-93.633252667,2019-04-20T23:59:24.000Z,29,26.384161,26.384161
1555804764.428002,1217,9,19,0,0,2019-04-20T23:59:24.000Z,30,27.237189,27.237189
1555804765.529899,1336,11,20,41.997907167,-93.633261,2019-04-20T23:59:25.000Z,31,29.303245,29.303245
1555804766.308192,1476,11,21,41.997939,-93.633254833,2019-04-20T23:59:26.000Z,32,30.822598,30.822598
1555804766.971789,1336,13,21,41.997975333,-93.6332365,2019-04-20T23:59:27.000Z,33,32.302379,32.302379
1555804767.819834,1374,17,19,0,0,2019-04-20T23:59:27.000Z,34,34.730039,34.730039
1555804768.716805,1205,17,17,41.998015833,-93.633210167,2019-04-20T23:59:28.000Z,35,37.436178,37.436178
1555804769.638468,1083,17,17,41.998059667,-93.6331815,2019-04-20T23:59:29.000Z,36,40.216813,40.216813
1555804770.720157,1030,19,17,41.998104833,-93.633153333,2019-04-20T23:59:30.000Z,37,43.780710,43.780710
1555804771.395782,994,19,17,41.9981495,-93.633129833,2019-04-20T23:59:31.000Z,38,46.058860,46.058860
1555804772.837661,970,18,17,41.9981945,-93.6331165,2019-04-20T23:59:32.000Z,39,50.720490,50.720490
1555804773.816687,970,17,17,41.998234833,-93.633117,2019-04-20T23:59:33.000Z,40,53.711959,53.711959
1555804774.848933,826,11,17,41.998264667,-93.633125667,2019-04-20T23:59:34.000Z,41,55.966014,55.966014
1555804775.758309,780,7,17,41.998281833,-93.633135167,2019-04-20T23:59:35.000Z,42,57.236053,57.236053
1555804776.589851,762,6,17,41.998293167,-93.633149,2019-04-20T23:59:36.000Z,43,58.153572,58.153572
1555804777.269832,756,6,18,41.998302667,-93.633164333,2019-04-20T23:59:37.000Z,44,58.877626,58.877626
1555804778.158774,1151,6,20,41.998311,-93.633182833,2019-04-20T23:59:38.000Z,45,59.824185,59.824185
1555804778.761012,1294,8,20,41.998318,-93.633208167,2019-04-20T23:59:39.000Z,46,60.632745,60.632745
1555804779.281104,1303,8,19,0,0,2019-04-20T23:59:39.000Z,47,61.371148,61.371148
1555804779.805682,1280,8,19,41.998326333,-93.633240167,2019-04-20T23:59:40.000Z,48,62.115919,62.115919
1555804780.329755,1275,10,20,0,0,2019-04-20T23:59:40.000Z,49,63.005549,63.005549
1555804780.866679,1253,10,18,41.9983345,-93.6332745,2019-04-20T23:59:41.000Z,50,63.958423,63.958423
1555804781.394788,1115,10,18,0,0,2019-04-20T23:59:41.000Z,51,64.895654,64.895654
1555804781.931397,1188,12,20,41.998344167,-93.633306833,2019-04-20T23:59:42.000Z,52,65.997027,65.997027
1555804782.459834,1286,11,18,0,0,2019-04-20T23:59:42.000Z,53,67.049008,67.049008
1555804782.996431,1130,10,20,41.998356333,-93.633337833,2019-04-20T23:59:43.000Z,54,68.022004,68.022004
1555804783.520756,1263,10,20,0,0,2019-04-20T23:59:43.000Z,55,68.952519,68.952519
1555804784.057608,1333,12,20,41.998373833,-93.633366167,2019-04-20T23:59:44.000Z,56,70.054391,70.054391
1555804784.590299,1354,11,19,0,0,2019-04-20T23:59:44.000Z,57,71.114841,71.114841
1555804785.118306,1386,13,19,41.998399333,-93.633391333,2019-04-20T23:59:45.000Z,58,72.292264,72.292264
1555804785.650828,1475,13,20,41.998432833,-93.633405833,2019-04-20T23:59:46.000Z,59,73.520845,73.520845
1555804786.171046,1230,13,19,0,0,2019-04-20T23:59:46.000Z,60,74.721039,74.721039
1555804786.707798,1203,15,19,41.998474333,-93.633401,2019-04-20T23:59:47.000Z,61,76.108477,76.108477
1555804787.236079,1238,17,19,0,0,2019-04-20T23:59:47.000Z,62,77.661525,77.661525
1555804787.764518,1252,17,20,41.998522667,-93.633383667,2019-04-20T23:59:48.000Z,63,79.255813,79.255813
1555804788.297260,1286,17,19,0,0,2019-04-20T23:59:48.000Z,64,80.863082,80.863082
1555804788.825437,1292,19,18,41.998572667,-93.6333635,2019-04-20T23:59:49.000Z,65,82.603295,82.603295
1555804789.349762,1226,21,18,0,0,2019-04-20T23:59:49.000Z,66,84.516919,84.516919
1555804789.878424,1253,23,19,41.998629333,-93.633345833,2019-04-20T23:59:50.000Z,67,86.634015,86.634015
1555804790.410694,1315,22,19,0,0,2019-04-20T23:59:50.000Z,68,88.732702,88.732702
1555804790.939115,1308,22,19,41.998687,-93.633330167,2019-04-20T23:59:51.000Z,69,90.795828,90.795828
1555804791.471643,1351,22,19,0,0,2019-04-20T23:59:51.000Z,70,92.874988,92.874988
1555804792.004160,1327,24,18,41.998745,-93.633316333,2019-04-20T23:59:52.000Z,71,95.102027,95.102027
1555804792.536908,1322,24,18,0,0,2019-04-20T23:59:52.000Z,72,97.371139,97.371139
1555804793.065332,1344,24,19,41.9988055,-93.633305,2019-04-20T23:59:53.000Z,73,99.621833,99.621833
1555804793.601700,1343,24,18,0,0,2019-04-20T23:59:53.000Z,74,101.906364,101.906364
1555804794.138555,1361,24,18,41.998866,-93.6332975,2019-04-20T23:59:54.000Z,75,104.192969,104.192969
1555804794.670829,1336,24,18,41.9989285,-93.633291833,2019-04-20T23:59:55.000Z,76,106.460062,106.460062
1555804795.191055,1368,24,19,0,0,2019-04-20T23:59:55.000Z,77,108.675839,108.675839
1555804795.723582,1382,25,19,41.998988167,-93.633286833,2019-04-20T23:59:56.000Z,78,111.017972,111.017972
1555804796.243815,1344,24,19,0,0,2019-04-20T23:59:56.000Z,79,113.253849,113.253849
1555804796.776559,1398,24,19,41.999049833,-93.633283167,2019-04-20T23:59:57.000Z,80,115.522945,115.522945
1555804797.304737,1422,24,18,0,0,2019-04-20T23:59:57.000Z,81,117.772592,117.772592
1555804798.136288,1434,26,18,41.999112833,-93.633280333,2019-04-20T23:59:58.000Z,82,121.545369,121.545369
1555804799.189027,1322,25,18,41.999177333,-93.6332795,2019-04-20T23:59:59.000Z,83,126.256701,126.256701
1555804800.102497,1319,25,18,41.999240167,-93.633281,2019-04-21T00:00:00.000Z,84,130.309520,130.309520
1555804801.245361,1316,24,18,41.999301667,-93.633285167,2019-04-21T00:00:01.000Z,85,135.221366,135.221366
1555804802.151616,1279,24,18,41.999361333,-93.633293833,2019-04-21T00:00:02.000Z,86,139.081341,139.081341
1555804803.666398,1212,23,18,41.999419167,-93.633306333,2019-04-21T00:00:03.000Z,87,145.322804,145.322804
1555804804.669852,1141,22,18,41.9994745,-93.633321333,2019-04-21T00:00:04.000Z,88,149.279323,149.279323
1555804806.140415,1142,21,18,41.999529833,-93.633337333,2019-04-21T00:00:05.000Z,89,154.816628,154.816628
1555804807.086757,1076,21,18,41.999634167,-93.633375333,2019-04-21T00:00:07.000Z,90,158.343505,158.343505
1555804808.176755,979,19,17,41.999678667,-93.633389833,2019-04-21T00:00:08.000Z,91,162.102989,162.102989
1555804809.167580,958,16,17,41.999715333,-93.633393,2019-04-21T00:00:09.000Z,92,165.031121,165.031121
1555804809.917195,973,15,17,41.9997525,-93.633381,2019-04-21T00:00:10.000Z,93,167.055545,167.055545
1555804810.793822,972,15,17,0,0,2019-04-21T00:00:10.000Z,94,169.389158,169.389158
1555804812.067739,988,15,17,41.999785167,-93.633354833,2019-04-21T00:00:11.000Z,95,172.780372,172.780372
1555804813.816860,1009,15,17,41.99981,-93.633314333,2019-04-21T00:00:12.000Z,96,177.436597,177.436597
1555804814.988388,958,13,17,41.999838333,-93.633224167,2019-04-21T00:00:14.000Z,97,180.229824,180.229824
1555804816.360641,660,7,17,41.999848333,-93.633193,2019-04-21T00:00:15.000Z,98,182.252203,182.252203
1555804817.118455,740,4,17,41.999857167,-93.633173333,2019-04-21T00:00:17.000Z,99,182.877867,182.877867
1555804818.052419,718,3,18,41.999858667,-93.633174,2019-04-21T00:00:18.000Z,100,183.411149,183.411149
1555804818.818410,720,3,18,0,0,2019-04-21T00:00:18.000Z,101,183.818968,183.818968
1555804819.527067,720,3,18,41.999860333,-93.633175333,2019-04-21T00:00:19.000Z,102,184.196262,184.196262
1555804820.317650,726,0,18,41.999862,-93.633176167,2019-04-21T00:00:20.000Z,103,184.287765,184.287765
