1,17:30:40.334143,1052,24,18,231.127288,1.098565
2,17:30:40.386158,1043,24,18,231.353966,1.325242
3,17:30:40.417207,1036,24,18,231.476097,1.447373
4,17:30:40.464436,1028,24,18,231.632995,1.604271
5,17:30:40.492296,1018,24,18,231.808442,1.779718
6,17:30:40.535061,1012,24,18,231.999244,1.970520
7,17:30:40.581146,1004,24,18,232.173593,2.144869
8,17:30:40.621002,1000,24,18,232.369208,2.340484
9,17:30:40.667228,994,24,18,232.522763,2.494039
10,17:30:40.709175,990,24,18,232.714195,2.685471
11,17:30:40.758692,988,24,18,232.871217,2.842493
12,17:30:40.800865,984,24,18,233.062943,3.034219
13,17:30:40.857993,985,24,18,233.290191,3.261468
14,17:30:40.891557,984,24,18,233.481462,3.452739
15,17:30:40.926681,983,24,18,233.655853,3.627129
16,17:30:40.966093,981,24,18,233.812794,3.784070
17,17:30:41.016556,982,24,18,233.952791,3.924067
18,17:30:41.068442,982,24,18,234.231552,4.202828
19,17:30:41.106454,980,24,18,234.388262,4.359539
20,17:30:41.141440,980,24,18,234.562693,4.533969
21,17:30:41.182312,979,24,18,234.720924,4.692200
22,17:30:41.243069,976,24,18,234.876749,4.848025
23,17:30:41.308311,972,24,18,235.174053,5.145329
24,17:30:41.338047,972,24,18,235.399704,5.370980
25,17:30:41.395058,971,24,18,235.539456,5.510732
26,17:30:41.438154,966,24,18,235.783388,5.754664
27,17:30:41.483063,959,24,18,236.010052,5.981328
28,17:30:41.515651,958,24,18,236.133144,6.104421
29,17:30:41.550798,959,24,18,236.306756,6.278032
30,17:30:41.593084,958,24,18,236.480960,6.452236
31,17:30:41.646459,961,24,18,236.620391,6.591667
32,17:30:41.674807,964,24,18,236.847094,6.818371
33,17:30:41.727507,964,24,18,236.970958,6.942235
34,17:30:41.764779,969,24,18,237.230867,7.202143
35,17:30:41.813054,968,24,18,237.405207,7.376483
36,17:30:41.843779,969,24,18,237.562067,7.533343
37,17:30:41.879490,971,24,18,237.701596,7.672872
38,17:30:41.914635,970,24,18,237.858528,7.829804
39,17:30:41.961034,970,24,18,238.050353,8.021629
40,17:30:41.991116,969,24,18,238.189916,8.161192
41,17:30:42.032853,969,24,18,238.364260,8.335536
42,17:30:42.095292,967,24,18,238.590946,8.562222
43,17:30:42.136539,959,24,18,238.801276,8.772553
44,17:30:42.172934,958,24,18,238.939754,8.911030
45,17:30:42.215043,954,24,18,239.114124,9.085400
46,17:30:42.250639,953,24,18,239.288481,9.259757
47,17:30:42.294221,954,24,18,239.410572,9.381849
48,17:30:42.326243,956,24,18,239.619706,9.590982
49,17:30:42.353851,958,24,18,239.724348,9.695624
50,17:30:42.394974,960,24,18,239.898730,9.870006
51,17:30:42.432751,965,24,18,240.073211,10.044487
52,17:30:42.482591,964,24,18,240.247657,10.218933
53,17:30:42.516833,963,24,18,240.423062,10.394338
54,17:30:42.550524,966,24,18,240.578968,10.550244
55,17:30:42.590701,962,24,18,240.703568,10.674844
56,17:30:42.620884,962,24,18,240.875455,10.846732
57,17:30:42.652595,960,24,18,240.998608,10.969884
58,17:30:42.685699,962,24,18,241.137468,11.108744
59,17:30:42.751312,961,24,18,241.381166,11.352442
60,17:30:42.786439,953,24,18,241.573858,11.545135
61,17:30:42.842192,951,24,18,241.799676,11.770952
62,17:30:42.881053,947,24,18,241.992527,11.963803
63,17:30:42.921132,950,24,18,242.113605,12.084881
64,17:30:42.975170,951,24,18,242.357665,12.328941
65,17:30:43.013163,951,24,18,242.532146,12.503422
66,17:30:43.045979,952,24,18,242.671649,12.642925
67,17:30:43.087521,951,24,18,242.845967,12.817244
68,17:30:43.132046,954,24,18,243.037749,13.009025
69,17:30:43.157044,953,24,18,243.160867,13.132143
70,17:30:43.178011,954,24,18,243.229624,13.200901
71,17:30:43.214037,953,24,18,243.386535,13.357812
72,17:30:43.246030,953,24,18,243.526064,13.497340
73,17:30:43.308170,950,24,18,243.717902,13.689178
74,17:30:43.372298,947,24,18,244.066637,14.037913
75,17:30:43.413552,940,24,18,244.188712,14.159988
76,17:30:43.497809,933,24,18,244.590066,14.561342
77,17:30:43.557768,927,24,18,244.833922,14.805198
78,17:30:43.615307,926,24,18,245.112950,15.084226
79,17:30:43.647471,929,24,18,245.217664,15.188940
80,17:30:43.715026,930,24,18,245.514223,15.485500
81,17:30:43.748519,930,24,18,245.670981,15.642257
82,17:30:43.779124,931,24,18,245.793124,15.764400
83,17:30:43.814861,938,24,18,245.949984,15.921260
84,17:30:43.874186,936,24,18,246.176887,16.148163
85,17:30:43.914985,931,24,18,246.369589,16.340865
86,17:30:43.959700,931,24,18,246.508147,16.479423
87,17:30:44.022280,928,24,18,246.805499,16.776775
88,17:30:44.066489,921,24,18,247.013751,16.985027
89,17:30:44.111344,919,24,18,247.206589,17.177865
90,17:30:44.155514,914,24,18,247.380004,17.351280
91,17:30:44.237642,912,24,18,247.711507,17.682783
92,17:30:44.280404,925,24,18,247.903106,17.874382
93,17:30:44.317782,936,24,18,248.060050,18.031326
94,17:30:44.394354,960,24,18,248.409868,18.381144
95,17:30:44.444625,970,24,18,248.635536,18.606812
96,17:30:44.487773,975,24,18,248.810928,18.782204
97,17:30:44.563329,982,23,18,249.147352,19.118628
98,17:30:44.616561,985,23,18,249.297730,19.269006
99,17:30:44.700150,982,23,18,249.665429,19.636705
100,17:30:44.735057,985,23,18,249.832521,19.803797
101,17:30:44.800023,991,23,18,250.049775,20.021051
102,17:30:44.842479,984,23,18,250.250325,20.221602
103,17:30:44.877205,976,23,18,250.417429,20.388705
104,17:30:44.940278,976,23,18,250.619018,20.590294
105,17:30:44.992838,980,23,18,250.885374,20.856651
106,17:30:45.027762,983,23,18,251.019138,20.990414
107,17:30:45.085055,982,22,18,251.213681,21.184957
108,17:30:45.148406,979,22,18,251.404642,21.375918
