17:11:03.074171,42.0175125,-93.63783
17:11:04.094356,42.0175095,-93.637905167
17:11:05.107388,42.017506333,-93.63798
17:11:06.128873,42.017502833,-93.638053833
17:11:07.084091,42.017501167,-93.638124833
17:11:08.163618,42.017502667,-93.638183667
17:11:09.142841,42.0175125,-93.638229167
17:11:10.091697,42.017534167,-93.638259167
17:11:11.092872,42.017566167,-93.6382695
17:11:12.080584,42.017605667,-93.638276167
17:11:13.114953,42.0176475,-93.638282167
17:11:14.112314,42.017692167,-93.6382865
17:11:15.167355,42.0177375,-93.638290333
17:11:16.124045,42.017785667,-93.638294167
17:11:17.163845,42.017836667,-93.638298
17:11:18.100367,42.017885667,-93.638300667
17:11:19.123572,42.017931833,-93.638301833
17:11:20.116113,42.017968333,-93.638298667
17:11:21.088769,42.017993,-93.638291833
17:11:22.133012,42.018008333,-93.638280833
17:11:23.090149,42.018015667,-93.638273667
17:11:24.122380,42.018015167,-93.638274833
17:11:25.113488,42.018013667,-93.6382775
17:11:26.108386,42.018012833,-93.638280833
17:11:27.152183,42.018011833,-93.6382835
17:11:28.097129,42.018011333,-93.6382855
17:11:29.094590,42.018011167,-93.638287833
17:11:30.100180,42.018011167,-93.638290333
17:11:31.118023,42.018011,-93.638292667
17:11:32.118427,42.0180105,-93.638295333
17:11:33.112721,42.018010333,-93.638298167
17:11:34.139398,42.018010667,-93.638300667
17:11:35.111332,42.018010833,-93.638302
17:11:36.118697,42.018010667,-93.638303167
17:11:37.124420,42.018010667,-93.638304167
17:11:38.118024,42.018010833,-93.638305667
17:11:39.089921,42.018011333,-93.638307
17:11:40.098397,42.018011333,-93.638308167
17:11:41.086597,42.018011667,-93.638309333
17:11:42.103640,42.018011667,-93.6383105
17:11:43.087361,42.0180115,-93.638311333
17:11:44.078138,42.018011167,-93.638311667
17:11:45.105092,42.018010667,-93.638311833
17:11:46.085433,42.0180105,-93.638312
17:11:47.079393,42.0180105,-93.638312167
17:11:48.151957,42.018010333,-93.638312833
17:11:49.135940,42.018010333,-93.638313833
17:11:50.096948,42.018010333,-93.638314833
17:11:51.135597,42.01801,-93.638315667
17:11:52.102496,42.018009833,-93.6383165
17:11:53.075262,42.018009667,-93.6383175
17:11:54.122303,42.018009833,-93.638318333
17:11:55.087636,42.018009833,-93.6383195
17:11:56.076046,42.018010167,-93.638320833
17:11:57.075926,42.018011167,-93.638322667
17:11:58.121656,42.018011667,-93.638324333
17:11:59.109675,42.018012833,-93.638326333
17:12:00.076943,42.018013667,-93.638327833
17:12:01.101919,42.018014833,-93.6383295
17:12:02.092735,42.018016167,-93.638330833
17:12:03.103971,42.018016667,-93.638331167
17:12:04.075663,42.018017,-93.6383315
17:12:05.078753,42.018017333,-93.638331833
17:12:06.128570,42.0180175,-93.638332333
17:12:07.093878,42.018018167,-93.638332333
17:12:08.116908,42.018019167,-93.638333
17:12:09.130047,42.018020333,-93.638333667
17:12:10.134475,42.018021,-93.638334333
17:12:12.090233,42.018020667,-93.638334
17:12:13.075927,42.018019833,-93.638333333
17:12:14.069547,42.0180185,-93.638332667
17:12:15.147483,42.018017667,-93.638332333
17:12:16.084036,42.018018,-93.638334167
17:12:17.104294,42.018017833,-93.6383345
17:12:18.103707,42.018017833,-93.638335167
17:12:19.119550,42.018018,-93.638336333
17:12:20.116027,42.018018333,-93.638337333
17:12:21.097864,42.018018333,-93.638337667
17:12:22.077508,42.018018167,-93.638338
17:12:23.101325,42.018018,-93.638338
17:12:24.115152,42.018017833,-93.638337833
17:12:25.110888,42.018018167,-93.638337667
17:12:26.089945,42.018019,-93.638337667
17:12:27.123192,42.0180195,-93.638337667
17:12:28.107917,42.018019833,-93.638337333
17:12:29.083404,42.018019833,-93.638336667
17:12:30.097147,42.018020333,-93.6383365
17:12:31.074879,42.018020833,-93.638336167
17:12:32.127562,42.018021,-93.638335333
17:12:33.097002,42.018021667,-93.638334833
17:12:34.094951,42.018022333,-93.638334833
17:12:35.111758,42.018023333,-93.638335
17:12:36.097281,42.018024333,-93.638334833
17:12:37.076531,42.018025333,-93.638333833
17:12:38.112840,42.018025667,-93.638331833
17:12:39.093574,42.018027,-93.6383305
17:12:40.103651,42.018027667,-93.638331167
17:12:41.070348,42.018028167,-93.638330833
17:12:42.177130,42.0180285,-93.638326667
17:12:43.086367,42.01803,-93.638319667
17:12:44.168836,42.018027333,-93.638308
17:12:45.092131,42.018017667,-93.638285667
17:12:46.112570,42.018012333,-93.638277
17:12:47.164814,42.0180025,-93.6382695
17:12:48.096927,42.017984,-93.638255667
17:12:49.117210,42.017961333,-93.6382385
