1,19:45:04.771996,635,0,16,0,0,2042.383657,0.110338,0.110338,16413.907792,0.000000
2,19:45:04.854573,638,0,16,0,0,2042.466234,0.192915,0.082577,16413.907792,0.000000
3,19:45:05.004665,632,0,16,0,0,2042.616326,0.343007,0.150092,16413.907792,0.000000
4,19:45:05.172727,625,0,16,41.999856167,-93.633145,2042.784388,0.511069,0.168062,16413.907792,0.000000
5,19:45:05.225292,622,0,16,0,0,2042.836953,0.563634,0.052565,16413.907792,0.000000
6,19:45:05.352997,622,0,16,0,0,2042.964658,0.691339,0.127705,16413.907792,0.000000
7,19:45:05.529096,623,0,16,0,0,2043.140757,0.867438,0.176099,16413.907792,0.000000
8,19:45:05.619031,616,0,16,0,0,2043.230692,0.957373,0.089935,16413.907792,0.000000
9,19:45:05.672314,608,0,16,0,0,2043.283975,1.010656,0.053283,16413.907792,0.000000
10,19:45:05.788138,606,0,16,0,0,2043.399799,1.126480,0.115824,16413.907792,0.000000
11,19:45:05.912512,603,0,16,0,0,2043.524173,1.250854,0.124374,16413.907792,0.000000
12,19:45:06.080190,612,0,16,0,0,2043.691851,1.418532,0.167678,16413.907792,0.000000
13,19:45:06.111135,624,0,16,41.999856333,-93.6331455,2043.722796,1.449477,0.030945,16413.907792,0.000000
14,19:45:06.309848,631,0,16,0,0,2043.921509,1.648190,0.198713,16413.907792,0.000000
15,19:45:06.356135,634,0,16,0,0,2043.967796,1.694477,0.046287,16413.907792,0.000000
16,19:45:06.420403,635,0,16,0,0,2044.032064,1.758745,0.064268,16413.907792,0.000000
17,19:45:06.468779,641,0,16,0,0,2044.080440,1.807121,0.048376,16413.907792,0.000000
18,19:45:06.541139,646,0,16,0,0,2044.152800,1.879481,0.072360,16413.907792,0.000000
19,19:45:06.602337,656,0,16,0,0,2044.213998,1.940679,0.061198,16413.907792,0.000000
20,19:45:06.638784,658,0,16,0,0,2044.250445,1.977126,0.036447,16413.907792,0.000000
21,19:45:06.800134,663,0,16,0,0,2044.411795,2.138476,0.161350,16413.907792,0.000000
22,19:45:06.893167,670,0,16,0,0,2044.504828,2.231509,0.093033,16413.907792,0.000000
23,19:45:06.983400,661,0,17,0,0,2044.595061,2.321742,0.090233,16413.907792,0.000000
24,19:45:07.085438,676,0,18,0,0,2044.697099,2.423780,0.102038,16413.907792,0.000000
25,19:45:07.167941,690,0,19,41.9998565,-93.633140833,2044.779602,2.506283,0.082503,16413.907792,0.000000
26,19:45:07.282833,738,0,19,0,0,2044.894494,2.621175,0.114892,16413.907792,0.000000
27,19:45:07.323977,844,0,20,0,0,2044.935638,2.662319,0.041144,16413.907792,0.000000
28,19:45:07.362424,899,0,20,0,0,2044.974085,2.700766,0.038447,16413.907792,0.000000
29,19:45:07.433914,966,0,20,0,0,2045.045575,2.772256,0.071490,16413.907792,0.000000
30,19:45:07.597718,1076,0,20,0,0,2045.209379,2.936060,0.163804,16413.907792,0.000000
31,19:45:07.685367,1199,0,20,0,0,2045.297028,3.023709,0.087649,16413.907792,0.000000
