1,14:03:28.166315,3301.142767,0.045067,0.045067,16,614,0,0.000000,0,0,38321.027487,0.000000,0.000000
2,14:03:28.202678,3301.172185,0.074485,0.029418,16,613,0,0.000000,0,0,38321.027487,0.000000,0.000000
3,14:03:28.250841,3301.212439,0.114739,0.040254,16,616,0,0.000000,0,0,38321.027487,0.000000,0.000000
4,14:03:28.279943,3301.257457,0.159757,0.045018,16,619,0,0.000000,0,0,38321.027487,0.000000,0.000000
5,14:03:28.314074,3301.290225,0.192525,0.032768,16,619,0,0.000000,0,0,38321.027487,0.000000,0.000000
6,14:03:28.339574,3301.318898,0.221198,0.028673,16,618,0,0.000000,0,0,38321.027487,0.000000,0.000000
7,14:03:28.363985,3301.343647,0.245947,0.024749,16,616,0,0.000000,0,0,38321.027487,0.000000,0.000000
8,14:03:28.398746,3301.376880,0.279180,0.033233,16,615,0,0.000000,0,0,38321.027487,0.000000,0.000000
9,14:03:28.425682,3301.404923,0.307223,0.028043,16,619,0,0.000000,0,0,38321.027487,0.000000,0.000000
10,14:03:28.453413,3301.425415,0.327715,0.020492,16,622,0,0.000000,0,0,38321.027487,0.000000,0.000000
11,14:03:28.477957,3301.454076,0.356376,0.028661,16,623,0,0.000000,0,0,38321.027487,0.000000,0.000000
12,14:03:28.504323,3301.479365,0.381665,0.025289,16,627,0,0.000000,0,0,38321.027487,0.000000,0.000000
13,14:03:28.529672,3301.503859,0.406159,0.024494,16,627,0,0.000000,0,0,38321.027487,0.000000,0.000000
14,14:03:28.560462,3301.536169,0.438469,0.032310,16,626,0,0.000000,0,0,38321.027487,0.000000,0.000000
15,14:03:28.585856,3301.560581,0.462881,0.024412,16,625,0,0.000000,0,0,38321.027487,0.000000,0.000000
16,14:03:28.615341,3301.593658,0.495958,0.033077,16,623,0,0.000000,0,0,38321.027487,0.000000,0.000000
17,14:03:28.648364,3301.626122,0.528422,0.032464,16,624,0,0.000000,41.999865395,-93.633127598,38321.027487,0.000000,0.000000
18,14:03:28.675953,3301.654795,0.557095,0.028673,16,624,0,0.000000,41.999865333,-93.633127667,38321.027487,0.000000,0.000000
19,14:03:28.699759,3301.675274,0.577574,0.020479,16,625,0,0.000000,0,0,38321.027487,0.000000,0.000000
20,14:03:28.720792,3301.699851,0.602151,0.024577,16,625,0,0.000000,0,0,38321.027487,0.000000,0.000000
21,14:03:28.748012,3301.724429,0.626729,0.024578,16,623,0,0.000000,0,0,38321.027487,0.000000,0.000000
22,14:03:28.770316,3301.749011,0.651311,0.024582,16,624,0,0.000000,0,0,38321.027487,0.000000,0.000000
23,14:03:28.799504,3301.777678,0.679978,0.028667,16,623,0,0.000000,0,0,38321.027487,0.000000,0.000000
24,14:03:28.830184,3301.806356,0.708656,0.028678,16,624,0,0.000000,0,0,38321.027487,0.000000,0.000000
25,14:03:28.851853,3301.831185,0.733485,0.024829,16,625,0,0.000000,0,0,38321.027487,0.000000,0.000000
26,14:03:28.880628,3301.855516,0.757816,0.024331,16,625,0,0.000000,0,0,38321.027487,0.000000,0.000000
27,14:03:28.914634,3301.880215,0.782515,0.024699,16,625,0,0.000000,0,0,38321.027487,0.000000,0.000000
28,14:03:28.952127,3301.929239,0.831539,0.049024,16,627,0,0.000000,0,0,38321.027487,0.000000,0.000000
29,14:03:28.979201,3301.958171,0.860471,0.028932,16,628,0,0.000000,0,0,38321.027487,0.000000,0.000000
30,14:03:29.002452,3301.978861,0.881161,0.020690,16,632,0,0.000000,0,0,38321.027487,0.000000,0.000000
31,14:03:29.026847,3302.007072,0.909372,0.028211,16,635,0,0.000000,0,0,38321.027487,0.000000,0.000000
32,14:03:29.072365,3302.031657,0.933957,0.024585,16,633,0,0.000000,0,0,38321.027487,0.000000,0.000000
33,14:03:29.098221,3302.076707,0.979007,0.045050,16,633,0,0.000000,0,0,38321.027487,0.000000,0.000000
34,14:03:29.131113,3302.109477,1.011777,0.032770,16,633,0,0.000000,0,0,38321.027487,0.000000,0.000000
35,14:03:29.151503,3302.126115,1.028415,0.016638,16,631,0,0.000000,0,0,38321.027487,0.000000,0.000000
36,14:03:29.179008,3302.150683,1.052983,0.024568,16,632,0,0.000000,0,0,38321.027487,0.000000,0.000000
37,14:03:29.209095,3302.183654,1.085954,0.032971,16,634,0,0.000000,0,0,38321.027487,0.000000,0.000000
38,14:03:29.245017,3302.215992,1.118292,0.032338,16,636,0,0.000000,0,0,38321.027487,0.000000,0.000000
39,14:03:29.283580,3302.261036,1.163336,0.045044,16,636,0,0.000000,0,0,38321.027487,0.000000,0.000000
40,14:03:29.328733,3302.302000,1.204300,0.040964,16,631,0,0.000000,0,0,38321.027487,0.000000,0.000000
41,14:03:29.351827,3302.326581,1.228881,0.024581,16,628,0,0.000000,0,0,38321.027487,0.000000,0.000000
42,14:03:29.375351,3302.351286,1.253586,0.024705,16,628,0,0.000000,0,0,38321.027487,0.000000,0.000000
43,14:03:29.398843,3302.376263,1.278563,0.024977,16,629,0,0.000000,0,0,38321.027487,0.000000,0.000000
44,14:03:29.434318,3302.412726,1.315026,0.036463,16,626,0,0.000000,0,0,38321.027487,0.000000,0.000000
45,14:03:29.470506,3302.449467,1.351767,0.036741,16,626,0,0.000000,0,0,38321.027487,0.000000,0.000000
46,14:03:29.500449,3302.478440,1.380740,0.028973,16,625,0,0.000000,0,0,38321.027487,0.000000,0.000000
47,14:03:29.522910,3302.498789,1.401089,0.020349,16,621,0,0.000000,0,0,38321.027487,0.000000,0.000000
