17:06:03.108717,42.018432884,-93.625820299
17:06:04.201174,42.018432171,-93.625821359
17:06:05.111752,42.018431504,-93.625822675
17:06:05.154379,42.0184315,-93.625822667
17:06:06.116406,42.0184306,-93.625824073
17:06:07.112342,42.018430096,-93.625824578
17:06:08.126865,42.018429615,-93.625825406
17:06:09.097553,42.018429021,-93.625825978
17:06:10.081217,42.018428259,-93.625826745
17:06:11.086412,42.018427466,-93.625826694
17:06:12.082459,42.018426353,-93.625826627
17:06:13.119224,42.018424937,-93.625826988
17:06:14.084024,42.018423499,-93.625827763
