18:27:33.443784, 18:27:33.449635, 733, 18:27:33.450000, 18:27:33.453743, 1555975653.453627, 1555975653.453738, 0, 18:27:33.453969, 18:27:33.457830, 18, 0, 0, n/a, 18:27:33.458031, 0, 0.000000, 0.000000
18:27:34.069017, 18:27:34.144825, 734, 18:27:34.145441, 18:27:34.164036, 1555975654.150262, 1555975654.164025, 0, 18:27:34.164569, 18:27:34.167728, 18, 41.997702833, -93.6328535, 2019-04-22T23:27:34.000Z, 18:27:34.168117, 1, 0.000000, 0.000000
18:27:34.169791, 18:27:34.174850, 738, 18:27:34.175324, 18:27:34.178957, 1555975654.178690, 1555975654.178948, 0, 18:27:34.179402, 18:27:34.183046, 18, 0, 0, 2019-04-22T23:27:34.000Z, 18:27:34.183394, 2, 0.000000, 0.000000
18:27:35.067421, 18:27:35.143260, 736, 18:27:35.143880, 18:27:35.161776, 1555975655.149547, 1555975655.161764, 0, 18:27:35.162288, 18:27:35.166161, 18, 41.9977045, -93.632854, 2019-04-22T23:27:35.000Z, 18:27:35.166567, 3, 0.000000, 0.000000
18:27:35.168267, 18:27:35.170266, 736, 18:27:35.170743, 18:27:35.174396, 1555975655.174128, 1555975655.174387, 0, 18:27:35.174860, 18:27:35.178470, 18, 0, 0, 2019-04-22T23:27:35.000Z, 18:27:35.178834, 4, 0.000000, 0.000000
18:27:36.067635, 18:27:36.143884, 740, 18:27:36.144491, 18:27:36.162408, 1555975656.149232, 1555975656.162398, 0, 18:27:36.162903, 18:27:36.166744, 18, 41.997706667, -93.632855333, 2019-04-22T23:27:36.000Z, 18:27:36.167128, 5, 0.000000, 0.000000
18:27:36.168796, 18:27:36.173848, 740, 18:27:36.174344, 18:27:36.177939, 1555975656.177674, 1555975656.177928, 0, 18:27:36.178367, 18:27:36.182021, 18, 0, 0, 2019-04-22T23:27:36.000Z, 18:27:36.182374, 6, 0.000000, 0.000000
18:27:37.066379, 18:27:37.142458, 1008, 18:27:37.143091, 18:27:37.161011, 1555975657.149287, 1555975657.161000, 0, 18:27:37.161501, 18:27:37.165364, 19, 41.997709, -93.632859833, 2019-04-22T23:27:37.000Z, 18:27:37.165751, 7, 0.000000, 0.000000
18:27:37.167407, 18:27:37.173681, 1080, 18:27:37.174182, 18:27:37.177540, 1555975657.177281, 1555975657.177531, 0, 18:27:37.177974, 18:27:37.181501, 19, 0, 0, 2019-04-22T23:27:37.000Z, 18:27:37.181856, 8, 0.000000, 0.000000
18:27:38.068208, 18:27:38.143098, 1048, 18:27:38.143731, 18:27:38.162743, 1555975658.147973, 1555975658.162732, 4, 18:27:38.163232, 18:27:38.168710, 18, 41.997712667, -93.632872167, 2019-04-22T23:27:38.000Z, 18:27:38.169098, 9, 0.539273, 0.539273
18:27:38.170839, 18:27:38.173045, 1042, 18:27:38.173520, 18:27:38.177139, 1555975658.176881, 1555975658.177130, 4, 18:27:38.177568, 18:27:38.181013, 18, 0, 0, 2019-04-22T23:27:38.000Z, 18:27:38.181362, 10, 0.559795, 0.559795
18:27:39.064670, 18:27:39.140133, 1126, 18:27:39.140741, 18:27:39.158385, 1555975659.143866, 1555975659.158375, 7, 18:27:39.158873, 18:27:39.164106, 19, 41.997720167, -93.6328925, 2019-04-22T23:27:39.000Z, 18:27:39.164494, 11, 1.649145, 1.649145
18:27:39.166172, 18:27:39.168387, 1143, 18:27:39.168862, 18:27:39.172297, 1555975659.172028, 1555975659.172289, 7, 18:27:39.172730, 18:27:39.176386, 19, 0, 0, 2019-04-22T23:27:39.000Z, 18:27:39.176726, 12, 1.684130, 1.684130
18:27:40.066461, 18:27:40.141352, 1267, 18:27:40.141960, 18:27:40.160528, 1555975660.146939, 1555975660.160518, 10, 18:27:40.161015, 18:27:40.164403, 19, 41.9977325, -93.632924167, 2019-04-22T23:27:40.000Z, 18:27:40.164787, 13, 3.301459, 3.301459
18:27:40.166453, 18:27:40.171778, 1282, 18:27:40.172259, 18:27:40.175878, 1555975660.175612, 1555975660.175869, 10, 18:27:40.176306, 18:27:40.180250, 19, 0, 0, 2019-04-22T23:27:40.000Z, 18:27:40.180603, 14, 3.352345, 3.352345
18:27:41.069182, 18:27:41.144922, 1401, 18:27:41.145532, 18:27:41.163407, 1555975661.150523, 1555975661.163397, 12, 18:27:41.163888, 18:27:41.167960, 19, 41.997748, -93.632960167, 2019-04-22T23:27:41.000Z, 18:27:41.168346, 15, 5.353320, 5.353320
18:27:41.170046, 18:27:41.175359, 1416, 18:27:41.175837, 18:27:41.180345, 1555975661.180022, 1555975661.180337, 12, 18:27:41.180792, 18:27:41.183551, 19, 0, 0, 2019-04-22T23:27:41.000Z, 18:27:41.183893, 16, 5.416142, 5.416142
18:27:42.069057, 18:27:42.131529, 1115, 18:27:42.131905, 18:27:42.137866, 1555975662.133604, 1555975662.137861, 14, 18:27:42.138105, 18:27:42.141915, 19, 41.997766167, -93.633001, 2019-04-22T23:27:42.000Z, 18:27:42.142123, 17, 7.711802, 7.711802
18:27:42.143073, 18:27:42.146001, 1089, 18:27:42.146249, 18:27:42.150112, 1555975662.149995, 1555975662.150107, 14, 18:27:42.150332, 18:27:42.154218, 19, 0, 0, 2019-04-22T23:27:42.000Z, 18:27:42.154392, 18, 7.752527, 7.752527
18:27:43.071453, 18:27:43.146518, 1032, 18:27:43.147133, 18:27:43.165254, 1555975663.149617, 1555975663.165243, 14, 18:27:43.165736, 18:27:43.170254, 17, 41.997786833, -93.633044667, 2019-04-22T23:27:43.000Z, 18:27:43.170640, 19, 10.236155, 10.236155
18:27:43.172305, 18:27:43.174341, 1002, 18:27:43.174813, 18:27:43.178597, 1555975663.178339, 1555975663.178588, 14, 18:27:43.179076, 18:27:43.182528, 17, 0, 0, 2019-04-22T23:27:43.000Z, 18:27:43.182889, 20, 10.307517, 10.307517
18:27:44.071550, 18:27:44.146339, 932, 18:27:44.146958, 18:27:44.165084, 1555975664.149759, 1555975664.165074, 16, 18:27:44.165566, 18:27:44.169901, 17, 41.997809167, -93.633087, 2019-04-22T23:27:44.000Z, 18:27:44.170284, 21, 12.990915, 12.990915
18:27:44.171960, 18:27:44.174544, 928, 18:27:44.175070, 18:27:44.178009, 1555975664.177677, 1555975664.178000, 16, 18:27:44.178453, 18:27:44.182067, 17, 0, 0, 2019-04-22T23:27:44.000Z, 18:27:44.182428, 22, 13.070188, 13.070188
18:27:45.070853, 18:27:45.146197, 897, 18:27:45.146809, 18:27:45.163555, 1555975665.148726, 1555975665.163544, 15, 18:27:45.164047, 18:27:45.169259, 17, 41.9978325, -93.6331275, 2019-04-22T23:27:45.000Z, 18:27:45.169646, 23, 15.692620, 15.692620
18:27:45.171355, 18:27:45.174492, 895, 18:27:45.174967, 18:27:45.177438, 1555975665.177149, 1555975665.177429, 15, 18:27:45.177857, 18:27:45.181501, 17, 0, 0, 2019-04-22T23:27:45.000Z, 18:27:45.181854, 24, 15.768283, 15.768283
18:27:46.068648, 18:27:46.144745, 968, 18:27:46.145371, 18:27:46.162319, 1555975666.147968, 1555975666.162306, 16, 18:27:46.162810, 18:27:46.168717, 17, 41.997853833, -93.633163667, 2019-04-22T23:27:46.000Z, 18:27:46.169110, 25, 18.487475, 18.487475
18:27:46.170833, 18:27:46.172801, 983, 18:27:46.173265, 18:27:46.177127, 1555975666.176876, 1555975666.177119, 16, 18:27:46.177567, 18:27:46.180985, 17, 0, 0, 2019-04-22T23:27:46.000Z, 18:27:46.181343, 26, 18.569560, 18.569560
18:27:47.072347, 18:27:47.148477, 961, 18:27:47.149094, 18:27:47.166076, 1555975667.151812, 1555975667.166065, 14, 18:27:47.166569, 18:27:47.172283, 17, 41.9978775, -93.633195333, 2019-04-22T23:27:47.000Z, 18:27:47.172675, 27, 21.067081, 21.067081
18:27:47.174352, 18:27:47.176387, 957, 18:27:47.176867, 18:27:47.181549, 1555975667.181151, 1555975667.181538, 14, 18:27:47.181994, 18:27:47.184598, 17, 0, 0, 2019-04-22T23:27:47.000Z, 18:27:47.184936, 28, 21.139975, 21.139975
18:27:48.071668, 18:27:48.146915, 904, 18:27:48.147524, 18:27:48.165176, 1555975668.151041, 1555975668.165166, 12, 18:27:48.165659, 18:27:48.168810, 17, 41.997899333, -93.633218833, 2019-04-22T23:27:48.000Z, 18:27:48.169188, 29, 23.280319, 23.280319
18:27:48.170914, 18:27:48.175869, 899, 18:27:48.176346, 18:27:48.180815, 1555975668.180567, 1555975668.180806, 12, 18:27:48.181270, 18:27:48.184222, 17, 0, 0, 2019-04-22T23:27:48.000Z, 18:27:48.184569, 30, 23.343199, 23.343199
18:27:49.069564, 18:27:49.145251, 699, 18:27:49.145857, 18:27:49.164214, 1555975669.150525, 1555975669.164203, 9, 18:27:49.164722, 18:27:49.168093, 17, 41.997914, -93.633232833, 2019-04-22T23:27:49.000Z, 18:27:49.168478, 31, 25.004701, 25.004701
18:27:49.170199, 18:27:49.175356, 688, 18:27:49.175839, 18:27:49.179456, 1555975669.179191, 1555975669.179447, 9, 18:27:49.179981, 18:27:49.183554, 17, 0, 0, 2019-04-22T23:27:49.000Z, 18:27:49.183909, 32, 25.050487, 25.050487
18:27:50.067280, 18:27:50.127841, 718, 18:27:50.128211, 18:27:50.134191, 1555975670.133597, 1555975670.134186, 6, 18:27:50.134439, 18:27:50.138632, 17, 41.997921833, -93.633239833, 2019-04-22T23:27:50.000Z, 18:27:50.138841, 33, 26.177216, 26.177216
18:27:50.139760, 18:27:50.141978, 720, 18:27:50.142215, 18:27:50.146003, 1555975670.145887, 1555975670.145998, 6, 18:27:50.146220, 18:27:50.150450, 17, 0, 0, 2019-04-22T23:27:50.000Z, 18:27:50.150638, 34, 26.190303, 26.190303
18:27:51.069498, 18:27:51.145095, 734, 18:27:51.145708, 18:27:51.162884, 1555975671.149496, 1555975671.162874, 3, 18:27:51.163372, 18:27:51.167664, 17, 41.9979235, -93.6332415, 2019-04-22T23:27:51.000Z, 18:27:51.168049, 35, 26.840790, 26.840790
