point#,speed score,accn score,jerk score,point score,distance weight
0,100,100,100,100.0,6.260201
1,100,0,0,100.0,6.158106
2,100,58.64154384940905,0,79.32077192470453,6.661592
3,100,97.62732047215438,100,99.1932889605325,6.8897
4,100,30.94393790755381,100,76.5209388885683,7.006605
5,100,78.85559208485832,100,92.81090130885183,7.439373
6,100,0,0,100.0,7.68057
7,100,74.74172849408464,0,87.37086424704232,8.111884
8,100,58.762221098996314,100,85.97915517365874,8.076769
9,100,0,0,100.0,8.640246
10,100,44.761400078216795,0,72.3807000391084,8.301888
11,100,0,0,100.0,8.808398
12,100,34.0718837624268,0,67.0359418812134,8.768048
13,100,17.6779464864364,100,72.01050180538837,8.99001
14,100,0,0,100.0,9.03024
15,100,-0.8660054650337035,0,49.566997267483146,8.980934
16,100,0,0,100.0,9.687612
17,100,0,0,100.0,9.547797
18,100,-20.54811854811853,0,39.72594072594073,9.330572
19,100,0,0,100.0,9.596725
20,100,100,0,100.0,9.748538
21,100,0,0,100.0,9.681909
22,100,-29.03951810033716,0,35.48024094983142,9.655292
23,100,0,0,100.0,9.965707
24,100,0,0,100.0,9.818814
25,100,100,0,100.0,9.805882
26,100,0,0,100.0,9.671752
27,100,0,0,100.0,9.82651
28,100,100,0,100.0,9.86487
29,100,0,0,100.0,10.057423
30,100,0,0,100.0,9.453479
31,100,100,0,100.0,9.743303
32,100,0,0,100.0,13.609804
33,100,-18.927294927294923,0,40.53635253635254,9.388502
34,100,99.36355541588097,0,99.68177770794048,9.709417
35,100,100,100,100.0,9.388611
36,100,0,0,100.0,9.470064
37,100,0,0,100.0,9.390064
38,100,0,0,100.0,9.540752
39,100,-0.49051806335393966,0,49.75474096832303,9.81288
40,100,0,0,100.0,9.611073
41,100,-32.716563845884814,0,33.64171807705759,9.357151
42,100,0,0,100.0,9.721658
43,100,0,0,100.0,10.132729
44,100,0,0,100.0,10.128259
45,100,-50.79611089718916,0,24.60194455140542,9.953636
46,100,0,0,100.0,10.340988
47,100,0,0,100.0,10.583182
48,100,100,0,100.0,9.768067
49,100,0,0,100.0,9.767121
50,100,-59.34113915508168,0,20.32943042245916,10.399595
51,100,100,0,100.0,9.988605
52,100,100,100,100.0,9.840596
53,100,0,0,100.0,9.784172
54,100,0,0,100.0,9.951705
55,100,95.4224386528103,0,97.71121932640514,9.997195
56,100,0,0,100.0,9.676891
57,100,0,0,100.0,9.670072
58,100,0,0,100.0,9.67132
59,100,0,0,100.0,9.522039
60,100,0,0,100.0,9.972331
61,100,-34.852412950519174,0,32.57379352474041,9.834323
62,100,0,0,100.0,10.036209
63,100,0,0,100.0,10.03561
64,100,-51.518288567957924,0,24.240855716021038,10.523131
65,100,0,0,100.0,10.4044
66,100,0,0,100.0,10.406962
67,100,0,0,100.0,10.07452
68,100,0,0,100.0,10.161781
69,100,0,0,100.0,10.237618
70,100,0,0,100.0,11.223879
71,100,0,0,100.0,10.65094
72,100,0,0,100.0,10.48592
73,100,0,0,100.0,10.245719
74,100,0,0,100.0,10.317622
75,100,0,0,100.0,10.243439
76,100,0,0,100.0,10.402003
77,100,100,0,100.0,10.150858
78,100,0,0,100.0,10.098306
79,100,0,0,100.0,10.018022
80,100,100,0,100.0,10.696051
81,100,0,0,100.0,10.115696
82,100,0,0,100.0,10.035939
83,100,0,0,100.0,10.115408
84,100,100,0,100.0,9.984966
85,100,-52.63246053138246,0,23.68376973430877,9.86994
86,100,100,0,100.0,10.017354
87,100,100,100,100.0,9.881771
88,100,0,0,100.0,9.727772
89,100,0,0,100.0,10.049524
90,100,0,0,100.0,9.73868
91,100,100,0,100.0,9.757216
92,100,0,0,100.0,9.594387
93,100,100,0,100.0,9.800503
94,100,0,0,100.0,9.455747
95,100,0,0,100.0,9.61973
96,100,100,0,100.0,9.451424
97,100,0,0,100.0,9.463777
98,100,-10.106560106560082,0,44.94671994671996,9.884768
99,100,100,0,100.0,10.022722
100,100,100,100,100.0,9.79135
101,100,0,0,100.0,10.584329
102,100,0,0,100.0,9.316579
103,100,0,0,100.0,9.533058
104,100,0,0,100.0,9.612898
105,100,0,0,100.0,9.46233
106,100,0,0,100.0,9.468708
107,100,100,0,100.0,9.505158
108,100,0,0,100.0,9.395174
109,100,0,0,100.0,9.242745
110,100,0,0,100.0,9.545303
111,100,0,0,100.0,9.17123
112,100,0,0,100.0,9.245096
113,100,-10.246106579086533,0,44.876946710456735,9.18715
114,100,0,0,100.0,9.523846
115,100,0,0,100.0,9.529538
116,100,0,0,100.0,9.758384
117,100,0,0,100.0,9.379387
118,100,-25.573914561750264,0,37.21304271912487,9.800574
119,100,0,0,100.0,10.128603
120,100,0,0,100.0,10.127533
121,100,-10.284494930047572,0,44.857752534976214,11.785225
122,100,100,0,100.0,12.247426
123,100,0,0,100.0,10.195675
124,100,-57.42691321365909,0,21.286543393170454,10.42245
125,100,0,0,100.0,10.076179
126,100,0,0,100.0,10.15882
127,100,0,0,100.0,11.392622
128,100,0,0,100.0,10.645638
129,97.80417069465544,-76.81724292770546,0,10.493463883474988,10.943795
130,99.18519541499793,100,0,99.59259770749897,10.781096
131,100,100,100,100.0,10.704362
132,97.80417069465544,-76.81933842239188,0,10.49241613613178,11.042629
133,99.18519541499793,100,0,99.59259770749897,10.707475
134,99.18519541499793,0,0,99.18519541499793,10.619167
135,96.42314597431294,-115.35690607734823,0,-9.466880051517641,10.212128
136,96.42314597431294,0,0,96.42314597431294,10.480687
137,97.80417069465544,100,0,98.90208534732773,11.204079
138,97.80417069465544,0,0,97.80417069465544,11.114717
139,97.80417069465544,0,0,97.80417069465544,10.440965
140,99.18519541499793,100,0,99.59259770749897,11.841898
141,99.18519541499793,0,0,99.18519541499793,10.630505
142,97.80417069465544,56.173252507109694,0,76.98871160088257,10.815325
143,97.80417069465544,0,0,97.80417069465544,10.94351
144,99.18519541499793,100,0,99.59259770749897,11.316633
145,100,100,100,100.0,10.408509
146,97.80417069465544,-90.06503517437514,0,3.86956776014015,10.477355
147,99.18519541499793,100,0,99.59259770749897,10.607163
148,100,100,100,100.0,10.189468
149,100,0,0,100.0,10.327182
150,97.80417069465544,-81.20625654842092,0,8.298957073117258,10.888831
151,100,91.75185835528241,0,95.87592917764121,10.953634
152,100,0,0,100.0,10.486536
153,100,0,0,100.0,10.65054
154,100,0,0,100.0,10.084944
155,100,100,0,100.0,9.999993
156,100,0,0,100.0,10.828154
157,100,0,0,100.0,10.580638
158,100,0,0,100.0,10.744823
159,100,90.95174344475856,0,95.47587172237928,9.878483
160,100,-32.279938390450624,0,33.86003080477469,10.658249
161,100,100,0,100.0,10.537603
162,100,100,100,100.0,9.977646
163,100,100,100,100.0,9.842192
164,100,0,0,100.0,10.112812
165,100,0,0,100.0,10.445443
