point#,speed score,accn score,jerk score,point score,distance weight
0,100,0,0,100.0,7.396139
1,100,100,0,100.0,6.875111
2,100,100,57.40187999999999,85.9426204,7.049922
3,100,100,54.91491999999999,85.1219236,6.621953
4,100,100,100,100.0,6.273728
5,100,100,100,100.0,6.195566
6,100,100,100,100.0,5.504285
7,100,100,100,100.0,5.527294
8,91.23679303915475,24.97350180153557,100,71.59913231544316,4.989638
9,94.34431323803605,100,100,98.1336233685519,4.868217
10,97.45183343691734,100,100,99.15910503418272,4.840954
11,97.45183343691734,0,0,97.45183343691734,4.68841
12,100,100,0,100.0,4.751524
13,100,0,0,100.0,4.514995
14,100,100,0,100.0,4.762524
15,100,100,100,100.0,4.638898
16,100,0,0,100.0,4.260283
17,100,0,0,100.0,4.403468
18,100,100,0,100.0,4.468383
19,100,0,0,100.0,4.518718
20,100,100,0,100.0,4.851391
21,100,60.945363082387885,100,86.72142344801188,4.980964
22,100,97.5734334379384,100,99.17496736889906,5.278534
