point#,speed score,accn score,jerk score,point score,distance weight
0,100,100,0,100.0,4.515914
1,100,0,0,100.0,4.47957
2,100,100,0,100.0,4.447125
3,100,100,100,100.0,5.123729
4,100,100,100,100.0,5.12943
5,100,100,100,100.0,5.431812
6,100,0,0,100.0,6.398157
7,100,100,0,100.0,5.797381
8,100,100,0,100.0,5.802348
9,100,77.50708506357296,0,88.75354253178648,5.85539
10,100,100,100,100.0,6.36022
11,100,0,0,100.0,6.550911
12,100,100,0,100.0,6.426606
13,100,0,0,100.0,6.898791
14,100,100,0,100.0,7.535537
15,100,91.17812378140498,100,97.0005620856777,7.179285
16,100,0,0,100.0,7.485865
17,100,-47.35194721596401,0,26.324026392017995,7.639678
18,100,0,0,100.0,8.078015
19,100,0,0,100.0,7.939159
20,98.79261363636364,63.27675533023134,0,81.0346844832975,7.836622
21,98.79261363636364,0,0,98.79261363636364,8.626095
22,98.79261363636364,0,0,98.79261363636364,8.107204
23,98.79261363636364,0,0,98.79261363636364,7.977356
24,95.24147727272727,52.101682818721365,0,73.67158004572431,8.222428
25,97.01704545454545,100,0,98.50852272727272,8.154365
26,98.79261363636364,100,100,99.6015625,9.305979
27,98.79261363636364,0,0,98.79261363636364,8.109405
28,95.24147727272727,55.550334309969216,0,75.39590579134824,8.28242
29,97.01704545454545,100,0,98.50852272727272,8.286305
30,98.79261363636364,100,100,99.6015625,8.391271
31,95.24147727272727,50.89403500863949,0,73.06775614068337,8.100288
32,97.01704545454545,100,0,98.50852272727272,8.318866
33,97.01704545454545,0,0,97.01704545454545,8.18359
34,97.01704545454545,0,0,97.01704545454545,8.253415
35,97.01704545454545,0,0,97.01704545454545,8.645255
36,97.01704545454545,0,0,97.01704545454545,8.245763
37,98.79261363636364,100,0,99.39630681818181,8.637889
38,98.79261363636364,0,0,98.79261363636364,8.111209
39,98.79261363636364,0,0,98.79261363636364,8.427547
40,100,100,0,100.0,8.049301
41,100,100,100,100.0,8.03462
42,100,100,100,100.0,7.820926
43,100,100,100,100.0,7.411996
