point#,speed score,accn score,jerk score,point score,distance weight
0,10.441267868241145,100,100,70.44561839651958,8.924693
1,16.656308266003727,100,100,72.49658172778123,9.038945
2,19.763828464885023,100,100,73.52206339341205,8.236636
3,25.97886886264761,100,100,75.57302672467371,8.319039
4,41.51646985705407,100,50.004439999999995,64.20190025282784,9.819684
5,47.731510254816655,100,35.181200000000004,61.3611943840895,8.205574
6,57.05407085146052,100,100,85.82784338098197,7.354217
7,63.26911124922312,100,100,87.87880671224363,6.435002
8,72.59167184586698,100,100,90.9552517091361,6.50081
9,81.91423244251088,100,100,94.03169670602858,5.515419
10,100,62.467913779650075,-92.99184,23.551783485081025,5.165545
11,100,100,-18.03067999999999,61.04987560000001,4.371905
12,100,100,100,100.0,4.012827
13,100,100,100,100.0,3.285213
14,100,71.32696465431994,100,90.25116798246879,2.693713
15,100,84.00391058811239,100,94.56132959995821,2.191261
16,100,93.69445764318426,100,97.85611559868265,1.666924
17,100,100,100,100.0,1.336978
18,100,100,100,100.0,0.876015
19,100,100,100,100.0,0.572601
20,100,0,0,100.0,0.426697
21,100,0,0,100.0,0.433525
22,100,0,0,100.0,0.433524
23,100,0,0,100.0,0.44037
24,100,98.69819255771361,0,99.3490962788568,0.640575
25,100,83.7574403569939,100,94.47752972137792,1.137309
26,100,100,100,100.0,1.465435
27,100,100,100,100.0,1.775387
28,100,31.148640193096423,100,76.59053766565279,2.230212
29,100,61.43801859991383,100,86.88892632397071,5.288358
30,100,37.857173920186405,100,78.87143913286337,8.857313
31,100,-0.38628120496884133,100,65.86866439031058,3.588784
32,100,-21.903103205885444,100,58.55294490999895,3.895848
33,100,0,0,100.0,4.390664
34,100,-40.02669233237213,0,29.986653833813936,4.33551
35,100,70.3776317250455,100,89.92839478651547,4.62649
36,100,100,100,100.0,5.136147
37,100,100,100,100.0,5.611601
38,100,0,0,100.0,5.44484
39,100,98.91984904748642,0,99.45992452374321,5.661541
40,100,85.65445500843981,100,95.12251470286954,5.651812
