point#,speed score,accn score,jerk score,point score,distance weight
0,100,57.05303632031193,0,78.52651816015597,12.091294
1,100,0,0,100.0,8.711439
2,100,-13.779972809924224,0,43.110013595037884,13.314729
3,100,0,0,100.0,13.893631
4,100,100,0,100.0,20.355654
5,100,0,0,100.0,9.67934
6,100,15.741702951136915,0,57.87085147556846,9.397351
7,100,100,0,100.0,9.041347
8,100,0,0,100.0,9.102881
9,100,4.052929865398458,0,52.02646493269923,9.448467
10,100,0,0,100.0,9.531038
11,100,0,0,100.0,9.166667
12,100,0,0,100.0,9.532878
13,100,0,0,100.0,16.830953
14,100,0,0,100.0,24.475586
15,100,0,0,100.0,9.310031
16,100,0,0,100.0,9.237106
17,100,0,0,100.0,9.612771
18,100,0,0,100.0,9.537184
19,100,0,0,100.0,9.391944
20,100,0,0,100.0,9.232503
21,100,0,0,100.0,9.241817
22,100,100,0,100.0,9.132937
23,100,0,0,100.0,9.249612
24,100,0,0,100.0,9.537537
25,100,0,0,100.0,9.170128
26,100,0,0,100.0,15.087819
27,100,0,0,100.0,9.245458
28,100,-6.909047568598137,0,46.54547621570093,9.50525
29,100,100,0,100.0,9.674566
30,100,-8.252691752691742,0,45.87365412365413,9.825621
31,100,0,0,100.0,9.582615
