point#,speed score,accn score,jerk score,point score,distance weight
0,100,78.44085851338173,100,92.66989189454979,3.953719
1,100,0,0,100.0,3.845856
2,100,100,0,100.0,3.626406
3,100,100,100,100.0,3.497201
4,100,100,100,100.0,3.624673
5,100,62.676330148797355,54.309960000000004,72.2322390505911,3.381708
6,100,100,61.12107999999999,87.16995639999999,2.83609
7,100,0,0,100.0,2.832124
8,100,0,0,100.0,2.78889
9,100,100,0,100.0,2.762719
10,100,0,0,100.0,2.621665
11,100,0,0,100.0,2.601105
12,100,0,0,100.0,2.62537
13,100,100,0,100.0,2.554537
14,100,84.80687294883438,47.311440000000005,77.44711200260369,2.320539
15,100,100,100,100.0,1.943473
16,100,100,100,100.0,1.652172
17,100,100,100,100.0,1.242555
18,100,100,37.531800000000004,79.385494,0.96205
19,100,100,100,100.0,0.765895
20,100,100,100,100.0,0.525105
21,100,0,0,100.0,0.436938
22,100,0,0,100.0,0.440662
23,100,0,0,100.0,0.426382
24,100,0,0,100.0,0.433521
