point#,speed score,accn score,jerk score,point score,distance weight
0,85.657469550087,100,0,92.8287347750435,6.744717
1,90.62888391747451,100,100,96.90753169276658,6.429596
2,93.11459110116827,100,100,97.72781506338553,6.198101
3,100,100,-29.891879999999983,57.1356796,5.92978
4,100,100,100,100.0,5.411417
5,100,100,39.80608,80.1360064,5.098381
6,100,100,100,100.0,4.984378
7,100,100,100,100.0,4.638734
8,100,0,0,100.0,4.444951
9,94.34431323803605,12.978256478012707,0,53.66128485802438,7.198716
10,94.34431323803605,0,0,94.34431323803605,6.344306
11,81.91423244251088,-171.90959343930467,0,-44.997680498396896,9.658187
12,75.69919204474829,-139.9668802161619,100,10.391994101271884,6.294198
13,69.48415164698571,-217.16853018755592,100,-17.907530220263737,6.004487
14,63.26911124922312,-261.7428134203974,100,-35.11374985069149,6.38876
15,63.26911124922312,0,0,63.26911124922312,6.361826
16,57.05407085146052,-335.79050954560154,0,-139.36821934707052,6.184282
17,78.2003479990057,-13.014251556456792,100,54.38126931047657,6.682672
18,78.2003479990057,0,0,78.2003479990057,6.857822
