point#,speed score,accn score,jerk score,point score,distance weight
0,100,100,100,100.0,5.664251
1,100,0,0,100.0,5.930889
2,100,0,0,100.0,5.872054
3,100,100,0,100.0,6.340621
4,100,59.77722329457185,100,86.32425592015443,6.290189
5,100,0,0,100.0,6.594878
6,100,0,0,100.0,6.490561
7,100,48.88762934844788,0,74.44381467422394,6.972591
8,100,0,0,100.0,6.913287
9,100,100,0,100.0,12.692429
10,100,0,0,100.0,7.136247
11,100,0,0,100.0,7.426095
12,100,85.92687959806209,0,92.96343979903105,7.509964
13,100,100,0,100.0,7.42736
14,100,0,0,100.0,7.281157
15,100,78.79836858755667,0,89.39918429377833,7.529058
16,100,0,0,100.0,7.868442
17,100,0,0,100.0,7.800018
18,100,0,0,100.0,7.505279
19,100,0,0,100.0,8.224378
20,100,73.51122919590938,0,86.75561459795469,8.214334
21,100,100,0,100.0,8.005703
22,100,0,0,100.0,7.701281
23,98.79261363636364,63.273213417598505,0,81.03291352698108,7.852523
24,98.79261363636364,0,0,98.79261363636364,8.103516
25,100,100,0,100.0,8.422422
26,100,0,0,100.0,7.96897
27,100,0,0,100.0,8.216054
28,100,100,0,100.0,7.789054
29,100,100,100,100.0,7.698656
30,100,0,0,100.0,7.619294
31,100,0,0,100.0,7.926239
32,100,0,0,100.0,7.806945
33,100,100,0,100.0,7.507885
34,100,0,0,100.0,7.361965
35,100,0,0,100.0,7.465991
36,100,0,0,100.0,7.542033
37,100,100,0,100.0,7.337991
38,100,100,100,100.0,7.233132
39,100,0,0,100.0,7.543933
