point#,speed score,accn score,jerk score,point score,distance weight
0,100,85.28887622521086,0,92.64443811260543,9.478224999999838
1,100,100,19.655239999999985,73.4862292,24.10837900000024
2,100,54.58621496542047,-2.7658799999999983,50.64657268824296,7.154388999999355
3,100,0,0,100.0,7.190261000000646
4,100,0,0,100.0,13.154827999999725
5,100,100,0,100.0,8.612941999999748
6,100,100,0,100.0,25.007824000000255
7,100,100,0,100.0,9.051824000000124
8,100,0,0,100.0,8.765892999999778
9,100,0,0,100.0,8.352920999999697
