point#,speed score,accn score,jerk score,point score,distance weight
0,100,0,0,100.0,2.797344000000521
1,100,100,0,100.0,2.8304079999998066
2,100,100,100,100.0,2.5926650000001246
3,100,0,0,100.0,2.58067999999912
4,100,100,0,100.0,2.677476000000752
5,100,0,0,100.0,2.3985959999990882
6,100,100,0,100.0,2.292776000000231
7,100,100,0,100.0,2.291032000000996
8,100,0,0,100.0,2.7456270000002405
9,100,0,0,100.0,2.8105539999996836
10,100,100,0,100.0,2.8571240000001126
11,100,100,100,100.0,3.4624729999995907
12,100,0,0,100.0,3.4135200000000623
13,100,100,0,100.0,3.6341229999998177
14,100,100,100,100.0,3.9111979999997857
15,100,100,100,100.0,4.1069490000008955
16,100,0,0,100.0,4.296866999999111
17,100,100,0,100.0,4.646942999999737
18,100,0,0,100.0,4.73358399999961
19,100,100,0,100.0,4.658288000000539
20,100,60.94883844337253,100,86.72260507074667,5.117632999999842
21,100,0,0,100.0,5.178251999999702
22,100,0,0,100.0,5.430954000001293
23,100,39.75686560826398,0,69.87843280413199,5.446453999998994
24,100,0,0,100.0,5.694567000000461
25,100,0,0,100.0,5.9571799999994255
26,100,90.97154341855182,0,95.48577170927591,6.141008000000511
27,100,0,0,100.0,6.307990999999674
28,100,0,0,100.0,5.8782609999998385
29,100,82.38766090349536,0,91.19383045174769,6.19795300000078
30,100,100,0,100.0,6.640364999999292
31,100,0,0,100.0,6.115995000000112
32,100,83.76740851342362,0,91.88370425671181,6.756510999999591
33,100,72.73996940377813,100,90.73158959728457,6.938498999999865
34,100,100,0,100.0,6.61588600000141
35,100,100,0,100.0,6.477982999998858
36,100,100,0,100.0,7.134705000000395
