point#,speed score,accn score,jerk score,point score,distance weight
0,100,0,0,100.0,7.045236999998451
1,100,100,0,100.0,7.09341300000051
2,100,100,100,100.0,6.512459999999919
3,100,100,100,100.0,6.410194000000047
4,100,100,100,100.0,6.269964999999502
5,100,100,100,100.0,6.19991200000004
6,100,100,100,100.0,6.075457000000824
7,100,100,100,100.0,5.701462999999421
8,100,100,-36.755119999999984,54.8708104,5.3623050000005605
9,100,100,42.559920000000005,81.0447736,5.049929999999222
10,100,100,100,100.0,4.809152000001632
11,100,100,100,100.0,4.54606799999965
12,100,100,41.14428,80.5776124,4.206865000000107
13,100,100,40.559880000000014,80.3847604,3.9802309999995487
14,100,100,100,100.0,3.7311439999994036
15,100,100,100,100.0,3.5912010000010923
16,100,100,100,100.0,3.1503219999995054
17,100,100,100,100.0,2.747150999999576
18,100,100,100,100.0,2.4089120000007824
19,100,100,42.65472000000001,81.0760576,2.2387669999989157
20,100,0,0,100.0,2.0993539999999484
21,100,0,0,100.0,2.116959000000861
22,100,0,0,100.0,2.2015579999988404
23,100,0,0,100.0,2.083663000001252
24,100,100,0,100.0,2.1697079999994457
25,100,0,0,100.0,1.9753330000003189
26,100,100,0,100.0,2.006833999999799
27,100,100,100,100.0,1.6684710000008636
28,100,100,100,100.0,1.4880729999986215
29,100,100,100,100.0,1.2579320000004373
30,100,100,100,100.0,1.0643099999997503
31,100,100,100,100.0,0.7644770000006247
32,100,100,100,100.0,0.505460000000312
33,100,0,0,100.0,0.443714999999429
34,100,0,0,100.0,0.4401400000006106
35,100,0,0,100.0,0.45401399999900605
36,100,100,0,100.0,0.4423450000012963
37,100,0,0,100.0,0.0
38,100,0,0,100.0,0.0
39,100,0,0,100.0,0.0
40,100,100,0,100.0,0.36877199999980803
41,100,100,100,100.0,0.9239739999993617
42,100,100,100,100.0,1.245571999999811
43,100,100,51.456520000000005,83.9806516,1.6135570000005828
44,100,100,100,100.0,1.8955539999988105
45,100,100,100,100.0,2.398235000000568
46,100,100,100,100.0,2.6079050000007555
47,100,0,0,100.0,3.0556719999985944
48,100,100,0,100.0,3.07185600000048
49,100,100,100,100.0,3.6123790000001463
50,100,100,100,100.0,3.765563999999358
51,100,100,100,100.0,4.360273000000234
52,100,100,100,100.0,4.155840999999782
53,100,100,100,100.0,4.4085570000006555
54,100,0,0,100.0,4.625637999999526
55,100,0,0,100.0,4.802489000001515
56,100,100,0,100.0,4.893957999998747
57,100,100,0,100.0,4.90713500000129
58,100,100,100,100.0,4.864063999999416
59,100,0,0,100.0,4.6915009999993345
60,100,100,0,100.0,4.914500000000771
61,100,100,-34.49184000000003,55.617692799999986,4.345907999999326
62,100,100,-31.616880000000023,56.56642959999999,4.086995999999999
63,100,100,100,100.0,3.877431000000797
64,100,100,100,100.0,3.7722279999998136
65,100,100,100,100.0,3.4884239999992133
66,100,100,100,100.0,3.145908000000418
67,100,100,100,100.0,3.1629570000004605
68,100,0,0,100.0,3.248314999998911
69,100,0,0,100.0,3.0347340000007534
70,100,0,0,100.0,3.0377189999999246
71,100,100,0,100.0,3.16021499999988
